sent_bytes,recv_bytes,sent_count,recv_count,disk_read_bytes,disk_write_bytes,disk_read_count,disk_write_count,cpu_usage,disk_read_wait,disk_write_wait,mem_usage,task_nvcsw,task_nivcsw,procs
5374.0,292868.0,11.0,24.0,243200.0,243200.0,12.0,17.0,999119178.0,0.0,35821824.0,13263824937.0,949270299.0,735202182.0,14
590.0,251904.0,9.0,18.0,0.0,0.0,0.0,0.0,998410596.0,0.0,0.0,9327792438.0,709272988.0,470884072.0,14
388.0,210944.0,6.0,13.0,0.0,0.0,0.0,0.0,983736193.0,0.0,0.0,6105934845.0,699466396.0,445241528.0,14
388.0,208896.0,6.0,12.0,20480.0,20480.0,3.0,3.0,990755708.0,0.0,13173565.0,6072193528.0,684283570.0,420268168.0,14
388.0,208896.0,6.0,12.0,0.0,0.0,0.0,0.0,979939562.0,0.0,0.0,7858280609.0,731708758.0,490459992.0,14
387.0,139264.0,5.0,8.0,2811392.0,10511872.0,106.0,196.0,982784508.0,0.0,127629600.0,8750599287.0,700376486.0,597054046.0,14
388.0,208896.0,6.0,12.0,0.0,0.0,0.0,0.0,984356743.0,0.0,0.0,8152823004.0,707351104.0,464843396.0,14
708.0,217172.0,10.0,19.0,0.0,0.0,0.0,0.0,995160412.0,0.0,0.0,7313432263.0,681512232.0,421627076.0,14
388.0,139264.0,4.0,8.0,4096.0,4096.0,1.0,1.0,971333303.0,0.0,8895557.0,11114738338.0,694321722.0,787417176.0,14
