TCP_sent,TCP_recv,DISK_read,DISK_write,DISK_read_cnt,DISK_write_cnt,CPU_usage
0,0,14788096,52035584,727,815,0.545633071
0,0,12369920,32415744,622,994,0.518486044
0,0,22425600,76947456,931,2395,0.517411196
0,0,7446528,51142656,358,1199,0.524655647
0,0,17245184,55619584,762,1975,0.516638356
0,0,1612288,15052800,100,714,0.523338945
0,0,14764544,64651264,664,2407,0.515347403
0,0,2318336,9785344,163,525,0.52575362
0,0,21944832,65712128,983,2477,0.515245246
0,0,1297408,8556544,89,487,0.521092143
0,0,16766464,51335168,666,1951,0.50915542
0,0,6415872,17154048,275,823,0.518742706
0,0,19025920,62820352,869,2385,0.513386976
0,0,783872,8282112,65,503,0.519960753
0,0,14110720,63807488,473,2475,0.515311595
0,0,909312,8413184,65,531,0.523257454
0,0,12656640,57970688,440,2270,0.512613169
0,0,1906688,12857344,89,725,0.519853262
0,0,18631168,64327680,894,2434,0.517054147
0,0,913408,7299072,57,499,0.524097114

SYSBENCH OUTPUT:
sysbench 1.0.20 (using bundled LuaJIT 2.1.0-beta2)

Running the test with following options:
Number of threads: 20
Initializing random number generator from current time


Initializing worker threads...

Threads started!

SQL statistics:
queries performed:
read:                            106456
write:                           30416
other:                           15208
total:                           152080
transactions:                        7604   (759.43 per sec.)
queries:                             152080 (15188.67 per sec.)
ignored errors:                      0      (0.00 per sec.)
reconnects:                          0      (0.00 per sec.)

General statistics:
total time:                          10.0118s
total number of events:              7604

Latency (ms):
min:                                    8.02
avg:                                   26.31
max:                                  250.19
95th percentile:                       63.32
sum:                               200031.83

Threads fairness:
events (avg/stddev):           380.2000/7.41
execution time (avg/stddev):   10.0016/0.00


TEST_INFO: --table-size=100000 --tables=10 --threads=20 /usr/share/sysbench/oltp_read_write.lua run interval = 0.5s
