TimeStamp ,CPU.STAT.usr ,CPU.STAT.nice ,CPU.STAT.sys ,CPU.STAT.iowait ,CPU.STAT.irq ,CPU.STAT.soft ,CPU.STAT.steal ,CPU.STAT.guest ,CPU.STAT.util ,CPU.STAT.cutil ,STORAGE.STAT.rs ,STORAGE.STAT.ws ,STORAGE.STAT.rMBs ,STORAGE.STAT.wMBs ,STORAGE.STAT.rrqm ,STORAGE.STAT.wrqm ,STORAGE.STAT.rareq-sz ,STORAGE.STAT.wareq-sz ,STORAGE.STAT.r_await ,STORAGE.STAT.w_await ,STORAGE.STAT.util ,STORAGE.STAT.aqu-sz ,NET.STAT.rxkBs ,NET.STAT.txkBs ,NET.STAT.rxpcks ,NET.STAT.txpcks ,NET.STAT.ifutil ,NET.ESTAT.errs ,NET.ESTAT.util ,MEM.MEMINFO.MemTotal ,MEM.MEMINFO.MemFree ,MEM.MEMINFO.MemAvailable ,MEM.MEMINFO.SwapTotal ,MEM.MEMINFO.Dirty ,MEM.BANDWIDTH.Total_Util ,PERF.STAT.IPC ,PERF.STAT.CACHE-MISS-RATIO ,PERF.STAT.MPKI ,PERF.STAT.ITLB-LOAD-MISS-RATIO ,PERF.STAT.DTLB-LOAD-MISS-RATIO ,PERF.STAT.SBPI ,PERF.STAT.SBPC ,MEM.VMSTAT.procs.b ,MEM.VMSTAT.memory.swpd ,MEM.VMSTAT.io.bo ,MEM.VMSTAT.system.in ,MEM.VMSTAT.system.cs ,MEM.VMSTAT.util.swap ,MEM.VMSTAT.util.cpu ,MEM.VMSTAT.procs.r ,SYS.TASKS.procs ,SYS.TASKS.cswchs ,SYS.LDAVG.runq-sz ,SYS.LDAVG.plist-sz ,SYS.LDAVG.ldavg-1 ,SYS.LDAVG.ldavg-5 ,SYS.FDUTIL.fd-util
23:20:25  ,        0.4  ,          0.0 ,        0.15 ,           0.0  ,        3.4  ,         0.0  ,           0.0 ,           0.0 ,         3.95 ,          3.95 ,            0.0 ,            0.0 ,             0.0  ,             0.0  ,             0.0  ,              0.0 ,                 0.0  ,                 0.0  ,                0.0  ,                0.0  ,              0.0 ,               0.0  ,          0.21 ,          0.4  ,            3.0 ,            3.0 ,           0.0  ,           0.0 ,           0.0 ,          31380316.0 ,         22751496.0 ,              25185136.0 ,           16379900.0 ,            120.0 ,                     0.0 ,        0.612 ,                    29.726 ,         2.543 ,-1.0                           ,-1.0                           ,           1.0 ,         0.612 ,               0.0 ,                   0.0 ,             0.0 ,             36084.0 ,              1650.0 ,                 0.0 ,                4.0 ,               1.0 ,           0.0  ,         1649.0  ,              1.0 ,            1325.0 ,             0.47 ,             0.62 ,               0.0
23:20:26  ,        0.2  ,          0.0 ,        0.4  ,           0.05 ,        3.61 ,         0.0  ,           0.0 ,           0.0 ,         4.21 ,          4.2  ,            0.0 ,           11.0 ,             0.0  ,             0.05 ,             0.0  ,              0.0 ,                 0.0  ,                 4.55 ,                0.0  ,                2.45 ,              2.9 ,               0.02 ,          0.0  ,          0.0  ,            0.0 ,            0.0 ,           0.0  ,           0.0 ,           0.0 ,          31380316.0 ,         22750924.0 ,              25184576.0 ,           16379900.0 ,            128.0 ,                     0.0 ,        0.595 ,                    33.249 ,         5.772 ,-1.0                           ,-1.0                           ,           1.0 ,         0.595 ,               0.0 ,                   0.0 ,            50.0 ,             36530.0 ,              2439.0 ,                 0.0 ,                4.0 ,               1.0 ,          20.0  ,         2410.0  ,              1.0 ,            1325.0 ,             0.47 ,             0.62 ,               0.0
23:20:27  ,        0.5  ,          0.0 ,        0.15 ,           0.0  ,        3.5  ,         0.0  ,           0.0 ,           0.0 ,         4.15 ,          4.15 ,            0.0 ,            0.0 ,             0.0  ,             0.0  ,             0.0  ,              0.0 ,                 0.0  ,                 0.0  ,                0.0  ,                0.0  ,              0.0 ,               0.0  ,          0.1  ,          0.13 ,            2.0 ,            2.0 ,           0.0  ,           0.0 ,           0.0 ,          31380316.0 ,         22745340.0 ,              25178992.0 ,           16379900.0 ,            128.0 ,                     0.0 ,        0.618 ,                    26.713 ,         5.186 ,-1.0                           ,-1.0                           ,           1.0 ,         0.618 ,               0.0 ,                   0.0 ,             0.0 ,             38067.0 ,              3564.0 ,                 0.0 ,                4.0 ,               1.0 ,          19.0  ,         3579.0  ,              2.0 ,            1325.0 ,             0.44 ,             0.61 ,               0.0
23:20:29  ,        0.6  ,          0.0 ,        0.1  ,           0.0  ,        3.56 ,         0.1  ,           0.0 ,           0.0 ,         4.36 ,          4.36 ,            0.0 ,            0.0 ,             0.0  ,             0.0  ,             0.0  ,              0.0 ,                 0.0  ,                 0.0  ,                0.0  ,                0.0  ,              0.0 ,               0.0  ,          0.36 ,          0.6  ,            6.0 ,            7.0 ,           0.0  ,           0.0 ,           0.0 ,          31380316.0 ,         22745036.0 ,              25178688.0 ,           16379900.0 ,            128.0 ,                     0.0 ,        0.657 ,                    25.934 ,         3.93  ,-1.0                           ,-1.0                           ,           1.0 ,         0.657 ,               0.0 ,                   0.0 ,             0.0 ,             38077.0 ,              6662.0 ,                 0.0 ,                5.0 ,               0.0 ,           2.0  ,         6688.0  ,              1.0 ,            1322.0 ,             0.44 ,             0.61 ,               0.0
23:20:30  ,        0.95 ,          0.0 ,        0.5  ,           0.0  ,        3.56 ,         0.0  ,           0.0 ,           0.0 ,         5.01 ,          5.01 ,            0.0 ,           25.0 ,             0.0  ,             0.2  ,             0.0  ,              0.0 ,                 0.0  ,                 8.16 ,                0.0  ,                1.48 ,              3.8 ,               0.03 ,          0.25 ,          0.45 ,            5.0 ,            7.0 ,           0.0  ,           0.0 ,           0.0 ,          31380316.0 ,         22746656.0 ,              25180308.0 ,           16379900.0 ,            204.0 ,                     0.0 ,        0.913 ,                    17.18  ,         3.626 ,-1.0                           ,-1.0                           ,           1.0 ,         0.913 ,               0.0 ,                   0.0 ,           204.0 ,             39866.0 ,             14548.0 ,                 0.0 ,                5.0 ,               1.0 ,           0.0  ,        14416.0  ,              2.0 ,            1327.0 ,             0.44 ,             0.61 ,               0.0
23:20:31  ,        0.3  ,          0.0 ,        0.2  ,           0.0  ,        3.5  ,         0.05 ,           0.0 ,           0.0 ,         4.05 ,          4.05 ,            0.0 ,            0.0 ,             0.0  ,             0.0  ,             0.0  ,              0.0 ,                 0.0  ,                 0.0  ,                0.0  ,                0.0  ,              0.0 ,               0.0  ,          0.16 ,          0.63 ,            3.0 ,            4.0 ,           0.01 ,           0.0 ,           0.0 ,          31380316.0 ,         22740144.0 ,              25173796.0 ,           16379900.0 ,            204.0 ,                     0.0 ,        0.603 ,                    26.018 ,         4.467 ,-1.0                           ,-1.0                           ,           1.0 ,         0.603 ,               0.0 ,                   0.0 ,             0.0 ,             37881.0 ,              3590.0 ,                 0.0 ,                4.0 ,               3.0 ,          21.0  ,         3597.0  ,              2.0 ,            1327.0 ,             0.44 ,             0.61 ,               0.0
23:20:33  ,        0.2  ,          0.0 ,        0.25 ,           0.0  ,        3.6  ,         0.0  ,           0.0 ,           0.0 ,         4.05 ,          4.04 ,            0.0 ,            0.0 ,             0.0  ,             0.0  ,             0.0  ,              0.0 ,                 0.0  ,                 0.0  ,                0.0  ,                0.0  ,              0.0 ,               0.0  ,          0.17 ,          0.14 ,            3.0 ,            2.0 ,           0.0  ,           0.0 ,           0.0 ,          31380316.0 ,         22738164.0 ,              25171816.0 ,           16379900.0 ,            204.0 ,                     0.0 ,        0.487 ,                    27.287 ,         3.93  ,-1.0                           ,-1.0                           ,           1.0 ,         0.487 ,               0.0 ,                   0.0 ,             0.0 ,             37561.0 ,              2283.0 ,                 0.0 ,                4.0 ,               0.0 ,          19.0  ,         2280.0  ,              0.0 ,            1322.0 ,             0.4  ,             0.6  ,               0.0
23:20:34  ,        0.25 ,          0.0 ,        0.3  ,           0.05 ,        3.45 ,         0.1  ,           0.0 ,           0.0 ,         4.1  ,          4.09 ,            0.0 ,            3.0 ,             0.0  ,             0.02 ,             0.0  ,              0.0 ,                 0.0  ,                 5.83 ,                0.0  ,                5.0  ,              1.6 ,               0.01 ,          7.7  ,          2.29 ,           19.0 ,           15.0 ,           0.06 ,           0.0 ,           0.0 ,          31380316.0 ,         22751728.0 ,              25185380.0 ,           16379900.0 ,            212.0 ,                     0.0 ,        0.51  ,                    25.139 ,         3.873 ,-1.0                           ,-1.0                           ,           1.0 ,         0.51  ,               0.0 ,                   0.0 ,            18.0 ,             36556.0 ,              2431.0 ,                 0.0 ,                4.0 ,               0.0 ,           0.0  ,         2430.0  ,              0.0 ,            1325.0 ,             0.4  ,             0.6  ,               0.0
23:20:35  ,        0.05 ,          0.0 ,        0.3  ,           0.0  ,        3.56 ,         0.1  ,           0.0 ,           0.0 ,         4.01 ,          4.0  ,            0.0 ,            0.0 ,             0.0  ,             0.0  ,             0.0  ,              0.0 ,                 0.0  ,                 0.0  ,                0.0  ,                0.0  ,              0.0 ,               0.0  ,          0.3  ,          0.28 ,            4.0 ,            4.0 ,           0.0  ,           0.0 ,           0.0 ,          31380316.0 ,         22754256.0 ,              25187908.0 ,           16379900.0 ,            212.0 ,                     0.0 ,        0.459 ,                    26.567 ,         3.215 ,-1.0                           ,-1.0                           ,           1.0 ,         0.459 ,               0.0 ,                   0.0 ,             0.0 ,             37798.0 ,              2192.0 ,                 0.0 ,                4.0 ,               1.0 ,           0.0  ,         2121.0  ,              1.0 ,            1323.0 ,             0.4  ,             0.6  ,               0.0
23:20:37  ,        0.3  ,          0.0 ,        0.3  ,           0.0  ,        3.54 ,         0.0  ,           0.0 ,           0.0 ,         4.14 ,          4.14 ,            0.0 ,            0.0 ,             0.0  ,             0.0  ,             0.0  ,              0.0 ,                 0.0  ,                 0.0  ,                0.0  ,                0.0  ,              0.0 ,               0.0  ,          0.57 ,          0.25 ,            2.0 ,            4.0 ,           0.0  ,           0.0 ,           0.0 ,          31380316.0 ,         22757264.0 ,              25190916.0 ,           16379900.0 ,            212.0 ,                     0.0 ,        0.557 ,                    30.207 ,         4.281 ,-1.0                           ,-1.0                           ,           1.0 ,         0.557 ,               0.0 ,                   0.0 ,             0.0 ,             37162.0 ,              2248.0 ,                 0.0 ,                4.0 ,               0.0 ,          20.0  ,         2245.0  ,              0.0 ,            1324.0 ,             0.4  ,             0.6  ,               0.0
