TimeStamp ,CPU.STAT.usr ,CPU.STAT.nice ,CPU.STAT.sys ,CPU.STAT.iowait ,CPU.STAT.irq ,CPU.STAT.soft ,CPU.STAT.steal ,CPU.STAT.guest ,CPU.STAT.util ,CPU.STAT.cutil ,STORAGE.STAT.rs ,STORAGE.STAT.ws ,STORAGE.STAT.rMBs ,STORAGE.STAT.wMBs ,STORAGE.STAT.rrqm ,STORAGE.STAT.wrqm ,STORAGE.STAT.rareq-sz ,STORAGE.STAT.wareq-sz ,STORAGE.STAT.r_await ,STORAGE.STAT.w_await ,STORAGE.STAT.util ,STORAGE.STAT.aqu-sz ,NET.STAT.rxkBs ,NET.STAT.txkBs ,NET.STAT.rxpcks ,NET.STAT.txpcks ,NET.STAT.ifutil ,NET.ESTAT.errs ,NET.ESTAT.util ,MEM.MEMINFO.MemTotal ,MEM.MEMINFO.MemFree ,MEM.MEMINFO.MemAvailable ,MEM.MEMINFO.SwapTotal ,MEM.MEMINFO.Dirty ,MEM.BANDWIDTH.Total_Util ,PERF.STAT.IPC ,PERF.STAT.CACHE-MISS-RATIO ,PERF.STAT.MPKI ,PERF.STAT.ITLB-LOAD-MISS-RATIO ,PERF.STAT.DTLB-LOAD-MISS-RATIO ,PERF.STAT.SBPI ,PERF.STAT.SBPC ,MEM.VMSTAT.procs.b ,MEM.VMSTAT.memory.swpd ,MEM.VMSTAT.io.bo ,MEM.VMSTAT.system.in ,MEM.VMSTAT.system.cs ,MEM.VMSTAT.util.swap ,MEM.VMSTAT.util.cpu ,MEM.VMSTAT.procs.r ,SYS.TASKS.procs ,SYS.TASKS.cswchs ,SYS.LDAVG.runq-sz ,SYS.LDAVG.plist-sz ,SYS.LDAVG.ldavg-1 ,SYS.LDAVG.ldavg-5 ,SYS.FDUTIL.fd-util
23:17:02  ,        0.4  ,          0.0 ,        0.05 ,           0.0  ,        3.46 ,         0.05 ,           0.0 ,           0.0 ,         3.96 ,          3.96 ,            0.0 ,            0.0 ,              0.0 ,             0.0  ,              0.0 ,             0.0  ,                  0.0 ,                 0.0  ,                 0.0 ,                0.0  ,              0.0 ,               0.0  ,          0.05 ,          0.06 ,            1.0 ,            1.0 ,           0.0  ,           0.0 ,           0.0 ,          31380316.0 ,         22767180.0 ,              25200244.0 ,           16379900.0 ,            180.0 ,                     0.0 ,        0.661 ,                    29.914 ,         2.859 ,-1.0                           ,-1.0                           ,           1.0 ,         0.661 ,               0.0 ,                   0.0 ,             0.0 ,             38198.0 ,              2315.0 ,                 0.0 ,                4.0 ,               1.0 ,            0.0 ,          2227.0 ,              1.0 ,            1322.0 ,             1.41 ,             0.84 ,               0.0
23:17:04  ,        0.4  ,          0.0 ,        0.1  ,           0.0  ,        3.46 ,         0.0  ,           0.0 ,           0.0 ,         3.96 ,          3.96 ,            0.0 ,            0.0 ,              0.0 ,             0.0  ,              0.0 ,             0.0  ,                  0.0 ,                 0.0  ,                 0.0 ,                0.0  ,              0.0 ,               0.0  ,          0.2  ,          0.19 ,            4.0 ,            3.0 ,           0.0  ,           0.0 ,           0.0 ,          31380316.0 ,         22768988.0 ,              25202080.0 ,           16379900.0 ,            184.0 ,                     0.0 ,        0.587 ,                    35.082 ,         4.664 ,-1.0                           ,-1.0                           ,           1.0 ,         0.587 ,               0.0 ,                   0.0 ,             0.0 ,             38457.0 ,              2533.0 ,                 0.0 ,                4.0 ,               0.0 ,            0.0 ,          2515.0 ,              0.0 ,            1321.0 ,             1.41 ,             0.84 ,               0.0
23:17:05  ,        0.25 ,          0.0 ,        0.35 ,           0.0  ,        3.55 ,         0.1  ,           0.0 ,           0.0 ,         4.25 ,          4.24 ,            0.0 ,            0.0 ,              0.0 ,             0.0  ,              0.0 ,             0.0  ,                  0.0 ,                 0.0  ,                 0.0 ,                0.0  ,              0.0 ,               0.0  ,          0.1  ,          0.13 ,            2.0 ,            2.0 ,           0.0  ,           0.0 ,           0.0 ,          31380316.0 ,         22768972.0 ,              25202084.0 ,           16379900.0 ,            516.0 ,                     0.0 ,        0.596 ,                    26.934 ,         3.636 ,-1.0                           ,-1.0                           ,           1.0 ,         0.596 ,               0.0 ,                   0.0 ,             0.0 ,             38546.0 ,              2525.0 ,                 0.0 ,                4.0 ,               1.0 ,           20.0 ,          2491.0 ,              0.0 ,            1326.0 ,             1.41 ,             0.84 ,               0.0
23:17:06  ,        1.1  ,          0.0 ,        0.3  ,           0.0  ,        3.64 ,         0.1  ,           0.0 ,           0.0 ,         5.14 ,          5.09 ,            0.0 ,            0.0 ,              0.0 ,             0.0  ,              0.0 ,             0.0  ,                  0.0 ,                 0.0  ,                 0.0 ,                0.0  ,              0.0 ,               0.0  ,          0.05 ,          0.06 ,            1.0 ,            1.0 ,           0.0  ,           0.0 ,           0.0 ,          31380316.0 ,         22782772.0 ,              25215888.0 ,           16379900.0 ,            516.0 ,                     0.0 ,        0.847 ,                    27.925 ,         3.933 ,-1.0                           ,-1.0                           ,           1.0 ,         0.847 ,               0.0 ,                   0.0 ,             0.0 ,             39232.0 ,             11193.0 ,                 0.0 ,                5.0 ,               1.0 ,           19.0 ,         11173.0 ,              0.0 ,            1324.0 ,             1.41 ,             0.84 ,               0.0
23:17:07  ,        2.43 ,          0.0 ,        0.74 ,           0.0  ,        3.62 ,         0.0  ,           0.0 ,           0.0 ,         6.79 ,          6.78 ,            0.0 ,           24.0 ,              0.0 ,             0.22 ,              0.0 ,             0.0  ,                  0.0 ,                 9.31 ,                 0.0 ,                1.5  ,              3.7 ,               0.03 ,          0.94 ,          0.93 ,            6.0 ,            5.0 ,           0.01 ,           0.0 ,           0.0 ,          31380316.0 ,         22708968.0 ,              25142084.0 ,           16379900.0 ,            516.0 ,                     0.0 ,        0.951 ,                    24.45  ,         5.575 ,-1.0                           ,-1.0                           ,           1.0 ,         0.951 ,               0.0 ,                   0.0 ,           224.0 ,             41715.0 ,             18244.0 ,                 0.0 ,                6.0 ,               1.0 ,            2.0 ,         18236.0 ,              1.0 ,            1328.0 ,             1.38 ,             0.85 ,               0.0
23:17:09  ,        2.4  ,          0.0 ,        0.25 ,           0.05 ,        3.6  ,         0.1  ,           0.0 ,           0.0 ,         6.35 ,          6.34 ,            0.0 ,           16.0 ,              0.0 ,             0.4  ,              0.0 ,             0.0  ,                  0.0 ,                25.75 ,                 0.0 ,                1.25 ,              2.2 ,               0.02 ,          0.05 ,          0.06 ,            1.0 ,            1.0 ,           0.0  ,           0.0 ,           0.0 ,          31380316.0 ,         22706444.0 ,              25139588.0 ,           16379900.0 ,            544.0 ,                     0.0 ,        1.187 ,                    27.935 ,         5.34  ,-1.0                           ,-1.0                           ,           1.0 ,         1.187 ,               0.0 ,                   0.0 ,           412.0 ,             40012.0 ,              8857.0 ,                 0.0 ,                6.0 ,               2.0 ,            0.0 ,          8849.0 ,              1.0 ,            1325.0 ,             1.38 ,             0.85 ,               0.0
23:17:10  ,        0.3  ,          0.0 ,        0.25 ,           0.05 ,        3.36 ,         0.0  ,           0.0 ,           0.0 ,         3.91 ,          3.91 ,            0.0 ,           10.0 ,              0.0 ,             0.04 ,              0.0 ,             0.0  ,                  0.0 ,                 4.4  ,                 0.0 ,                2.3  ,              2.4 ,               0.02 ,          1.33 ,         10.98 ,           20.0 ,           20.0 ,           0.09 ,           0.0 ,           0.0 ,          31380316.0 ,         22782536.0 ,              25215676.0 ,           16379900.0 ,            216.0 ,                     0.0 ,        0.562 ,                    31.8   ,         5.224 ,-1.0                           ,-1.0                           ,           1.0 ,         0.562 ,               0.0 ,                   0.0 ,            44.0 ,             36915.0 ,              3131.0 ,                 0.0 ,                4.0 ,               1.0 ,           20.0 ,          3055.0 ,              2.0 ,            1328.0 ,             1.38 ,             0.85 ,               0.0
23:17:11  ,        0.4  ,          0.0 ,        0.25 ,           0.05 ,        3.49 ,         0.0  ,           0.0 ,           0.0 ,         4.14 ,          4.14 ,            0.0 ,            3.0 ,              0.0 ,             0.01 ,              0.0 ,             0.0  ,                  0.0 ,                 4.67 ,                 0.0 ,                2.67 ,              0.9 ,               0.01 ,          4.61 ,          1.29 ,           10.0 ,           10.0 ,           0.04 ,           0.0 ,           0.0 ,          31380316.0 ,         22804516.0 ,              25237656.0 ,           16379900.0 ,            220.0 ,                     0.0 ,        0.595 ,                    29.533 ,         4.164 ,-1.0                           ,-1.0                           ,           1.0 ,         0.595 ,               0.0 ,                   0.0 ,            14.0 ,             37099.0 ,              2512.0 ,                 0.0 ,                4.0 ,               0.0 ,           19.0 ,          2511.0 ,              1.0 ,            1326.0 ,             1.38 ,             0.85 ,               0.0
23:17:13  ,        0.5  ,          0.0 ,        0.2  ,           0.0  ,        3.61 ,         0.05 ,           0.0 ,           0.0 ,         4.36 ,          4.36 ,            0.0 ,            0.0 ,              0.0 ,             0.0  ,              0.0 ,             0.0  ,                  0.0 ,                 0.0  ,                 0.0 ,                0.0  ,              0.0 ,               0.0  ,          0.29 ,          0.06 ,            1.0 ,            1.0 ,           0.0  ,           0.0 ,           0.0 ,          31380316.0 ,         22791284.0 ,              25224436.0 ,           16379900.0 ,            232.0 ,                     0.0 ,        0.784 ,                    25.735 ,         5.319 ,-1.0                           ,-1.0                           ,           1.0 ,         0.784 ,               0.0 ,                   0.0 ,             0.0 ,             38704.0 ,             10344.0 ,                 0.0 ,                5.0 ,               1.0 ,            0.0 ,         10221.0 ,              0.0 ,            1325.0 ,             1.27 ,             0.83 ,               0.0
23:17:14  ,        1.1  ,          0.0 ,        0.25 ,           0.0  ,        3.51 ,         0.0  ,           0.0 ,           0.0 ,         4.86 ,          4.87 ,            0.0 ,            7.0 ,              0.0 ,             0.06 ,              0.0 ,             0.0  ,                  0.0 ,                 9.43 ,                 0.0 ,                1.71 ,              1.0 ,               0.01 ,          1.37 ,          3.18 ,           10.0 ,            9.0 ,           0.03 ,           0.0 ,           0.0 ,          31380316.0 ,         22803364.0 ,              25236516.0 ,           16379900.0 ,            236.0 ,                     0.0 ,        0.82  ,                    24.657 ,         6.742 ,-1.0                           ,-1.0                           ,           1.0 ,         0.82  ,               0.0 ,                   0.0 ,            66.0 ,             39534.0 ,             15618.0 ,                 0.0 ,                5.0 ,               1.0 ,            0.0 ,         15586.0 ,              0.0 ,            1324.0 ,             1.27 ,             0.83 ,               0.0
