TimeStamp ,CPU.STAT.usr ,CPU.STAT.nice ,CPU.STAT.sys ,CPU.STAT.iowait ,CPU.STAT.irq ,CPU.STAT.soft ,CPU.STAT.steal ,CPU.STAT.guest ,CPU.STAT.util ,CPU.STAT.cutil ,STORAGE.STAT.rs ,STORAGE.STAT.ws ,STORAGE.STAT.rMBs ,STORAGE.STAT.wMBs ,STORAGE.STAT.rrqm ,STORAGE.STAT.wrqm ,STORAGE.STAT.rareq-sz ,STORAGE.STAT.wareq-sz ,STORAGE.STAT.r_await ,STORAGE.STAT.w_await ,STORAGE.STAT.util ,STORAGE.STAT.aqu-sz ,NET.STAT.rxkBs ,NET.STAT.txkBs ,NET.STAT.rxpcks ,NET.STAT.txpcks ,NET.STAT.ifutil ,NET.ESTAT.errs ,NET.ESTAT.util ,MEM.MEMINFO.MemTotal ,MEM.MEMINFO.MemFree ,MEM.MEMINFO.MemAvailable ,MEM.MEMINFO.SwapTotal ,MEM.MEMINFO.Dirty ,MEM.BANDWIDTH.Total_Util ,PERF.STAT.IPC ,PERF.STAT.CACHE-MISS-RATIO ,PERF.STAT.MPKI ,PERF.STAT.ITLB-LOAD-MISS-RATIO ,PERF.STAT.DTLB-LOAD-MISS-RATIO ,PERF.STAT.SBPI ,PERF.STAT.SBPC ,MEM.VMSTAT.procs.b ,MEM.VMSTAT.memory.swpd ,MEM.VMSTAT.io.bo ,MEM.VMSTAT.system.in ,MEM.VMSTAT.system.cs ,MEM.VMSTAT.util.swap ,MEM.VMSTAT.util.cpu ,MEM.VMSTAT.procs.r ,SYS.TASKS.procs ,SYS.TASKS.cswchs ,SYS.LDAVG.runq-sz ,SYS.LDAVG.plist-sz ,SYS.LDAVG.ldavg-1 ,SYS.LDAVG.ldavg-5 ,SYS.FDUTIL.fd-util
23:25:04  ,        0.3  ,          0.0 ,        0.15 ,           0.0  ,        3.41 ,         0.0  ,           0.0 ,           0.0 ,         3.86 ,          3.86 ,            0.0 ,            0.0 ,             0.0  ,             0.0  ,              0.0 ,              0.0 ,                  0.0 ,                 0.0  ,                 0.0 ,                0.0  ,              0.0 ,               0.0  ,          0.1  ,          0.06 ,            2.0 ,            1.0 ,           0.0  ,           0.0 ,           0.0 ,          31380316.0 ,         22666240.0 ,              25108864.0 ,           16379900.0 ,             12.0 ,                     0.0 ,        0.603 ,                    21.558 ,         3.239 ,-1.0                           ,-1.0                           ,           1.0 ,         0.603 ,               0.0 ,                   0.0 ,             0.0 ,             37729.0 ,              3066.0 ,                 0.0 ,                4.0 ,               1.0 ,            0.0 ,          3070.0 ,              2.0 ,            1317.0 ,             0.28 ,             0.42 ,               0.0
23:25:06  ,        0.3  ,          0.0 ,        0.25 ,           0.0  ,        3.61 ,         0.05 ,           0.0 ,           0.0 ,         4.21 ,          4.2  ,            0.0 ,            0.0 ,             0.0  ,             0.0  ,              0.0 ,              0.0 ,                  0.0 ,                 0.0  ,                 0.0 ,                0.0  ,              0.0 ,               0.0  ,          0.0  ,          0.0  ,            0.0 ,            0.0 ,           0.0  ,           0.0 ,           0.0 ,          31380316.0 ,         22664696.0 ,              25107324.0 ,           16379900.0 ,            696.0 ,                     0.0 ,        0.65  ,                    29.852 ,         4.428 ,-1.0                           ,-1.0                           ,           1.0 ,         0.65  ,               0.0 ,                   0.0 ,             0.0 ,             37449.0 ,              5220.0 ,                 0.0 ,                4.0 ,               1.0 ,            0.0 ,          5186.0 ,              1.0 ,            1321.0 ,             0.28 ,             0.42 ,               0.0
23:25:07  ,        1.15 ,          0.0 ,        0.5  ,           0.0  ,        3.4  ,         0.05 ,           0.0 ,           0.0 ,         5.1  ,          5.1  ,            0.0 ,            0.0 ,             0.0  ,             0.0  ,              0.0 ,              0.0 ,                  0.0 ,                 0.0  ,                 0.0 ,                0.0  ,              0.0 ,               0.0  ,          5.46 ,          4.04 ,           16.0 ,           17.0 ,           0.04 ,           0.0 ,           0.0 ,          31380316.0 ,         22666652.0 ,              25109280.0 ,           16379900.0 ,            748.0 ,                     0.0 ,        1.162 ,                    39.645 ,         4.875 ,-1.0                           ,-1.0                           ,           1.0 ,         1.162 ,               0.0 ,                   0.0 ,             0.0 ,             38224.0 ,              8631.0 ,                 0.0 ,                5.0 ,               0.0 ,           24.0 ,          8629.0 ,              0.0 ,            1317.0 ,             0.28 ,             0.42 ,               0.0
23:25:08  ,        0.25 ,          0.0 ,        0.1  ,           0.1  ,        3.45 ,         0.05 ,           0.0 ,           0.0 ,         3.85 ,          3.84 ,            0.0 ,            6.0 ,             0.0  ,             0.03 ,              0.0 ,              0.0 ,                  0.0 ,                 5.08 ,                 0.0 ,                2.67 ,              1.8 ,               0.01 ,          0.32 ,          0.13 ,            4.0 ,            2.0 ,           0.0  ,           0.0 ,           0.0 ,          31380316.0 ,         22639704.0 ,              25082300.0 ,           16379900.0 ,            756.0 ,                     0.0 ,        0.567 ,                    26.659 ,         3.782 ,-1.0                           ,-1.0                           ,           1.0 ,         0.567 ,               0.0 ,                   0.0 ,            30.0 ,             37679.0 ,              2485.0 ,                 0.0 ,                4.0 ,               1.0 ,           19.0 ,          2495.0 ,              1.0 ,            1317.0 ,             0.34 ,             0.43 ,               0.0
23:25:09  ,        0.15 ,          0.0 ,        0.15 ,           0.0  ,        3.66 ,         0.0  ,           0.0 ,           0.0 ,         3.96 ,          3.95 ,            0.0 ,            0.0 ,             0.0  ,             0.0  ,              0.0 ,              0.0 ,                  0.0 ,                 0.0  ,                 0.0 ,                0.0  ,              0.0 ,               0.0  ,          0.1  ,          0.22 ,            2.0 ,            3.0 ,           0.0  ,           0.0 ,           0.0 ,          31380316.0 ,         22639304.0 ,              25081956.0 ,           16379900.0 ,              4.0 ,                     0.0 ,        0.476 ,                    24.7   ,         3.414 ,-1.0                           ,-1.0                           ,           1.0 ,         0.476 ,               0.0 ,                   0.0 ,             0.0 ,             37836.0 ,              2196.0 ,                 0.0 ,                4.0 ,               0.0 ,            3.0 ,          2284.0 ,              0.0 ,            1317.0 ,             0.34 ,             0.43 ,               0.0
23:25:11  ,        0.1  ,          0.0 ,        0.2  ,           0.0  ,        3.51 ,         0.15 ,           0.0 ,           0.0 ,         3.96 ,          3.95 ,            0.0 ,            0.0 ,             0.0  ,             0.0  ,              0.0 ,              0.0 ,                  0.0 ,                 0.0  ,                 0.0 ,                0.0  ,              0.0 ,               0.0  ,          0.1  ,          0.13 ,            2.0 ,            2.0 ,           0.0  ,           0.0 ,           0.0 ,          31380316.0 ,         22642664.0 ,              25085336.0 ,           16379900.0 ,             12.0 ,                     0.0 ,        0.438 ,                    25.192 ,         3.407 ,-1.0                           ,-1.0                           ,           1.0 ,         0.438 ,               0.0 ,                   0.0 ,             0.0 ,             36699.0 ,              1801.0 ,                 0.0 ,                4.0 ,               1.0 ,            0.0 ,          1796.0 ,              5.0 ,            1321.0 ,             0.34 ,             0.43 ,               0.0
23:25:12  ,        0.3  ,          0.0 ,        0.2  ,           0.0  ,        3.55 ,         0.0  ,           0.0 ,           0.0 ,         4.05 ,          4.05 ,            0.0 ,            0.0 ,             0.0  ,             0.0  ,              0.0 ,              0.0 ,                  0.0 ,                 0.0  ,                 0.0 ,                0.0  ,              0.0 ,               0.0  ,          0.5  ,          1.64 ,            5.0 ,            5.0 ,           0.01 ,           0.0 ,           0.0 ,          31380316.0 ,         22656536.0 ,              25099216.0 ,           16379900.0 ,             20.0 ,                     0.0 ,        0.558 ,                    30.227 ,         4.369 ,-1.0                           ,-1.0                           ,           1.0 ,         0.558 ,               0.0 ,                   0.0 ,             0.0 ,             37410.0 ,              2346.0 ,                 0.0 ,                4.0 ,               1.0 ,           21.0 ,          2293.0 ,              1.0 ,            1320.0 ,             0.34 ,             0.43 ,               0.0
23:25:13  ,        0.25 ,          0.0 ,        0.35 ,           0.0  ,        3.39 ,         0.1  ,           0.0 ,           0.0 ,         4.09 ,          4.09 ,            0.0 ,            0.0 ,             0.0  ,             0.0  ,              0.0 ,              0.0 ,                  0.0 ,                 0.0  ,                 0.0 ,                0.0  ,              0.0 ,               0.0  ,          0.16 ,          0.27 ,            3.0 ,            4.0 ,           0.0  ,           0.0 ,           0.0 ,          31380316.0 ,         22655552.0 ,              25098232.0 ,           16379900.0 ,             24.0 ,                     0.0 ,        0.434 ,                    21.373 ,         2.975 ,-1.0                           ,-1.0                           ,           1.0 ,         0.434 ,               0.0 ,                   0.0 ,             0.0 ,             36136.0 ,              1876.0 ,                 0.0 ,                4.0 ,               3.0 ,            2.0 ,          1872.0 ,              1.0 ,            1314.0 ,             0.47 ,             0.45 ,               0.0
23:25:15  ,        0.2  ,          0.0 ,        0.25 ,           0.15 ,        3.45 ,         0.0  ,           0.0 ,           0.0 ,         3.9  ,          3.9  ,            0.0 ,           22.0 ,             0.0  ,             0.11 ,              0.0 ,              0.0 ,                  0.0 ,                 5.32 ,                 0.0 ,                1.68 ,              3.9 ,               0.03 ,          0.15 ,          0.19 ,            3.0 ,            3.0 ,           0.0  ,           0.0 ,           0.0 ,          31380316.0 ,         22659072.0 ,              25101752.0 ,           16379900.0 ,             24.0 ,                     0.0 ,        0.482 ,                    26.518 ,         3.234 ,-1.0                           ,-1.0                           ,           1.0 ,         0.482 ,               0.0 ,                   0.0 ,           117.0 ,             36916.0 ,              2254.0 ,                 0.0 ,                4.0 ,               1.0 ,            0.0 ,          2229.0 ,              1.0 ,            1315.0 ,             0.47 ,             0.45 ,               0.0
23:25:16  ,        0.3  ,          0.0 ,        0.15 ,           0.0  ,        3.45 ,         0.05 ,           0.0 ,           0.0 ,         3.95 ,          3.95 ,            0.0 ,            0.0 ,             0.0  ,             0.0  ,              0.0 ,              0.0 ,                  0.0 ,                 0.0  ,                 0.0 ,                0.0  ,              0.0 ,               0.0  ,          0.1  ,          0.06 ,            2.0 ,            1.0 ,           0.0  ,           0.0 ,           0.0 ,          31380316.0 ,         22664184.0 ,              25106864.0 ,           16379900.0 ,             28.0 ,                     0.0 ,        0.441 ,                    26.98  ,         3.065 ,-1.0                           ,-1.0                           ,           1.0 ,         0.441 ,               0.0 ,                   0.0 ,             0.0 ,             37427.0 ,              1862.0 ,                 0.0 ,                4.0 ,               1.0 ,            1.0 ,          1797.0 ,              1.0 ,            1315.0 ,             0.47 ,             0.45 ,               0.0
