TimeStamp ,CPU.STAT.usr ,CPU.STAT.nice ,CPU.STAT.sys ,CPU.STAT.iowait ,CPU.STAT.irq ,CPU.STAT.soft ,CPU.STAT.steal ,CPU.STAT.guest ,CPU.STAT.util ,CPU.STAT.cutil ,STORAGE.STAT.rs ,STORAGE.STAT.ws ,STORAGE.STAT.rMBs ,STORAGE.STAT.wMBs ,STORAGE.STAT.rrqm ,STORAGE.STAT.wrqm ,STORAGE.STAT.rareq-sz ,STORAGE.STAT.wareq-sz ,STORAGE.STAT.r_await ,STORAGE.STAT.w_await ,STORAGE.STAT.util ,STORAGE.STAT.aqu-sz ,NET.STAT.rxkBs ,NET.STAT.txkBs ,NET.STAT.rxpcks ,NET.STAT.txpcks ,NET.STAT.ifutil ,NET.ESTAT.errs ,NET.ESTAT.util ,MEM.MEMINFO.MemTotal ,MEM.MEMINFO.MemFree ,MEM.MEMINFO.MemAvailable ,MEM.MEMINFO.SwapTotal ,MEM.MEMINFO.Dirty ,MEM.BANDWIDTH.Total_Util ,PERF.STAT.IPC ,PERF.STAT.CACHE-MISS-RATIO ,PERF.STAT.MPKI ,PERF.STAT.ITLB-LOAD-MISS-RATIO ,PERF.STAT.DTLB-LOAD-MISS-RATIO ,PERF.STAT.SBPI ,PERF.STAT.SBPC ,MEM.VMSTAT.procs.b ,MEM.VMSTAT.memory.swpd ,MEM.VMSTAT.io.bo ,MEM.VMSTAT.system.in ,MEM.VMSTAT.system.cs ,MEM.VMSTAT.util.swap ,MEM.VMSTAT.util.cpu ,MEM.VMSTAT.procs.r ,SYS.TASKS.procs ,SYS.TASKS.cswchs ,SYS.LDAVG.runq-sz ,SYS.LDAVG.plist-sz ,SYS.LDAVG.ldavg-1 ,SYS.LDAVG.ldavg-5 ,SYS.FDUTIL.fd-util ,PROCESS.SCHED.exec_start#firewalld ,PROCESS.SCHED.vruntime#firewalld ,PROCESS.SCHED.sum_exec_runtime#firewalld ,PROCESS.SCHED.switches#firewalld ,PROCESS.SCHED.voluntary_switches#firewalld ,PROCESS.SCHED.involuntary_switches#firewalld ,PROCESS.SCHED.exec_start#dockerd ,PROCESS.SCHED.vruntime#dockerd ,PROCESS.SCHED.sum_exec_runtime#dockerd ,PROCESS.SCHED.switches#dockerd ,PROCESS.SCHED.voluntary_switches#dockerd ,PROCESS.SCHED.involuntary_switches#dockerd
16:49:35  ,        0.55 ,          0.0 ,        0.25 ,           0.0  ,        3.45 ,         0.0  ,           0.0 ,           0.0 ,         4.25 ,          4.24 ,            0.0 ,            0.0 ,             0.0  ,             0.0  ,              0.0 ,             0.0  ,                  0.0 ,                 0.0  ,                 0.0 ,                0.0  ,              0.0 ,               0.0  ,          0.58 ,          0.31 ,            3.0 ,            3.0 ,            0.0 ,           0.0 ,           0.0 ,          31380320.0 ,         24002776.0 ,              26403500.0 ,           16379900.0 ,              0.0 ,                     0.0 ,        0.626 ,                    31.837 ,         3.17  ,-1.0                           ,-1.0                           ,           1.0 ,         0.626 ,               0.0 ,                   0.0 ,             0.0 ,             36317.0 ,              2092.0 ,                 0.0 ,                4.0 ,               1.0 ,            2.0 ,          2023.0 ,              1.0 ,            1232.0 ,             0.55 ,             0.47 ,               0.0 ,                        506530.841 ,                        9013.967 ,                                 329.818 ,                          1063.0 ,                                    1058.0 ,                                         5.0 ,                             0.0 ,                           0.0 ,                                   0.0 ,                           0.0 ,                                     0.0 ,                                       0.0
16:49:36  ,        0.2  ,          0.0 ,        0.35 ,           0.0  ,        3.45 ,         0.05 ,           0.0 ,           0.0 ,         4.05 ,          4.05 ,            0.0 ,            0.0 ,             0.0  ,             0.0  ,              0.0 ,             0.0  ,                  0.0 ,                 0.0  ,                 0.0 ,                0.0  ,              0.0 ,               0.0  ,          0.2  ,          0.32 ,            4.0 ,            3.0 ,            0.0 ,           0.0 ,           0.0 ,          31380320.0 ,         24002776.0 ,              26403592.0 ,           16379900.0 ,            152.0 ,                     0.0 ,        0.471 ,                    26.565 ,         3.516 ,-1.0                           ,-1.0                           ,           1.0 ,         0.471 ,               0.0 ,                   0.0 ,             0.0 ,             35857.0 ,              1898.0 ,                 0.0 ,                4.0 ,               1.0 ,            2.0 ,          1910.0 ,              1.0 ,            1230.0 ,             0.51 ,             0.46 ,               0.0 ,                        506530.841 ,                        9013.967 ,                                 329.818 ,                          1063.0 ,                                    1058.0 ,                                         5.0 ,                             0.0 ,                           0.0 ,                                   0.0 ,                           0.0 ,                                     0.0 ,                                       0.0
16:49:37  ,        0.35 ,          0.0 ,        0.35 ,           0.05 ,        3.45 ,         0.1  ,           0.0 ,           0.0 ,         4.25 ,          4.25 ,            0.0 ,           14.0 ,             0.0  ,             0.07 ,              0.0 ,             0.0  ,                  0.0 ,                 5.46 ,                 0.0 ,                1.64 ,              2.4 ,               0.02 ,          0.1  ,          0.32 ,            2.0 ,            3.0 ,            0.0 ,           0.0 ,           0.0 ,          31380320.0 ,         24010592.0 ,              26411476.0 ,           16379900.0 ,            252.0 ,                     0.0 ,        0.563 ,                    32.108 ,         4.943 ,-1.0                           ,-1.0                           ,           1.0 ,         0.563 ,               0.0 ,                   0.0 ,            77.0 ,             35733.0 ,              2496.0 ,                 0.0 ,                4.0 ,               2.0 ,           23.0 ,          2356.0 ,              2.0 ,            1231.0 ,             0.51 ,             0.46 ,               0.0 ,                        506530.841 ,                        9013.967 ,                                 329.818 ,                          1063.0 ,                                    1058.0 ,                                         5.0 ,                             0.0 ,                           0.0 ,                                   0.0 ,                           0.0 ,                                     0.0 ,                                       0.0
16:49:39  ,        0.25 ,          0.0 ,        0.35 ,           0.0  ,        3.55 ,         0.0  ,           0.0 ,           0.0 ,         4.15 ,          4.15 ,            0.0 ,            0.0 ,             0.0  ,             0.0  ,              0.0 ,             0.0  ,                  0.0 ,                 0.0  ,                 0.0 ,                0.0  ,              0.0 ,               0.0  ,          0.2  ,          0.54 ,            4.0 ,            5.0 ,            0.0 ,           0.0 ,           0.0 ,          31380320.0 ,         24011432.0 ,              26412340.0 ,           16379900.0 ,            260.0 ,                     0.0 ,        0.457 ,                    19.021 ,         3.266 ,-1.0                           ,-1.0                           ,           1.0 ,         0.457 ,               0.0 ,                   0.0 ,             0.0 ,             35823.0 ,              2354.0 ,                 0.0 ,                4.0 ,               1.0 ,           21.0 ,          2311.0 ,              2.0 ,            1230.0 ,             0.51 ,             0.46 ,               0.0 ,                        506530.841 ,                        9013.967 ,                                 329.818 ,                          1063.0 ,                                    1058.0 ,                                         5.0 ,                             0.0 ,                           0.0 ,                                   0.0 ,                           0.0 ,                                     0.0 ,                                       0.0
16:49:40  ,        0.1  ,          0.0 ,        0.25 ,           0.05 ,        3.55 ,         0.0  ,           0.0 ,           0.0 ,         3.9  ,          3.9  ,            0.0 ,           15.0 ,             0.0  ,             0.26 ,              0.0 ,            11.76 ,                  0.0 ,                17.6  ,                 0.0 ,                2.4  ,              0.9 ,               0.03 ,          0.1  ,          0.21 ,            2.0 ,            2.0 ,            0.0 ,           0.0 ,           0.0 ,          31380320.0 ,         24012108.0 ,              26413028.0 ,           16379900.0 ,            260.0 ,                     0.0 ,        0.442 ,                    25.543 ,         3.111 ,-1.0                           ,-1.0                           ,           1.0 ,         0.442 ,               0.0 ,                   0.0 ,           264.0 ,             36971.0 ,              2085.0 ,                 0.0 ,                4.0 ,               2.0 ,            2.0 ,          1995.0 ,              2.0 ,            1226.0 ,             0.51 ,             0.46 ,               0.0 ,                        506530.841 ,                        9013.967 ,                                 329.818 ,                          1063.0 ,                                    1058.0 ,                                         5.0 ,                             0.0 ,                           0.0 ,                                   0.0 ,                           0.0 ,                                     0.0 ,                                       0.0
16:49:41  ,        1.05 ,          0.0 ,        0.2  ,           0.0  ,        3.41 ,         0.1  ,           0.0 ,           0.0 ,         4.76 ,          4.75 ,            0.0 ,            0.0 ,             0.0  ,             0.0  ,              0.0 ,             0.0  ,                  0.0 ,                 0.0  ,                 0.0 ,                0.0  ,              0.0 ,               0.0  ,          0.05 ,          0.21 ,            1.0 ,            2.0 ,            0.0 ,           0.0 ,           0.0 ,          31380320.0 ,         24015008.0 ,              26415932.0 ,           16379900.0 ,              4.0 ,                     0.0 ,        0.414 ,                    24.71  ,         3.6   ,-1.0                           ,-1.0                           ,           1.0 ,         0.414 ,               0.0 ,                   0.0 ,             0.0 ,             38795.0 ,              2604.0 ,                 0.0 ,                5.0 ,               1.0 ,            2.0 ,          2474.0 ,              1.0 ,            1230.0 ,             0.47 ,             0.45 ,               0.0 ,                        506530.841 ,                        9013.967 ,                                 329.818 ,                          1063.0 ,                                    1058.0 ,                                         5.0 ,                             0.0 ,                           0.0 ,                                   0.0 ,                           0.0 ,                                     0.0 ,                                       0.0
16:49:43  ,        0.2  ,          0.0 ,        0.25 ,           0.0  ,        3.46 ,         0.05 ,           0.0 ,           0.0 ,         3.96 ,          3.96 ,            0.0 ,            0.0 ,             0.0  ,             0.0  ,              0.0 ,             0.0  ,                  0.0 ,                 0.0  ,                 0.0 ,                0.0  ,              0.0 ,               0.0  ,          4.69 ,          1.7  ,            7.0 ,           10.0 ,            0.0 ,           0.0 ,           0.0 ,          31380320.0 ,         24021692.0 ,              26422620.0 ,           16379900.0 ,              8.0 ,                     0.0 ,        0.592 ,                    26.83  ,         3.894 ,-1.0                           ,-1.0                           ,           1.0 ,         0.592 ,               0.0 ,                   0.0 ,             0.0 ,             35552.0 ,              2564.0 ,                 0.0 ,                4.0 ,               1.0 ,           23.0 ,          2561.0 ,              1.0 ,            1232.0 ,             0.47 ,             0.45 ,               0.0 ,                        506530.841 ,                        9013.967 ,                                 329.818 ,                          1063.0 ,                                    1058.0 ,                                         5.0 ,                             0.0 ,                           0.0 ,                                   0.0 ,                           0.0 ,                                     0.0 ,                                       0.0
16:49:44  ,        0.45 ,          0.0 ,        0.35 ,           0.0  ,        3.59 ,         0.0  ,           0.0 ,           0.0 ,         4.39 ,          4.39 ,            0.0 ,            0.0 ,             0.0  ,             0.0  ,              0.0 ,             0.0  ,                  0.0 ,                 0.0  ,                 0.0 ,                0.0  ,              0.0 ,               0.0  ,          0.05 ,          0.11 ,            1.0 ,            1.0 ,            0.0 ,           0.0 ,           0.0 ,          31380320.0 ,         24020036.0 ,              26420984.0 ,           16379900.0 ,             20.0 ,                     0.0 ,        0.471 ,                    22.333 ,         3.619 ,-1.0                           ,-1.0                           ,           1.0 ,         0.471 ,               0.0 ,                   0.0 ,             0.0 ,             36916.0 ,              2434.0 ,                 0.0 ,                4.0 ,               1.0 ,           21.0 ,          2389.0 ,              1.0 ,            1227.0 ,             0.47 ,             0.45 ,               0.0 ,                        506530.841 ,                        9013.967 ,                                 329.818 ,                          1063.0 ,                                    1058.0 ,                                         5.0 ,                             0.0 ,                           0.0 ,                                   0.0 ,                           0.0 ,                                     0.0 ,                                       0.0
16:49:45  ,        0.15 ,          0.0 ,        0.2  ,           0.0  ,        3.65 ,         0.0  ,           0.0 ,           0.0 ,         4.0  ,          4.0  ,            0.0 ,            0.0 ,             0.0  ,             0.0  ,              0.0 ,             0.0  ,                  0.0 ,                 0.0  ,                 0.0 ,                0.0  ,              0.0 ,               0.0  ,          0.25 ,          0.54 ,            5.0 ,            5.0 ,            0.0 ,           0.0 ,           0.0 ,          31380320.0 ,         24020920.0 ,              26421868.0 ,           16379900.0 ,             20.0 ,                     0.0 ,        0.43  ,                    23.914 ,         3.145 ,-1.0                           ,-1.0                           ,           1.0 ,         0.43  ,               0.0 ,                   0.0 ,             0.0 ,             37735.0 ,              1812.0 ,                 0.0 ,                4.0 ,               2.0 ,            3.0 ,          1795.0 ,              1.0 ,            1227.0 ,             0.47 ,             0.45 ,               0.0 ,                        506530.841 ,                        9013.967 ,                                 329.818 ,                          1063.0 ,                                    1058.0 ,                                         5.0 ,                             0.0 ,                           0.0 ,                                   0.0 ,                           0.0 ,                                     0.0 ,                                       0.0
16:49:46  ,        0.3  ,          0.0 ,        0.35 ,           0.05 ,        3.4  ,         0.05 ,           0.0 ,           0.0 ,         4.1  ,          4.09 ,            0.0 ,          131.0 ,             0.0  ,             2.13 ,              0.0 ,            16.03 ,                  0.0 ,                16.63 ,                 0.0 ,                1.09 ,              1.5 ,               0.13 ,          0.32 ,          0.63 ,            5.0 ,            5.0 ,            0.0 ,           0.0 ,           0.0 ,          31380320.0 ,         24021156.0 ,              26422104.0 ,           16379900.0 ,             28.0 ,                     0.0 ,        0.451 ,                    21.255 ,         3.32  ,-1.0                           ,-1.0                           ,           1.0 ,         0.451 ,               0.0 ,                   0.0 ,          2178.0 ,             35251.0 ,              2089.0 ,                 0.0 ,                4.0 ,               1.0 ,            3.0 ,          2001.0 ,              1.0 ,            1224.0 ,             0.43 ,             0.44 ,               0.0 ,                        506530.841 ,                        9013.967 ,                                 329.818 ,                          1063.0 ,                                    1058.0 ,                                         5.0 ,                             0.0 ,                           0.0 ,                                   0.0 ,                           0.0 ,                                     0.0 ,                                       0.0
