TimeStamp,CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.MEMINFO.MemTotal,MEM.MEMINFO.MemFree,MEM.MEMINFO.MemAvailable,MEM.MEMINFO.SwapTotal,MEM.MEMINFO.Dirty,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util,PROCESS.SCHED.exec_start#firewalld,PROCESS.SCHED.vruntime#firewalld,PROCESS.SCHED.sum_exec_runtime#firewalld,PROCESS.SCHED.switches#firewalld,PROCESS.SCHED.voluntary_switches#firewalld,PROCESS.SCHED.involuntary_switches#firewalld,PROCESS.SCHED.exec_start#dockerd,PROCESS.SCHED.vruntime#dockerd,PROCESS.SCHED.sum_exec_runtime#dockerd,PROCESS.SCHED.switches#dockerd,PROCESS.SCHED.voluntary_switches#dockerd,PROCESS.SCHED.involuntary_switches#dockerd
16:54:29,0.8,0.0,0.25,0.0,3.47,0.0,0.0,0.0,4.52,4.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.11,1.0,1.0,0.0,0.0,0.0,31380320.0,23899228.0,26307160.0,16379900.0,148.0,0.0,0.767,15.804,4.582,-1.0,-1.0,1.0,0.767,0.0,0.0,0.0,37827.0,10741.0,0.0,5.0,5.0,3.0,10757.0,4.0,1236.0,0.65,0.45,0.0,506530.841,9013.967,329.818,1063.0,1058.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
16:54:30,1.9,0.0,0.75,0.0,3.3,0.0,0.0,0.0,5.95,5.92,0.0,18.0,0.0,0.25,0.0,0.0,0.0,14.39,0.0,2.22,4.4,0.03,0.26,0.28,4.0,2.0,0.0,0.0,0.0,31380320.0,23903868.0,26311804.0,16379900.0,152.0,0.0,1.082,7.066,1.872,-1.0,-1.0,1.0,1.082,0.0,0.0,259.0,39509.0,17526.0,0.0,6.0,2.0,3.0,17514.0,2.0,1243.0,0.65,0.45,0.0,506530.841,9013.967,329.818,1063.0,1058.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
16:54:31,0.65,0.0,0.45,0.05,3.6,0.1,0.0,0.0,4.8,4.79,0.0,18.0,0.0,0.16,0.0,0.0,0.0,9.33,0.0,7.78,0.9,0.13,0.51,3.29,7.0,8.0,0.0,0.0,0.0,31380320.0,23887272.0,26295220.0,16379900.0,168.0,0.0,0.801,24.939,5.567,-1.0,-1.0,1.0,0.801,0.0,0.0,168.0,37466.0,5733.0,0.0,5.0,3.0,22.0,5612.0,4.0,1241.0,0.6,0.44,0.0,506530.841,9013.967,329.818,1063.0,1058.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
16:54:33,1.2,0.0,0.6,0.0,3.44,0.1,0.0,0.0,5.34,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.32,4.0,3.0,0.0,0.0,0.0,31380320.0,23877316.0,26285348.0,16379900.0,72.0,0.0,0.83,7.974,1.906,-1.0,-1.0,1.0,0.83,0.0,0.0,0.0,38809.0,13318.0,0.0,5.0,1.0,21.0,13337.0,2.0,1240.0,0.6,0.44,0.0,506530.841,9013.967,329.818,1063.0,1058.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
16:54:34,0.3,0.0,0.15,0.0,3.65,0.0,0.0,0.0,4.1,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,2.84,5.0,5.0,0.0,0.0,0.0,31380320.0,23885740.0,26293700.0,16379900.0,16.0,0.0,0.456,19.091,2.713,-1.0,-1.0,1.0,0.456,0.0,0.0,0.0,36385.0,2235.0,0.0,4.0,1.0,3.0,2173.0,1.0,1239.0,0.6,0.44,0.0,506530.841,9013.967,329.818,1063.0,1058.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
16:54:35,1.86,0.0,0.4,0.0,3.42,0.0,0.0,0.0,5.68,5.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.43,4.0,4.0,0.0,0.0,0.0,31380320.0,23890336.0,26298308.0,16379900.0,16.0,0.0,0.9,10.302,2.396,-1.0,-1.0,1.0,0.9,0.0,0.0,0.0,40314.0,17501.0,0.0,6.0,1.0,2.0,17458.0,2.0,1238.0,0.6,0.44,0.0,506530.841,9013.967,329.818,1063.0,1058.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
16:54:37,0.2,0.0,0.5,0.0,3.36,0.0,0.0,0.0,4.06,4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84,1.82,10.0,11.0,0.0,0.0,0.0,31380320.0,23893704.0,26301676.0,16379900.0,36.0,0.0,0.586,35.055,4.909,-1.0,-1.0,1.0,0.586,0.0,0.0,0.0,37228.0,2561.0,0.0,4.0,3.0,22.0,2592.0,2.0,1240.0,0.55,0.44,0.0,506530.841,9013.967,329.818,1063.0,1058.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
16:54:38,0.2,0.0,0.15,0.0,3.41,0.1,0.0,0.0,3.86,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.11,1.0,1.0,0.0,0.0,0.0,31380320.0,23905096.0,26313076.0,16379900.0,36.0,0.0,0.469,20.799,3.203,-1.0,-1.0,1.0,0.469,0.0,0.0,0.0,37072.0,2178.0,0.0,4.0,1.0,21.0,2096.0,2.0,1238.0,0.55,0.44,0.0,506530.841,9013.967,329.818,1063.0,1058.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
16:54:39,0.2,0.0,0.15,0.0,3.5,0.05,0.0,0.0,3.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.21,3.0,2.0,0.0,0.0,0.0,31380320.0,23906852.0,26314832.0,16379900.0,36.0,0.0,0.454,25.177,3.501,-1.0,-1.0,1.0,0.454,0.0,0.0,0.0,37390.0,2228.0,0.0,4.0,1.0,2.0,2185.0,1.0,1238.0,0.55,0.44,0.0,506530.841,9013.967,329.818,1063.0,1058.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
16:54:41,0.2,0.0,0.25,0.0,3.5,0.0,0.0,0.0,3.95,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.11,1.0,1.0,0.0,0.0,0.0,31380320.0,23908316.0,26316320.0,16379900.0,40.0,0.0,0.47,26.431,3.164,-1.0,-1.0,1.0,0.47,0.0,0.0,0.0,37744.0,2213.0,0.0,4.0,1.0,2.0,2155.0,1.0,1233.0,0.55,0.44,0.0,506530.841,9013.967,329.818,1063.0,1058.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
