CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.MEMINFO.MemTotal,MEM.MEMINFO.MemFree,MEM.MEMINFO.MemAvailable,MEM.MEMINFO.SwapTotal,MEM.MEMINFO.Dirty,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util,workload.appname
79.58,0,0.05,0.05,0.65,0.05,0,0,80.33,84.58,0,7,0,0.04,0,12.5,0,5.14,0,5,0.9,0.03,0.1,0.06,2,1,0,0,0,31380324,23839364,27322348,16379900,232,0.188,0.761,38.523,0.016,-1,-1,1,0.761,0,0,36,40400,2069,0,81,16,2,2036,16,943,4.8,1.24,0,cpustress
79.7,0,0.1,0,0.45,0.05,0,0,80.3,89.27,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,1,0,0,0,0,31380324,23842728,27325712,16379900,208,0.168,0.762,34.675,0.018,-1,-1,1,0.762,0,0,0,40088,2046,0,81,16,1,2050,16,943,5.7,1.49,0,cpustress
79.47,0,0.05,0.05,0.75,0.1,0,0,80.37,84.63,1,0,0,0,0,0,4,0,9,0,1,0.01,0.67,0.12,3,2,0.01,0,0,31380324,23847036,27330024,16379900,224,0.21,0.762,29.644,0.012,-1,-1,1,0.762,0,0,0,39752,1488,0,81,16,0,1470,16,943,5.7,1.49,0,cpustress
79.77,0,0,0,0.65,0,0,0,80.42,84.53,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.33,4,5,0,0,0,31380324,23846720,27329712,16379900,240,0.28,0.763,40.506,0.025,-1,-1,1,0.763,0,0,0,39350,2055,0,81,16,0,2039,17,945,5.7,1.49,0,cpustress
79.68,0,0.05,0,0.6,0,0,0,80.33,80.35,0,0,0,0,0,0,0,0,0,0,0,0,4.4,1.22,6,9,0.04,0,0,31380324,23841508,27324500,16379900,224,0.196,0.763,31.37,0.016,-1,-1,1,0.763,0,0,0,39601,1776,0,81,16,1,1732,16,943,5.7,1.49,0,cpustress
79.77,0,0.05,0,0.65,0,0,0,80.47,80.3,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.05,1,1,0,0,0,31380324,23845888,27328880,16379900,228,0.28,0.759,39.791,0.019,-1,-1,1,0.759,0,0,0,39782,1937,0,81,16,0,1888,16,943,6.52,1.73,0,cpustress
79.67,0,0.25,0.05,0.7,0.1,0,0,80.72,80.68,1,0,0,0,0,0,4,0,8,0,1,0.01,0.05,0.06,1,1,0,0,0,31380324,23841240,27324204,16379900,288,0.474,0.708,34.997,0.062,-1,-1,1,0.708,0,0,0,39403,2214,0,81,16,7,2237,16,944,6.52,1.73,0,cpustress
79.63,0,0.1,0.05,0.6,0,0,0,80.33,80.4,0,13,0,0.23,0,0,0,17.85,0,2.69,0.9,0.03,0.15,0.19,3,3,0,0,0,31380324,23843820,27326812,16379900,304,0.218,0.683,48.082,0.02,-1,-1,1,0.683,0,0,232,39139,1702,0,80,16,0,1664,16,944,6.52,1.73,0,cpustress
79.8,0,0.1,0,0.65,0,0,0,80.55,80.5,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.06,1,1,0,0,0,31380324,23840520,27323512,16379900,312,0.264,0.687,45.328,0.032,-1,-1,1,0.687,0,0,0,39977,1553,0,81,16,0,1480,17,944,6.52,1.73,0,cpustress
79.53,0,0.05,0,0.75,0,0,0,80.33,84.42,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.19,2,3,0,0,0,31380324,23847668,27330660,16379900,80,0.178,0.684,34.686,0.013,-1,-1,1,0.684,0,0,0,39580,1607,0,80,16,0,1537,16,941,7.28,1.96,0,cpustress
