CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.MEMINFO.MemTotal,MEM.MEMINFO.MemFree,MEM.MEMINFO.MemAvailable,MEM.MEMINFO.SwapTotal,MEM.MEMINFO.Dirty,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util,workload.appname
7.93,0,2.11,0,2.81,0.1,0,0,12.95,14.45,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.06,2,1,0,0,0,31380324,12329416,15906440,16379900,512,31.876,3.686,69.126,6.02,-1,-1,1,3.686,0,0,0,39140,1702,0,13,2,0,1634,2,1143,1.22,0.54,0,memory stress
10.04,0,0.2,0.05,2.9,0.05,0,0,13.19,13.2,0,10,0,0.15,0,9.09,0,15.6,0,3.5,0.9,0.03,0.15,0.19,3,3,0,0,0,31380324,12329800,15906836,16379900,512,12.332,4.898,55.752,1.811,-1,-1,1,4.898,0,0,156,38873,1649,0,13,2,0,1542,2,1143,1.22,0.54,0,memory stress
9.33,0,1.15,0,3.04,0,0,0,13.52,13.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,1,0,0,0,31380324,12327204,15904236,16379900,360,16.888,3.893,61.567,3.439,-1,-1,1,3.893,0,0,0,39245,1782,0,13,2,0,1739,2,1143,1.29,0.56,0,memory stress
9.42,0,0.6,0,2.71,0.05,0,0,12.78,13.43,0,0,0,0,0,0,0,0,0,0,0,0,4.99,1.47,13,13,0.04,0,0,31380324,12325188,15902220,16379900,360,13.296,4.639,58.276,2.314,-1,-1,1,4.639,0,0,0,38444,1681,0,14,2,0,1643,2,1143,1.29,0.56,0,memory stress
9.85,0,0.3,0,2.75,0.1,0,0,13,13.09,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.06,1,1,0,0,0,31380324,13144168,16721200,16379900,360,11.842,5.566,49.371,1.102,-1,-1,1,5.566,0,0,0,37233,1465,0,13,2,0,1441,2,1146,1.29,0.56,0,memory stress
10.09,0,0.1,0,2.81,0,0,0,13,12.91,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.19,2,3,0,0,0,31380324,12330332,15907372,16379900,368,9.714,5.524,50.782,1.292,-1,-1,1,5.524,0,0,0,39594,1592,0,13,2,0,1555,2,1143,1.29,0.56,0,memory stress
9.45,0,1.95,0,2.9,0,0,0,14.3,15.05,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.06,1,1,0,0,0,31380324,12330120,15907176,16379900,368,22.816,3.623,63.418,4.298,-1,-1,1,3.623,0,0,0,39102,2177,0,14,3,0,2155,4,1146,1.42,0.6,0,memory stress
7.33,0,2.84,0,2.94,0.05,0,0,13.16,13.14,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,3,0,0,0,0,31380324,12336244,15913300,16379900,368,26.91,2.891,71.945,6.658,-1,-1,1,2.891,0,0,0,38798,1756,0,13,4,0,1707,3,1144,1.42,0.6,0,memory stress
8.6,0,1.35,0,3.1,0,0,0,13.05,13.84,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.06,1,1,0,0,0,31380324,13990404,17567480,16379900,376,21.028,3.868,73.188,3.642,-1,-1,1,3.868,0,0,0,38336,1473,0,13,3,0.99,1446.53,2,1143,1.42,0.6,0,memory stress
8.43,0,1.91,0,2.76,0,0,0,13.1,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.38,5.94,5.94,0,0,0,31380324,14753276,18330372,16379900,376,16.894,3.796,67.995,3.271,-1,-1,1,3.796,0,0,0,38075,2425,0,14,4,9,2421,4,1145,1.47,0.63,0,memory stress
