CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.MEMINFO.MemTotal,MEM.MEMINFO.MemFree,MEM.MEMINFO.MemAvailable,MEM.MEMINFO.SwapTotal,MEM.MEMINFO.Dirty,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util,workload.appname
0.55,0,0.25,0,3.46,0.2,0,0,4.46,4.45,0,0,0,0,0,0,0,0,0,0,0,0,122222.34,122222.34,4686,4686,0,0,0,31380316,18557332,22192352,16379900,60,0,0.661,15.864,4.491,-1,-1,1,0.661,0,0,0,39116,8986,0,5,2,0,8961,2,1692,0.54,0.77,0,net stress
0.45,0,0.4,0,3.4,0.25,0,0,4.5,4.49,0,0,0,0,0,0,0,0,0,0,0,0,122324.12,122324.12,4169,4169,0,0,0,31380316,18554492,22189516,16379900,68,0,0.721,20.122,5.417,-1,-1,1,0.721,0,0,0,38506,9261,0,5,2,21,9230,0,1689,0.54,0.77,0,net stress
0.45,0,0.3,0,3.36,0.15,0,0,4.26,4.25,0,0,0,0,0,0,0,0,0,0,0,0,122479.86,122479.86,4716,4716,0,0,0,31380316,18538748,22173788,16379900,88,0,0.763,16.241,4.196,-1,-1,1,0.763,0,0,0,39386,8761,0,5,1,22,8743,0,1687,0.54,0.77,0,net stress
0.65,0,0.3,0.05,3.26,0.25,0,0,4.46,4.45,0,11,0,0.09,0,8.33,0,8.36,0,3.18,0.9,0.03,122348.66,122348.66,4653,4653,0,0,0,31380316,18539484,22174524,16379900,92,0,0.776,21.465,5.653,-1,-1,1,0.776,0,0,92,39081,9489,0,5,1,6,9464,1,1688,0.54,0.77,0,net stress
0.55,0,0.3,0,3.36,0,0,0,4.21,4.21,0,0,0,0,0,0,0,0,0,0,0,0,122222.12,122222.12,4681,4681,0,0,0,31380316,18539244,22174292,16379900,8,0,0.766,15.558,4.341,-1,-1,1,0.766,0,0,0,38272,8964,0,5,0,0,8953,2,1690,0.5,0.76,0,net stress
0.45,0,0.35,0,3.4,0.3,0,0,4.5,4.49,0,0,0,0,0,0,0,0,0,0,0,0,122314.37,122314.37,3977,3977,0,0,0,31380316,18536932,22172020,16379900,16,0,0.765,17.391,4.628,-1,-1,1,0.765,0,0,0,39371,8946,0,5,0,21,8913,0,1689,0.5,0.76,0,net stress
0.45,0,0.2,0,3.37,0.1,0,0,4.12,4.12,0,0,0,0,0,0,0,0,0,0,0,0,122353.83,122353.83,4753,4753,0,0,0,31380316,18549264,22184352,16379900,16,0,0.733,14.877,4.284,-1,-1,1,0.733,0,0,0,38621,8975,0,4,1,21,8979,3,1691,0.5,0.76,0,net stress
0.6,0,0.25,0,3.51,0.3,0,0,4.66,4.65,0,0,0,0,0,0,0,0,0,0,0,0,122329.77,122329.77,4277,4277,0,0,0,31380316,18547512,22182568,16379900,16,0,0.75,21.514,5.322,-1,-1,1,0.75,0,0,0,38777,9936,0,5,1,7,9927,0,1687,0.5,0.76,0,net stress
0.45,0,0.2,0,3.27,0.05,0,0,3.97,3.96,0,0,0,0,0,0,0,0,0,0,0,0,122351.2,122351.2,4703,4703,0,0,0,31380316,18549156,22184212,16379900,16,0,0.746,16.554,4.386,-1,-1,1,0.746,0,0,0,38644,9491,0,5,2,0,9450,2,1687,0.46,0.75,0,net stress
0.7,0,0.35,0.05,3.3,0.2,0,0,4.55,4.55,0,11,0,0.05,0,0,0,4.82,0,2.09,2.4,0.02,122224.15,122224.15,4721,4721,0,0,0,31380316,18550260,22185316,16379900,20,0,0.799,19.808,5.004,-1,-1,1,0.799,0,0,53,38965,9530,0,5,1,22,9490,1,1689,0.46,0.75,0,net stress
0.45,0,0.25,0,3.31,0.2,0,0,4.21,4.21,0,5,0,0.02,0,0,0,5,0,2.6,1.4,0.01,122352.43,122352.43,4723,4723,0,0,0,31380316,18538084,22173116,16379900,32,0,0.77,15.975,4.203,-1,-1,1,0.77,0,0,25,38868,8950,0,5,2,21,8901,1,1687,0.46,0.75,0,net stress
0.5,0,0.35,0,3.6,0.15,0,0,4.6,4.6,0,0,0,0,0,0,0,0,0,0,0,0,121015.14,121015.14,4695.05,4695.05,0,0,0,31380316,18536304,22171336,16379900,68,0,0.746,25.351,5.772,-1,-1,1,0.746,0,0,0,39592,10805,0,5,0,6,10730,2,1690,0.46,0.75,0,net stress
1.5,0,0.25,0.05,3.25,0.3,0,0,5.3,5.29,1,21,0,0.13,0,4.55,4,6.48,8,1.14,3.1,0.03,122181.21,122181.21,3876,3876,0,0,0,31380316,18536428,22171452,16379900,68,0,0.943,23.49,5.656,-1,-1,1,0.943,0,0,136,41124,10938,0,5,2,2,10891,0,1687,0.42,0.73,0,net stress
