CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.MEMINFO.MemTotal,MEM.MEMINFO.MemFree,MEM.MEMINFO.MemAvailable,MEM.MEMINFO.SwapTotal,MEM.MEMINFO.Dirty,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util,workload.appname
7.87,0,2.91,0,3.51,0.1,0,0,14.39,14.32,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.29,2,3,0,0,0,31380316,14248528,17884248,16379900,12,0,4.128,67.412,2.65,-1,-1,1,4.128,0,0,0,38731,5237,0,14,3,6,5232,2,1694,0.94,0.64,0,memory stress
8.3,0,2.4,0,3.05,0.1,0,0,13.85,14.72,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.19,4,3,0,0,0,31380316,13923752,17559472,16379900,16,0,4.753,64.058,1.836,-1,-1,1,4.753,0,0,0,38621,4695,0,14,2,0,4699,2,1694,1.1,0.68,0,memory stress
10.19,0,0.35,0.05,2.96,0.1,0,0,13.6,14.27,0,5,0,0.02,0,0,0,4.8,0,7,0.9,0.03,0.15,0.19,3,3,0,0,0,31380316,10064228,13699948,16379900,16,0,5.9,35.629,0.688,-1,-1,1,5.9,0,0,24,38704,5092,0,14,2,0,5056,2,1693,1.1,0.68,0,memory stress
7.94,0,3,0,3.1,0.1,0,0,14.14,14.18,0,11,0,0.05,0,0,0,4.73,0,1.45,1.7,0.01,4.74,1.02,8,6,0.04,0,0,31380316,16909592,20545312,16379900,24,0,4.656,67.976,3.268,-1,-1,1,4.656,0,0,52,39270,5254,0,14,2,0,5182,2,1691,1.1,0.68,0,memory stress
8.66,0,2.25,0,3,0.2,0,0,14.11,14.74,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.13,2,2,0,0,0,31380316,10069332,13705056,16379900,16,0,4.702,62.487,3.161,-1,-1,1,4.702,0,0,0,39023,5060,0,14,2,6,5045,2,1691,1.1,0.68,0,memory stress
6.71,0,3.86,0,3.1,0.25,0,0,13.92,14.63,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.06,1,1,0,0,0,31380316,10703808,14339532,16379900,24,0,1.922,74.28,15.42,-1,-1,1,1.922,0,0,0,38661,4673,0,14,3,0,4622,2,1691,1.18,0.71,0,memory stress
10.47,0,0.3,0,3.04,0.1,0,0,13.91,13.96,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.26,3,4,0,0,0,31380316,10063580,13699304,16379900,24,0,4.968,54.11,1.846,-1,-1,1,4.968,0,0,0,38559,5173,0,13,3,0,5182,3,1692,1.18,0.71,0,memory stress
10.72,0,0.25,0.05,2.42,0.05,0,0,13.44,14.18,0,5,0,0.02,0,16.67,0,4.8,0,7,0.9,0.03,0.15,0.19,3,3,0,0,0,31380316,10064100,13699824,16379900,24,0,4.4,51.057,1.885,-1,-1,1,4.4,0,0,24,38946,11225,0,14,2,0,11181,4,1693,1.18,0.71,0,memory stress
6.91,0,4.06,0,3.16,0,0,0,14.13,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.19,3,3,0,0,0,31380316,10064508,13700232,16379900,0,0,2.742,67.095,7.474,-1,-1,1,2.742,0,0,0,38351,5336,0,14,2,7,5353,3,1692,1.18,0.71,0,memory stress
10.89,0,0.3,0,3.1,0.15,0,0,14.44,14.35,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.26,5,4,0,0,0,31380316,10047456,13683184,16379900,24,0,5.277,47.461,1.225,-1,-1,1,5.277,0,0,0,37662,6465,0,14,3,0,6481,4,1694,1.24,0.73,0,memory stress
