CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.MEMINFO.MemTotal,MEM.MEMINFO.MemFree,MEM.MEMINFO.MemAvailable,MEM.MEMINFO.SwapTotal,MEM.MEMINFO.Dirty,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util,workload.appname
2.41,0,0.25,2.31,3.36,0.05,0,0,6.07,6.07,43,2104,0.67,94.73,0,0,16,46.1,0.05,1.02,94.3,1.52,0.08,0.19,2,2,0,0,0,31380320,25912616,27924864,16379900,0,0.956,2.481,16.397,0.838,-1,-1,1,2.481,1,0,96521,40594,17862,0,6,2,0,17854,4,781,0.82,0.43,0,centralized database
4.21,0,0.5,2.66,3.06,0.1,0,0,7.87,7.9,5841,1892,91.27,88.77,0,0,16,48.05,0.08,0.67,91.4,0.86,0.1,0.21,2,2,0,0,0,31380320,25895180,27924984,16379900,168,1.968,2.391,25.3,1.123,-1,-1,1,2.391,0,0,90757,46169,33747,0,8,5,10,33713,5,785,1.4,0.55,0,centralized database
4.05,0,0.35,3.85,3.2,0,0,0,7.6,7.59,0,1986,0,48.06,0,0,0,24.78,0,0.44,83.2,0.49,0.1,0.21,2,2,0,0,0,31380320,25862568,27908584,16379900,44,0.584,2.634,27.077,0.425,-1,-1,1,2.634,1,0,49282,38831,11340,0,8,1,23,11290,0,777,1.4,0.55,0,centralized database
1.55,0,0.25,3.5,3.35,0.1,0,0,5.25,5.27,115,1374,1.8,42.82,0,0.07,16,31.91,0.09,0.81,96.3,0.8,0.2,0.43,4,4,0,0,0,31380320,25878044,27924076,16379900,40,0.776,1.894,19.605,1.366,-1,-1,1,1.894,0,0,43798,37245,13522,0,6,2,24,13518,1,777,1.4,0.55,0,centralized database
2.75,0,0.35,2.8,3.3,0.15,0,0,6.55,6.56,19,2264,0.3,102.2,0,0,16,46.22,0.05,0.81,91.4,1.31,0,0.12,0,1,0,0,0,31380320,25871816,27928228,16379900,256,0.976,2.415,18.671,0.882,-1,-1,1,2.415,0,0,104646,40085,20069,0,7,2,1,20076,2,774,1.4,0.55,0,centralized database
2.86,0,0.45,2.45,3.41,0.1,0,0,6.82,6.8,34,1882,0.53,90.54,0,0,16,49.26,0.06,0.79,92.4,1.07,0,0.12,0,1,0,0,0,31380320,25852884,27927384,16379900,40,1.29,2.447,20.233,1.017,-1,-1,1,2.447,1,0,92486,40286,20835,0,7,3,6,20829,2,777,1.36,0.56,0,centralized database
3.06,0,0.35,2.71,3.31,0.05,0,0,6.77,6.77,29,2173,0.45,102.51,0,0,16,48.31,0.07,0.65,92.2,0.98,0.05,0.22,1,2,0,0,0,31380320,25830524,27925820,16379900,0,0.95,2.424,16.801,0.78,-1,-1,1,2.424,0,0,104464,40328,20858,0,7,1,25,20878,1,779,1.36,0.56,0,centralized database
2.56,0,0.3,2.36,3.16,0.05,0,0,6.07,6.08,5,1886,0.08,90.24,0,0,16,48.99,0.2,0.79,91.6,0.99,0,0.33,0,3,0,0,0,31380320,25811224,27926528,16379900,36,0.99,2.461,16.255,0.828,-1,-1,1,2.461,0,0,92398,40397,18426,0,7,1,24,18376,2,774,1.36,0.56,0,centralized database
2.81,0,0.25,2.81,3.36,0,0,0,6.42,6.43,33,2180,0.52,102.12,0,0,16,47.97,0.06,0.87,94.1,1.32,0.16,0.85,3,7,0,0,0,31380320,25790584,27925320,16379900,0,0.928,2.539,16.842,0.829,-1,-1,1,2.539,0,0,104503,43100,20549,0,7,2,0,20420,3,777,1.36,0.56,0,centralized database
2.56,0,0.3,2.36,3.36,0.1,0,0,6.32,6.29,31,2058,0.48,90.21,0,0,16,44.88,0.1,0.71,94.2,1.04,0.05,0.11,1,1,0,0,0,31380320,25769576,27925116,16379900,124,1.192,2.447,21.45,1.16,-1,-1,1,2.447,1,0,92801,40003,18505,0,7,5,7,18389,2,775,1.42,0.58,0,centralized database
