CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.MEMINFO.MemTotal,MEM.MEMINFO.MemFree,MEM.MEMINFO.MemAvailable,MEM.MEMINFO.SwapTotal,MEM.MEMINFO.Dirty,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util,workload.appname
0.3,0,0.15,0,3.6,0.15,0,0,4.2,4.22,0,8,0,0.35,0,0,0,44.5,0,4.5,0.9,0.03,1222508,1222508,33628,33628,0,0,0,31380324,23612088,27150100,16379900,356,0.258,0.733,3.571,1.641,-1,-1,1,0.733,0,0,356,37856,6351,0,4,0,0,6282,0,932,0.29,0.2,0,net stress
0.4,0,0.25,0,3.79,0.2,0,0,4.64,4.65,0,0,0,0,0,0,0,0,0,0,0,0,1222413.25,1222413.25,35542,35542,0,0,0,31380324,23618424,27156436,16379900,8,0.598,0.714,4.573,2.021,-1,-1,1,0.714,0,0,0,38576,9825,0,4,1,15,9851,1,932,0.27,0.2,0,net stress
0.35,0,0.1,0,3.74,0.2,0,0,4.39,4.41,0,0,0,0,0,0,0,0,0,0,0,0,1222700.69,1222700.69,41198,41198,0,0,0,31380324,23600156,27138172,16379900,12,0.226,0.75,3.287,1.411,-1,-1,1,0.75,0,0,0,37498,17610,0,4,2,0,17567,1,935,0.27,0.2,0,net stress
1.22,0,0.1,0,3.55,0.2,0,0,5.07,5.08,0,0,0,0,0,0,0,0,0,0,0,0,1222818.18,1222818.18,40979,40979,0,0,0,31380324,23601364,27139380,16379900,28,1.05,0.905,11.823,4.126,-1,-1,1,0.905,0,0,0,38607,25351,0,5,0,0,25265,1,935,0.27,0.2,0,net stress
0.3,0,0.1,0,3.44,0.15,0,0,3.99,4.01,0,0,0,0,0,0,0,0,0,0,0,0,1222760.39,1222760.39,42376,42376,0,0,0,31380324,23604092,27142108,16379900,28,0.28,0.78,2.41,1.048,-1,-1,1,0.78,0,0,0,38034,18757,0,4,1,0,18767,1,935,0.27,0.2,0,net stress
0.51,0,0.25,0,3.56,0.25,0,0,4.57,4.58,0,0,0,0,0,0,0,0,0,0,0,0,1223128.08,1223128.08,47098,47098,0,0,0,31380324,23603576,27141592,16379900,32,0.574,0.754,6.801,1.384,-1,-1,1,0.754,0,0,0,37376,35235,0,4,2,15,35179,2,935,0.25,0.19,0,net stress
0.15,0,0.05,0,3.62,0.31,0,0,4.13,4.17,0,0,0,0,0,0,0,0,0,0,0,0,1222925.18,1222925.18,45623,45623,0,0,0,31380324,23616092,27154108,16379900,32,0.234,0.673,3.118,1.038,-1,-1,1,0.673,0,0,0,37177,25857,0,4,2,1,25836,4,934,0.25,0.19,0,net stress
0.3,0,0.2,0,3.63,0.2,0,0,4.33,4.34,0,0,0,0,0,0,0,0,0,0,0,0,1222815.88,1222815.88,40937,40937,0,0,0,31380324,23615664,27153684,16379900,60,0.198,0.775,3.167,1.379,-1,-1,1,0.775,0,0,0,36857,16491,0,4,2,0,16478,0,932,0.25,0.19,0,net stress
0.3,0,0.1,0,3.69,0.15,0,0,4.24,4.26,0,0,0,0,0,0,0,0,0,0,0,0,1222857.27,1222857.27,41757,41757,0,0,0,31380324,23618136,27156160,16379900,64,0.314,0.798,2.941,1.275,-1,-1,1,0.798,0,0,0,36557,17167,0,4,3,2,17102,0,930,0.25,0.19,0,net stress
0.3,0,0.25,0,3.76,0.2,0,0,4.51,4.53,0,0,0,0,0,0,0,0,0,0,0,0,1222931.93,1222931.93,45752,45752,0,0,0,31380324,23619844,27157884,16379900,64,0.432,0.778,17.207,2.181,-1,-1,1,0.778,0,0,0,37757,29106,0,4,0,16,29104,0,930,0.31,0.21,0,net stress
0.35,0,0.15,0,3.69,0.2,0,0,4.39,4.4,0,0,0,0,0,0,0,0,0,0,0,0,1222298.74,1222298.74,33287,33287,0,0,0,31380324,23618144,27156192,16379900,64,0.284,0.691,2.967,1.472,-1,-1,1,0.691,0,0,0,37779,6348,0,4,1,0,6367,1,931,0.31,0.21,0,net stress
0.36,0,0.2,0,3.66,0.15,0,0,4.37,4.4,0,0,0,0,0,0,0,0,0,0,0,0,1223125.89,1223125.89,47055,47055,0,0,0,31380324,23617064,27155128,16379900,64,0.22,0.71,24.212,1.25,-1,-1,1,0.71,0,0,0,37003,35114,0,4,0,0,35111,1,933,0.31,0.21,0,net stress
0.31,0,0.15,0,3.72,0.25,0,0,4.43,4.45,0,0,0,0,0,0,0,0,0,0,0,0,1223439.01,1223439.01,45657,45657,0,0,0,31380324,23618500,27156564,16379900,64,0.28,0.707,4.66,1.78,-1,-1,1,0.707,0,0,0,37196,23127,0,4,1,22,23086,5,932,0.31,0.21,0,net stress
0.51,0,0.05,0.1,3.71,0.3,0,0,4.57,4.57,1,8,0,0.03,0,0,4,4.19,9,3.5,2,0.03,1222989.56,1222989.56,44361,44361,0,0,0,31380324,23616844,27154912,16379900,68,0.486,0.735,8.526,1.994,-1,-1,1,0.735,0,0,34,37741,28985,0,5,1,22,28978,0,930,0.28,0.2,0,net stress
0.3,0,0.2,0,3.7,0.05,0,0,4.25,4.26,0,0,0,0,0,0,0,0,0,0,0,0,1222898.47,1222898.47,42576,42576,0,0,0,31380324,23602596,27140660,16379900,72,0.222,0.712,5.289,1.162,-1,-1,1,0.712,0,0,0,36592,19753,0,4,0,1,19624,2,930,0.28,0.2,0,net stress
0.3,0,0.15,0,3.69,0.15,0,0,4.29,4.3,0,0,0,0,0,0,0,0,0,0,0,0,1222456.13,1222456.13,33865,33865,0,0,0,31380324,23604244,27142292,16379900,76,0.21,0.734,3.253,1.496,-1,-1,1,0.734,0,0,0,36544,6311,0,4,1,0,6295,1,931,0.28,0.2,0,net stress
0.2,0,0.2,0,3.6,0.2,0,0,4.2,4.24,0,0,0,0,0,0,0,0,0,0,0,0,1222395.58,1222395.58,32673,32673,0,0,0,31380324,23604752,27142800,16379900,76,0.284,0.714,4.024,1.92,-1,-1,1,0.714,0,0,0,39247,6453,0,4,0,22,6395,0,932,0.28,0.2,0,net stress
0.46,0,0.15,0,3.6,0.35,0,0,4.56,4.6,0,0,0,0,0,0,0,0,0,0,0,0,1223197.55,1223197.55,44682,44682,0,0,0,31380324,23613100,27151148,16379900,76,0.328,0.766,3.313,1.25,-1,-1,1,0.766,0,0,0,37770,30661,0,4,0,22,30648,2,933,0.34,0.22,0,net stress
0.3,0,0.2,0,3.69,0.15,0,0,4.34,4.36,0,0,0,0,0,0,0,0,0,0,0,0,1222739.93,1222739.93,41975,41975,0,0,0,31380324,23613144,27151192,16379900,76,0.266,0.766,2.327,1.02,-1,-1,1,0.766,0,0,0,37874,15688,0,4,0,0,15667,3,933,0.34,0.22,0,net stress
