TimeStamp,CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.MEMINFO.MemTotal,MEM.MEMINFO.MemFree,MEM.MEMINFO.MemAvailable,MEM.MEMINFO.SwapTotal,MEM.MEMINFO.Dirty,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util
15:02:02,0.3,0.0,0.4,0.0,0.7,0.0,0.0,0.0,1.4,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6814904.0,178984.0,1563260.0,409596.0,172.0,0.0,1.258,27.8,5.475,-1.0,-1.0,1.0,1.258,0.0,82688.0,0.0,1855.0,1584.0,0.0,2.0,4.0,4.0,1646.0,4.0,1179.0,1.03,1.02,0.0
15:02:03,0.2,0.0,0.3,0.0,0.99,0.0,0.0,0.0,1.49,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6814904.0,172264.0,1556544.0,409596.0,176.0,0.0,0.334,28.733,37.179,-1.0,-1.0,1.0,0.334,0.0,82688.0,0.0,1365.0,1053.0,0.0,1.0,12.0,13.86,1078.22,12.0,1190.0,1.03,1.02,0.0
15:02:05,0.1,0.0,0.2,0.0,0.7,0.2,0.0,0.0,1.2,1.69,8.91,2.97,0.33,0.02,0.0,0.0,37.78,6.67,1.67,0.33,0.2,0.01,0.17,0.37,0.99,2.97,0.0,0.0,0.0,6814904.0,182964.0,1567244.0,409596.0,176.0,0.0,0.527,32.446,25.103,-1.0,-1.0,1.0,0.527,0.0,82688.0,20.0,1211.0,899.0,0.0,1.0,8.0,3.96,912.87,5.0,1189.0,1.03,1.01,0.0
15:02:06,0.0,0.0,0.5,0.0,0.79,0.3,0.0,0.0,1.59,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6814904.0,181632.0,1566260.0,409596.0,176.0,0.0,0.276,30.141,43.997,-1.0,-1.0,1.0,0.276,0.0,82688.0,0.0,1353.0,969.0,0.0,1.0,8.0,0.0,927.0,9.0,1187.0,1.03,1.01,0.0
15:02:08,0.0,0.0,0.3,0.0,0.9,0.0,0.0,0.0,1.2,1.34,0.0,1.98,0.0,0.12,0.0,33.33,0.0,62.0,0.0,5.0,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6814904.0,188020.0,1572648.0,409596.0,184.0,0.0,0.257,32.981,56.959,-1.0,-1.0,1.0,0.257,0.0,82688.0,124.0,1253.0,945.0,0.0,1.0,5.0,1.98,898.02,6.0,1185.0,1.03,1.01,0.0
15:02:09,2.4,0.0,2.0,0.0,0.9,0.0,0.0,0.0,5.3,5.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.74,3.0,7.0,0.0,0.0,0.0,6814904.0,193200.0,1577828.0,409596.0,184.0,0.0,0.876,40.508,11.698,-1.0,-1.0,1.0,0.876,0.0,82688.0,0.0,5523.0,3612.0,0.0,5.0,3.0,3.0,3591.0,3.0,1175.0,1.11,1.03,0.0
15:02:11,8.38,0.0,5.35,0.0,1.41,0.2,0.0,0.0,15.34,15.35,0.0,8.0,0.0,0.07,0.0,0.0,0.0,9.38,0.0,1.25,1.1,0.01,0.06,0.14,1.0,1.0,0.0,0.0,0.0,6814904.0,191664.0,1576292.0,409596.0,60.0,0.0,0.927,43.915,12.601,-1.0,-1.0,1.0,0.927,0.0,82688.0,75.0,11960.0,8477.0,0.0,15.0,5.0,0.99,8292.08,4.0,1182.0,1.11,1.03,0.0
15:02:12,0.71,0.0,1.01,0.1,0.91,0.0,0.0,0.0,2.63,2.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2.66,5.0,7.0,0.0,0.0,0.0,6814904.0,187460.0,1572104.0,409596.0,60.0,0.0,0.543,37.32,21.768,-1.0,-1.0,1.0,0.543,0.0,82688.0,0.0,3233.0,2664.0,0.0,3.0,6.0,0.0,2628.0,7.0,1183.0,1.11,1.03,0.0
15:02:13,0.4,0.0,1.3,0.0,0.9,0.1,0.0,0.0,2.7,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6814904.0,187972.0,1572608.0,409596.0,60.0,0.0,0.349,34.899,35.871,-1.0,-1.0,1.0,0.349,0.0,82688.0,0.0,3318.0,2786.0,0.0,3.0,3.0,1.98,2835.64,4.0,1178.0,1.11,1.03,0.0
15:02:15,0.79,0.0,1.29,0.1,0.79,0.1,0.0,0.0,2.97,3.3,0.98,6.86,0.01,0.04,50.0,0.0,8.0,5.43,7.0,0.71,1.47,0.01,0.17,0.45,2.97,2.97,0.0,0.0,0.0,6814904.0,187812.0,1572448.0,409596.0,60.0,0.0,0.48,35.983,26.033,-1.0,-1.0,1.0,0.48,0.0,82688.0,38.0,3347.0,2838.0,8.0,3.0,2.0,1.98,2783.17,3.0,1182.0,1.26,1.06,0.0
