CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.MEMINFO.MemTotal,MEM.MEMINFO.MemFree,MEM.MEMINFO.MemAvailable,MEM.MEMINFO.SwapTotal,MEM.MEMINFO.Dirty,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util
0.15,0.0,0.05,0.0,3.62,0.31,0.0,0.0,4.13,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222925.18,1222925.18,45623.0,45623.0,0.0,0.0,0.0,31380324.0,23616092.0,27154108.0,16379900.0,32.0,0.117,0.673,3.118,1.038,-1.0,-1.0,1.0,0.673,0.0,0.0,0.0,37177.0,25857.0,0.0,4.0,2.0,1.0,25836.0,4.0,934.0,0.25,0.19,0.0
0.3,0.0,0.2,0.0,3.63,0.2,0.0,0.0,4.33,4.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222815.88,1222815.88,40937.0,40937.0,0.0,0.0,0.0,31380324.0,23615664.0,27153684.0,16379900.0,60.0,0.099,0.775,3.167,1.379,-1.0,-1.0,1.0,0.775,0.0,0.0,0.0,36857.0,16491.0,0.0,4.0,2.0,0.0,16478.0,0.0,932.0,0.25,0.19,0.0
0.3,0.0,0.1,0.0,3.69,0.15,0.0,0.0,4.24,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222857.27,1222857.27,41757.0,41757.0,0.0,0.0,0.0,31380324.0,23618136.0,27156160.0,16379900.0,64.0,0.157,0.798,2.941,1.275,-1.0,-1.0,1.0,0.798,0.0,0.0,0.0,36557.0,17167.0,0.0,4.0,3.0,2.0,17102.0,0.0,930.0,0.25,0.19,0.0
0.3,0.0,0.25,0.0,3.76,0.2,0.0,0.0,4.51,4.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222931.93,1222931.93,45752.0,45752.0,0.0,0.0,0.0,31380324.0,23619844.0,27157884.0,16379900.0,64.0,0.216,0.778,17.207,2.181,-1.0,-1.0,1.0,0.778,0.0,0.0,0.0,37757.0,29106.0,0.0,4.0,0.0,16.0,29104.0,0.0,930.0,0.31,0.21,0.0
0.35,0.0,0.15,0.0,3.69,0.2,0.0,0.0,4.39,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222298.74,1222298.74,33287.0,33287.0,0.0,0.0,0.0,31380324.0,23618144.0,27156192.0,16379900.0,64.0,0.142,0.691,2.967,1.472,-1.0,-1.0,1.0,0.691,0.0,0.0,0.0,37779.0,6348.0,0.0,4.0,1.0,0.0,6367.0,1.0,931.0,0.31,0.21,0.0
0.36,0.0,0.2,0.0,3.66,0.15,0.0,0.0,4.37,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223125.89,1223125.89,47055.0,47055.0,0.0,0.0,0.0,31380324.0,23617064.0,27155128.0,16379900.0,64.0,0.11,0.71,24.212,1.25,-1.0,-1.0,1.0,0.71,0.0,0.0,0.0,37003.0,35114.0,0.0,4.0,0.0,0.0,35111.0,1.0,933.0,0.31,0.21,0.0
0.31,0.0,0.15,0.0,3.72,0.25,0.0,0.0,4.43,4.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223439.01,1223439.01,45657.0,45657.0,0.0,0.0,0.0,31380324.0,23618500.0,27156564.0,16379900.0,64.0,0.14,0.707,4.66,1.78,-1.0,-1.0,1.0,0.707,0.0,0.0,0.0,37196.0,23127.0,0.0,4.0,1.0,22.0,23086.0,5.0,932.0,0.31,0.21,0.0
0.51,0.0,0.05,0.1,3.71,0.3,0.0,0.0,4.57,4.57,1.0,8.0,0.0,0.03,0.0,0.0,4.0,4.19,9.0,3.5,2.0,0.03,1222989.56,1222989.56,44361.0,44361.0,0.0,0.0,0.0,31380324.0,23616844.0,27154912.0,16379900.0,68.0,0.243,0.735,8.526,1.994,-1.0,-1.0,1.0,0.735,0.0,0.0,34.0,37741.0,28985.0,0.0,5.0,1.0,22.0,28978.0,0.0,930.0,0.28,0.2,0.0
0.3,0.0,0.2,0.0,3.7,0.05,0.0,0.0,4.25,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222898.47,1222898.47,42576.0,42576.0,0.0,0.0,0.0,31380324.0,23602596.0,27140660.0,16379900.0,72.0,0.111,0.712,5.289,1.162,-1.0,-1.0,1.0,0.712,0.0,0.0,0.0,36592.0,19753.0,0.0,4.0,0.0,1.0,19624.0,2.0,930.0,0.28,0.2,0.0
0.3,0.0,0.15,0.0,3.69,0.15,0.0,0.0,4.29,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222456.13,1222456.13,33865.0,33865.0,0.0,0.0,0.0,31380324.0,23604244.0,27142292.0,16379900.0,76.0,0.105,0.734,3.253,1.496,-1.0,-1.0,1.0,0.734,0.0,0.0,0.0,36544.0,6311.0,0.0,4.0,1.0,0.0,6295.0,1.0,931.0,0.28,0.2,0.0
0.2,0.0,0.2,0.0,3.6,0.2,0.0,0.0,4.2,4.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222395.58,1222395.58,32673.0,32673.0,0.0,0.0,0.0,31380324.0,23604752.0,27142800.0,16379900.0,76.0,0.142,0.714,4.024,1.92,-1.0,-1.0,1.0,0.714,0.0,0.0,0.0,39247.0,6453.0,0.0,4.0,0.0,22.0,6395.0,0.0,932.0,0.28,0.2,0.0
0.46,0.0,0.15,0.0,3.6,0.35,0.0,0.0,4.56,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223197.55,1223197.55,44682.0,44682.0,0.0,0.0,0.0,31380324.0,23613100.0,27151148.0,16379900.0,76.0,0.164,0.766,3.313,1.25,-1.0,-1.0,1.0,0.766,0.0,0.0,0.0,37770.0,30661.0,0.0,4.0,0.0,22.0,30648.0,2.0,933.0,0.34,0.22,0.0
0.3,0.0,0.2,0.0,3.69,0.15,0.0,0.0,4.34,4.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222739.93,1222739.93,41975.0,41975.0,0.0,0.0,0.0,31380324.0,23613144.0,27151192.0,16379900.0,76.0,0.133,0.766,2.327,1.02,-1.0,-1.0,1.0,0.766,0.0,0.0,0.0,37874.0,15688.0,0.0,4.0,0.0,0.0,15667.0,3.0,933.0,0.34,0.22,0.0
0.3,0.0,0.1,0.0,3.74,0.15,0.0,0.0,4.29,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222891.49,1222891.49,42439.0,42439.0,0.0,0.0,0.0,31380324.0,23613956.0,27152008.0,16379900.0,76.0,0.102,0.779,2.783,1.212,-1.0,-1.0,1.0,0.779,0.0,0.0,0.0,39233.0,17664.0,0.0,4.0,0.0,0.0,17564.0,0.0,930.0,0.34,0.22,0.0
0.25,0.0,0.25,0.0,3.63,0.15,0.0,0.0,4.28,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223013.95,1223013.95,42330.0,42330.0,0.0,0.0,0.0,31380324.0,23614516.0,27152568.0,16379900.0,76.0,0.131,0.806,3.091,1.294,-1.0,-1.0,1.0,0.806,0.0,0.0,0.0,36321.0,18369.0,0.0,4.0,0.0,22.0,18340.0,2.0,932.0,0.34,0.22,0.0
0.51,0.0,0.3,0.0,3.39,0.1,0.0,0.0,4.3,4.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222491.49,1222491.49,34493.0,34493.0,0.0,0.0,0.0,31380324.0,23612508.0,27150564.0,16379900.0,76.0,0.157,0.739,5.68,2.612,-1.0,-1.0,1.0,0.739,0.0,0.0,0.0,36633.0,8134.0,0.0,4.0,0.0,22.0,8088.0,0.0,930.0,0.39,0.23,0.0
0.2,0.0,0.2,0.0,3.74,0.25,0.0,0.0,4.39,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222562.83,1222562.83,43518.0,43518.0,0.0,0.0,0.0,31380324.0,23612132.0,27150192.0,16379900.0,80.0,0.186,0.694,13.33,1.286,-1.0,-1.0,1.0,0.694,0.0,0.0,0.0,38167.0,23619.0,0.0,4.0,2.0,2.0,23603.0,0.0,934.0,0.39,0.23,0.0
0.3,0.0,0.05,0.0,3.69,0.15,0.0,0.0,4.19,4.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222345.36,1222345.36,34205.0,34205.0,0.0,0.0,0.0,31380324.0,23612656.0,27150716.0,16379900.0,88.0,0.094,0.724,3.13,1.407,-1.0,-1.0,1.0,0.724,0.0,0.0,0.0,36441.0,7135.0,0.0,4.0,0.0,1.0,7004.0,1.0,932.0,0.39,0.23,0.0
0.3,0.0,0.2,0.0,3.76,0.2,0.0,0.0,4.46,4.48,0.0,3.0,0.0,0.02,0.0,0.0,0.0,6.67,0.0,9.0,0.9,0.02,1222844.57,1222844.57,41515.0,41515.0,0.0,0.0,0.0,31380324.0,23610456.0,27148516.0,16379900.0,88.0,0.163,0.741,13.434,1.469,-1.0,-1.0,1.0,0.741,0.0,0.0,20.0,36800.0,19470.0,0.0,4.0,1.0,28.0,19505.0,0.0,932.0,0.39,0.23,0.0
0.3,0.0,0.2,0.0,3.65,0.2,0.0,0.0,4.35,4.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222859.73,1222859.73,44325.0,44325.0,0.0,0.0,0.0,31380324.0,23611352.0,27149412.0,16379900.0,68.0,0.199,0.699,7.944,1.605,-1.0,-1.0,1.0,0.699,0.0,0.0,0.0,38017.0,25804.0,0.0,4.0,0.0,22.0,25732.0,1.0,933.0,0.36,0.22,0.0
0.46,0.0,0.2,0.0,3.55,0.2,0.0,0.0,4.41,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223096.9,1223096.9,46484.0,46484.0,0.0,0.0,0.0,31380324.0,23610740.0,27148820.0,16379900.0,80.0,0.144,0.738,3.752,1.381,-1.0,-1.0,1.0,0.738,0.0,0.0,0.0,37011.0,36905.0,0.0,4.0,0.0,0.0,36858.0,0.0,930.0,0.36,0.22,0.0
0.3,0.0,0.1,0.0,3.73,0.15,0.0,0.0,4.28,4.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222872.8,1222872.8,42071.0,42071.0,0.0,0.0,0.0,31380324.0,23610584.0,27148668.0,16379900.0,80.0,0.109,0.777,3.573,1.336,-1.0,-1.0,1.0,0.777,0.0,0.0,0.0,37203.0,19467.0,0.0,4.0,1.0,0.0,19379.0,1.0,932.0,0.36,0.22,0.0
0.35,0.0,0.3,0.05,3.6,0.25,0.0,0.0,4.5,4.52,0.0,6.0,0.0,0.04,0.0,14.29,0.0,7.33,0.0,5.83,0.9,0.03,1222971.37,1222971.37,44012.0,44012.0,0.0,0.0,0.0,31380324.0,23611508.0,27149592.0,16379900.0,80.0,0.174,0.787,10.168,2.115,-1.0,-1.0,1.0,0.787,0.0,0.0,44.0,37261.0,24219.0,0.0,4.0,0.0,28.0,24109.0,0.0,932.0,0.36,0.22,0.0
0.46,0.0,0.1,0.0,3.7,0.3,0.0,0.0,4.56,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223124.83,1223124.83,47028.0,47028.0,0.0,0.0,0.0,31380324.0,23607136.0,27144836.0,16379900.0,36.0,0.181,0.72,3.597,1.411,-1.0,-1.0,1.0,0.72,0.0,0.0,0.0,37630.0,40687.0,0.0,4.0,1.0,22.0,40693.0,3.0,935.0,0.33,0.22,0.0
0.35,0.0,0.15,0.0,3.59,0.2,0.0,0.0,4.29,4.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222797.32,1222797.32,40582.0,40582.0,0.0,0.0,0.0,31380324.0,23606992.0,27145076.0,16379900.0,40.0,0.076,0.713,3.332,1.478,-1.0,-1.0,1.0,0.713,0.0,0.0,0.0,36752.0,15758.0,0.0,4.0,0.0,0.0,15738.0,0.0,933.0,0.33,0.22,0.0
0.2,0.0,0.1,0.0,3.76,0.15,0.0,0.0,4.21,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223249.73,1223249.73,46973.0,46973.0,0.0,0.0,0.0,31380324.0,23608912.0,27147000.0,16379900.0,44.0,0.112,0.758,3.046,1.164,-1.0,-1.0,1.0,0.758,0.0,0.0,0.0,36617.0,40150.0,0.0,4.0,0.0,0.0,40114.0,1.0,933.0,0.33,0.22,0.0
0.35,0.0,0.25,0.0,3.64,0.2,0.0,0.0,4.44,4.47,0.0,3.0,0.0,0.02,0.0,0.0,0.0,5.33,0.0,9.0,0.9,0.02,1222198.44,1222198.44,41380.0,41380.0,0.0,0.0,0.0,31380324.0,23610920.0,27149008.0,16379900.0,44.0,0.243,0.802,5.225,1.821,-1.0,-1.0,1.0,0.802,0.0,0.0,16.0,38149.0,18052.0,0.0,4.0,1.0,28.0,18047.0,0.0,935.0,0.31,0.22,0.0
0.2,0.0,0.2,0.0,3.5,0.15,0.0,0.0,4.05,4.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222604.4,1222604.4,41823.0,41823.0,0.0,0.0,0.0,31380324.0,23609068.0,27147156.0,16379900.0,28.0,0.115,0.797,3.787,1.612,-1.0,-1.0,1.0,0.797,0.0,0.0,0.0,38231.0,16679.0,0.0,4.0,2.0,22.0,16682.0,0.0,930.0,0.31,0.22,0.0
0.45,0.0,0.1,0.0,3.59,0.25,0.0,0.0,4.39,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222518.47,1222518.47,35093.0,35093.0,0.0,0.0,0.0,31380324.0,23609168.0,27147244.0,16379900.0,44.0,0.136,0.763,3.175,1.29,-1.0,-1.0,1.0,0.763,0.0,0.0,0.0,38037.0,9376.0,0.0,4.0,0.0,0.0,9405.0,0.0,931.0,0.31,0.22,0.0
0.31,0.0,0.15,0.0,3.61,0.15,0.0,0.0,4.22,4.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223250.9,1223250.9,46996.0,46996.0,0.0,0.0,0.0,31380324.0,23609136.0,27147212.0,16379900.0,48.0,0.093,0.754,4.612,1.029,-1.0,-1.0,1.0,0.754,0.0,0.0,0.0,36400.0,35255.0,0.0,4.0,1.0,0.0,35135.0,2.0,930.0,0.31,0.22,0.0
1.07,0.0,0.25,0.0,3.66,0.31,0.0,0.0,5.29,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223088.06,1223088.06,46310.0,46310.0,0.0,0.0,0.0,31380324.0,23610792.0,27148872.0,16379900.0,48.0,0.602,0.883,16.572,3.716,-1.0,-1.0,1.0,0.883,0.0,0.0,0.0,39748.0,26771.0,0.0,5.0,1.0,28.0,26814.0,1.0,933.0,0.28,0.21,0.0
0.35,0.0,0.1,0.0,3.8,0.15,0.0,0.0,4.4,4.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223294.45,1223294.45,45331.0,45331.0,0.0,0.0,0.0,31380324.0,23616336.0,27154416.0,16379900.0,48.0,0.122,0.726,3.653,1.114,-1.0,-1.0,1.0,0.726,0.0,0.0,0.0,39397.0,32022.0,0.0,4.0,3.0,0.0,32047.0,0.0,928.0,0.28,0.21,0.0
0.35,0.0,0.1,0.0,3.59,0.15,0.0,0.0,4.19,4.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222921.33,1222921.33,43024.0,43024.0,0.0,0.0,0.0,31380324.0,23618532.0,27156612.0,16379900.0,48.0,0.175,0.751,2.522,1.029,-1.0,-1.0,1.0,0.751,0.0,0.0,0.0,37561.0,22539.0,0.0,4.0,1.0,0.0,22483.0,0.0,931.0,0.28,0.21,0.0
0.25,0.0,0.1,0.0,3.71,0.2,0.0,0.0,4.26,4.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223252.68,1223252.68,47031.0,47031.0,0.0,0.0,0.0,31380324.0,23621716.0,27159796.0,16379900.0,48.0,0.088,0.691,10.099,1.252,-1.0,-1.0,1.0,0.691,0.0,0.0,0.0,37010.0,31038.0,0.0,4.0,0.0,0.0,31025.0,1.0,931.0,0.28,0.21,0.0
0.25,0.0,0.3,0.0,3.55,0.35,0.0,0.0,4.45,4.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223198.9,1223198.9,45972.0,45972.0,0.0,0.0,0.0,31380324.0,23617620.0,27155700.0,16379900.0,48.0,0.234,0.773,6.284,1.894,-1.0,-1.0,1.0,0.773,0.0,0.0,0.0,37416.0,35388.0,0.0,4.0,1.0,28.0,35328.0,1.0,933.0,0.42,0.24,0.0
0.3,0.0,0.2,0.0,3.84,0.1,0.0,0.0,4.44,4.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222984.11,1222984.11,44259.0,44259.0,0.0,0.0,0.0,31380324.0,23616232.0,27154320.0,16379900.0,48.0,0.069,0.743,3.3,0.992,-1.0,-1.0,1.0,0.743,0.0,0.0,0.0,39294.0,22780.0,0.0,4.0,1.0,0.0,22773.0,0.0,931.0,0.42,0.24,0.0
0.35,0.0,0.1,0.0,3.5,0.1,0.0,0.0,4.05,4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222968.83,1222968.83,43962.0,43962.0,0.0,0.0,0.0,31380324.0,23616316.0,27154408.0,16379900.0,48.0,0.104,0.774,2.934,1.236,-1.0,-1.0,1.0,0.774,0.0,0.0,0.0,37740.0,26350.0,0.0,4.0,0.0,1.0,26286.0,1.0,928.0,0.42,0.24,0.0
0.25,0.0,0.05,0.0,3.56,0.2,0.0,0.0,4.06,4.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223027.33,1223027.33,45114.0,45114.0,0.0,0.0,0.0,31380324.0,23617336.0,27155436.0,16379900.0,48.0,0.101,0.722,8.214,1.133,-1.0,-1.0,1.0,0.722,0.0,0.0,0.0,38183.0,24754.0,0.0,4.0,1.0,0.0,24781.0,3.0,935.0,0.42,0.24,0.0
0.35,0.0,0.35,0.05,3.59,0.4,0.0,0.0,4.69,4.73,0.0,12.0,0.0,0.36,0.0,0.0,0.0,31.0,0.0,2.92,1.0,0.03,1223230.84,1223230.84,46601.0,46601.0,0.0,0.0,0.0,31380324.0,23615484.0,27153604.0,16379900.0,372.0,0.285,0.785,5.02,1.871,-1.0,-1.0,1.0,0.785,0.0,0.0,372.0,38985.0,39074.0,0.0,4.0,0.0,28.0,39091.0,0.0,930.0,0.39,0.24,0.0
0.35,0.0,0.2,0.0,3.54,0.15,0.0,0.0,4.24,4.27,0.0,2.0,0.0,0.01,0.0,0.0,0.0,6.25,0.0,7.0,1.4,0.01,1223213.93,1223213.93,42488.0,42488.0,0.0,0.0,0.0,31380324.0,23616560.0,27154680.0,16379900.0,320.0,0.115,0.809,3.639,1.657,-1.0,-1.0,1.0,0.809,0.0,0.0,12.0,36865.0,16137.0,0.0,4.0,1.0,1.0,16145.0,0.0,928.0,0.39,0.24,0.0
0.25,0.0,0.1,0.0,3.78,0.15,0.0,0.0,4.28,4.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222762.27,1222762.27,42413.0,42413.0,0.0,0.0,0.0,31380324.0,23616220.0,27154340.0,16379900.0,328.0,0.104,0.779,2.836,1.202,-1.0,-1.0,1.0,0.779,0.0,0.0,0.0,37816.0,17761.0,0.0,4.0,0.0,0.0,17734.0,1.0,929.0,0.39,0.24,0.0
0.3,0.0,0.05,0.0,3.54,0.15,0.0,0.0,4.04,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222448.95,1222448.95,36247.0,36247.0,0.0,0.0,0.0,31380324.0,23618508.0,27156628.0,16379900.0,332.0,0.138,0.697,2.43,1.088,-1.0,-1.0,1.0,0.697,0.0,0.0,0.0,37791.0,9771.0,0.0,4.0,0.0,1.0,9734.0,0.0,928.0,0.39,0.24,0.0
0.3,0.0,0.05,0.0,3.71,0.2,0.0,0.0,4.26,4.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222645.88,1222645.88,40123.0,40123.0,0.0,0.0,0.0,31380324.0,23616432.0,27154564.0,16379900.0,336.0,0.19,0.779,6.543,2.518,-1.0,-1.0,1.0,0.779,0.0,0.0,0.0,38654.0,16645.0,0.0,4.0,1.0,15.0,16639.0,3.0,931.0,0.35,0.23,0.0
0.3,0.0,0.3,0.05,3.6,0.3,0.0,0.0,4.5,4.54,0.0,10.0,0.0,0.35,0.0,0.0,0.0,35.6,0.0,3.6,1.0,0.03,1223237.85,1223237.85,46739.0,46739.0,0.0,0.0,0.0,31380324.0,23617060.0,27155192.0,16379900.0,356.0,0.091,0.686,7.257,1.133,-1.0,-1.0,1.0,0.686,0.0,0.0,356.0,37716.0,30185.0,0.0,4.0,0.0,0.0,30185.0,3.0,929.0,0.35,0.23,0.0
0.2,0.0,0.2,0.0,3.66,0.25,0.0,0.0,4.31,4.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222990.18,1222990.18,46903.0,46903.0,0.0,0.0,0.0,31380324.0,23616116.0,27154252.0,16379900.0,8.0,0.121,0.666,6.401,0.672,-1.0,-1.0,1.0,0.666,0.0,0.0,0.0,38654.0,26629.0,0.0,4.0,0.0,0.0,26627.0,0.0,933.0,0.35,0.23,0.0
0.25,0.0,0.15,0.0,3.66,0.3,0.0,0.0,4.36,4.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223066.04,1223066.04,44615.0,44615.0,0.0,0.0,0.0,31380324.0,23617160.0,27155308.0,16379900.0,8.0,0.122,0.724,17.785,1.581,-1.0,-1.0,1.0,0.724,0.0,0.0,0.0,37347.0,24758.0,0.0,4.0,2.0,0.0,24698.0,2.0,931.0,0.35,0.23,0.0
0.36,0.0,0.31,0.0,3.61,0.31,0.0,0.0,4.59,4.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223112.82,1223112.82,44277.0,44277.0,0.0,0.0,0.0,31380324.0,23614100.0,27152248.0,16379900.0,8.0,0.257,0.697,4.792,1.779,-1.0,-1.0,1.0,0.697,0.0,0.0,0.0,38564.0,27265.0,0.0,4.0,0.0,16.0,27252.0,0.0,928.0,0.33,0.23,0.0
0.36,0.0,0.15,0.0,3.55,0.3,0.0,0.0,4.36,4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223156.0,1223156.0,46388.0,46388.0,0.0,0.0,0.0,31380324.0,23614140.0,27152288.0,16379900.0,12.0,0.118,0.712,17.333,1.285,-1.0,-1.0,1.0,0.712,0.0,0.0,0.0,38120.0,31846.0,0.0,4.0,2.0,0.0,31814.0,1.0,930.0,0.33,0.23,0.0
0.4,0.0,0.15,0.0,3.59,0.2,0.0,0.0,4.34,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222817.01,1222817.01,43491.0,43491.0,0.0,0.0,0.0,31380324.0,23612192.0,27150340.0,16379900.0,24.0,0.093,0.8,3.676,1.574,-1.0,-1.0,1.0,0.8,0.0,0.0,0.0,37601.0,21909.0,0.0,4.0,1.0,0.0,21848.0,2.0,931.0,0.33,0.23,0.0
0.2,0.0,0.25,0.0,3.65,0.1,0.0,0.0,4.2,4.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222676.02,1222676.02,38196.0,38196.0,0.0,0.0,0.0,31380324.0,23615092.0,27153260.0,16379900.0,24.0,0.129,0.767,4.39,1.93,-1.0,-1.0,1.0,0.767,0.0,0.0,0.0,37810.0,12249.0,0.0,4.0,2.0,22.0,12188.0,0.0,930.0,0.33,0.23,0.0
0.51,0.0,0.1,0.0,3.71,0.2,0.0,0.0,4.52,4.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223079.32,1223079.32,46134.0,46134.0,0.0,0.0,0.0,31380324.0,23614692.0,27152876.0,16379900.0,24.0,0.25,0.741,10.829,1.186,-1.0,-1.0,1.0,0.741,0.0,0.0,0.0,38197.0,27799.0,0.0,4.0,2.0,28.0,27785.0,1.0,931.0,0.38,0.24,0.0
0.2,0.0,0.2,0.0,3.6,0.25,0.0,0.0,4.25,4.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222933.71,1222933.71,45791.0,45791.0,0.0,0.0,0.0,31380324.0,23610020.0,27148204.0,16379900.0,40.0,0.119,0.727,2.899,0.873,-1.0,-1.0,1.0,0.727,0.0,0.0,0.0,37697.0,34028.0,0.0,4.0,1.0,0.0,34031.0,4.0,929.0,0.38,0.24,0.0
0.15,0.0,0.1,0.0,3.4,0.1,0.0,0.0,3.75,3.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222635.19,1222635.19,42431.0,42431.0,0.0,0.0,0.0,31380324.0,23611876.0,27150076.0,16379900.0,40.0,0.08,0.781,2.465,1.051,-1.0,-1.0,1.0,0.781,0.0,0.0,0.0,38089.0,16864.0,0.0,4.0,1.0,0.0,16817.0,2.0,930.0,0.38,0.24,0.0
