CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.MEMINFO.MemTotal,MEM.MEMINFO.MemFree,MEM.MEMINFO.MemAvailable,MEM.MEMINFO.SwapTotal,MEM.MEMINFO.Dirty,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util
2.56,0.0,0.3,2.36,3.16,0.05,0.0,0.0,6.07,6.08,5.0,1886.0,0.08,90.24,0.0,0.0,16.0,48.99,0.2,0.79,91.6,0.99,0.0,0.33,0.0,3.0,0.0,0.0,0.0,31380320.0,25811224.0,27926528.0,16379900.0,36.0,0,2.461,16.255,0.828,-1.0,-1.0,1.0,2.461,0.0,0.0,92398.0,40397.0,18426.0,0.0,7.0,1.0,24.0,18376.0,2.0,774.0,1.36,0.56,0.0
2.81,0.0,0.25,2.81,3.36,0.0,0.0,0.0,6.42,6.43,33.0,2180.0,0.52,102.12,0.0,0.0,16.0,47.97,0.06,0.87,94.1,1.32,0.16,0.85,3.0,7.0,0.0,0.0,0.0,31380320.0,25790584.0,27925320.0,16379900.0,0.0,0,2.539,16.842,0.829,-1.0,-1.0,1.0,2.539,0.0,0.0,104503.0,43100.0,20549.0,0.0,7.0,2.0,0.0,20420.0,3.0,777.0,1.36,0.56,0.0
2.56,0.0,0.3,2.36,3.36,0.1,0.0,0.0,6.32,6.29,31.0,2058.0,0.48,90.21,0.0,0.0,16.0,44.88,0.1,0.71,94.2,1.04,0.05,0.11,1.0,1.0,0.0,0.0,0.0,31380320.0,25769576.0,27925116.0,16379900.0,124.0,0,2.447,21.45,1.16,-1.0,-1.0,1.0,2.447,1.0,0.0,92801.0,40003.0,18505.0,0.0,7.0,5.0,7.0,18389.0,2.0,775.0,1.42,0.58,0.0
2.95,0.0,0.35,2.6,3.35,0.05,0.0,0.0,6.7,6.7,34.0,1927.0,0.53,95.72,0.0,0.0,16.0,50.87,0.09,0.88,91.9,1.19,0.08,0.29,1.0,2.0,0.0,0.0,0.0,31380320.0,25747788.0,27921968.0,16379900.0,324.0,0,2.573,15.612,0.657,-1.0,-1.0,1.0,2.573,0.0,0.0,98019.0,40468.0,18659.0,0.0,7.0,2.0,1.0,18649.0,1.0,774.0,1.42,0.58,0.0
2.86,0.0,0.35,2.86,3.36,0.1,0.0,0.0,6.67,6.68,49.0,2170.0,0.77,100.88,0.0,0.0,16.0,47.6,0.1,0.89,92.5,1.41,4.73,1.62,11.0,12.0,0.0,0.0,0.0,31380320.0,25724396.0,27919992.0,16379900.0,0.0,0,2.515,14.165,0.703,-1.0,-1.0,1.0,2.515,0.0,0.0,103813.0,42311.0,20126.0,0.0,7.0,1.0,0.0,20028.0,1.0,777.0,1.42,0.58,0.0
3.15,0.0,0.35,2.85,3.3,0.1,0.0,0.0,6.9,6.89,360.0,1911.0,5.62,94.62,0.0,0.0,16.0,50.7,0.06,0.73,92.0,0.96,0.2,0.54,4.0,5.0,0.0,0.0,0.0,31380320.0,25711256.0,27924440.0,16379900.0,376.0,0,2.516,17.548,0.857,-1.0,-1.0,1.0,2.516,1.0,0.0,96778.0,39848.0,20483.0,0.0,7.0,2.0,0.0,20439.0,2.0,774.0,1.42,0.58,0.0
8.16,0.0,0.25,2.85,3.0,0.15,0.0,0.0,11.56,11.56,0.0,1679.0,0.0,45.69,0.0,0.0,0.0,27.86,0.0,0.39,62.9,0.38,0.1,0.21,2.0,2.0,0.0,0.0,0.0,31380320.0,25674564.0,27907328.0,16379900.0,364.0,0,1.963,22.295,0.38,-1.0,-1.0,1.0,1.963,1.0,0.0,46815.0,41381.0,11624.0,0.0,11.0,2.0,32.0,11613.0,1.0,779.0,1.38,0.59,0.0
1.35,0.0,0.3,3.76,3.26,0.1,0.0,0.0,5.01,5.0,100.0,1544.0,1.56,46.65,0.0,0.0,16.0,30.94,0.08,0.77,96.3,0.81,0.05,0.0,1.0,0.0,0.0,0.0,0.0,31380320.0,25671760.0,27904516.0,16379900.0,0.0,0,1.913,22.305,1.385,-1.0,-1.0,1.0,1.913,0.0,0.0,47710.0,39716.0,14007.0,0.0,5.0,1.0,24.0,13945.0,1.0,774.0,1.38,0.59,0.0
2.85,0.0,0.35,2.85,3.34,0.05,0.0,0.0,6.59,6.56,19.0,2042.0,0.3,96.57,0.0,0.0,16.0,48.43,0.05,1.1,91.6,1.5,0.15,0.32,3.0,3.0,0.0,0.0,0.0,31380320.0,25662840.0,27905492.0,16379900.0,288.0,0,2.501,16.334,0.84,-1.0,-1.0,1.0,2.501,0.0,0.0,99264.0,39848.0,19493.0,0.0,7.0,3.0,0.0,19455.0,2.0,773.0,1.38,0.59,0.0
2.96,0.0,0.15,2.66,3.26,0.05,0.0,0.0,6.42,6.43,34.0,1872.0,0.53,94.1,0.0,0.0,16.0,51.48,0.09,0.84,92.0,1.1,0.0,0.12,0.0,1.0,0.0,0.0,0.0,31380320.0,25654336.0,27915060.0,16379900.0,0.0,0,2.55,15.661,0.746,-1.0,-1.0,1.0,2.55,1.0,0.0,96526.0,40286.0,19699.0,0.0,7.0,3.0,0.0,19690.0,4.0,778.0,1.38,0.59,0.0
2.91,0.0,0.5,2.81,3.41,0.15,0.0,0.0,6.97,6.96,31.0,2203.0,0.48,104.11,0.0,0.0,16.0,48.39,0.1,0.72,92.0,1.14,4.79,1.59,9.0,9.0,0.0,0.0,0.0,31380320.0,25635020.0,27916228.0,16379900.0,616.0,0,2.382,19.773,1.039,-1.0,-1.0,1.0,2.382,0.0,0.0,106100.0,42337.0,22632.0,0.0,7.0,2.0,29.0,22537.0,4.0,779.0,1.35,0.6,0.0
2.41,0.0,0.25,2.11,3.51,0.05,0.0,0.0,6.22,6.23,0.0,1698.0,0.0,79.5,0.0,0.0,0.0,47.95,0.0,0.88,91.9,1.1,0.0,0.11,0.0,1.0,0.0,0.0,0.0,31380320.0,25610480.0,27913996.0,16379900.0,16.0,0,2.497,18.541,0.968,-1.0,-1.0,1.0,2.497,0.0,0.0,77057.0,40209.0,16515.0,0.0,6.0,2.0,24.0,16466.0,1.0,774.0,1.35,0.6,0.0
2.8,0.0,0.3,2.8,3.35,0.1,0.0,0.0,6.55,6.57,34.0,2123.0,0.53,100.21,0.0,0.0,16.0,48.34,0.06,0.77,93.7,1.12,0.05,0.11,1.0,1.0,0.0,0.0,0.0,31380320.0,25594524.0,27916616.0,16379900.0,0.0,0,2.57,15.85,0.779,-1.0,-1.0,1.0,2.57,0.0,0.0,102629.0,40738.0,19501.0,0.0,7.0,3.0,0.0,19493.0,3.0,775.0,1.35,0.6,0.0
2.31,0.0,0.25,2.26,3.36,0.1,0.0,0.0,6.02,6.03,28.0,2024.0,0.43,86.4,0.0,0.0,15.57,43.71,0.07,0.84,93.2,1.12,0.1,0.36,2.0,3.0,0.0,0.0,0.0,31380320.0,25575772.0,27918084.0,16379900.0,0.0,0,2.282,17.912,0.876,-1.0,-1.0,1.0,2.282,0.0,0.0,88281.0,39687.0,17603.0,0.0,6.0,2.0,0.0,17617.0,1.0,777.0,1.35,0.6,0.0
2.81,0.0,0.3,2.46,3.36,0.1,0.0,0.0,6.57,6.58,34.0,1856.0,0.53,93.18,0.0,0.0,16.0,51.41,0.09,0.79,92.3,1.0,0.05,0.11,1.0,1.0,0.0,0.0,0.0,31380320.0,25555708.0,27915816.0,16379900.0,0.0,0,2.541,18.548,0.944,-1.0,-1.0,1.0,2.541,1.0,0.0,94913.0,40233.0,19063.0,0.0,7.0,2.0,6.0,19077.0,3.0,777.0,1.32,0.6,0.0
2.82,0.0,0.15,2.82,3.22,0.05,0.0,0.0,6.24,6.24,50.0,2169.0,0.78,102.85,0.0,0.0,16.0,48.56,0.06,0.7,93.1,1.03,0.05,0.11,1.0,1.0,0.0,0.0,0.0,31380320.0,25533564.0,27914388.0,16379900.0,24.0,0,2.618,15.669,0.791,-1.0,-1.0,1.0,2.618,1.0,0.0,105391.0,40491.0,20310.0,0.0,7.0,2.0,1.0,20303.0,3.0,774.0,1.32,0.6,0.0
2.5,0.0,0.35,2.45,3.3,0.15,0.0,0.0,6.3,6.3,359.0,1851.0,5.61,84.57,0.0,0.0,16.0,46.79,0.06,0.84,92.4,1.09,0.0,0.11,0.0,1.0,0.0,0.0,0.0,31380320.0,25513328.0,27914692.0,16379900.0,120.0,0,2.504,16.258,0.818,-1.0,-1.0,1.0,2.504,0.0,0.0,86597.0,40432.0,18666.0,0.0,7.0,2.0,2.0,18682.0,2.0,774.0,1.32,0.6,0.0
9.44,0.0,0.35,2.71,2.96,0.0,0.0,0.0,12.75,12.75,7125.0,1492.0,111.33,42.77,0.0,0.0,16.0,29.35,0.1,0.72,61.1,0.75,0.1,0.21,2.0,2.0,0.0,0.0,0.0,31380320.0,25494148.0,27913492.0,16379900.0,248.0,0,2.11,19.507,0.374,-1.0,-1.0,1.0,2.11,1.0,0.0,43890.0,45850.0,25188.0,0.0,13.0,1.0,26.0,24912.0,2.0,781.0,1.32,0.6,0.0
1.9,0.0,0.5,3.44,3.39,0.05,0.0,0.0,5.84,5.83,100.0,1436.0,1.56,48.24,0.0,0.0,16.0,34.4,0.09,0.77,94.8,0.81,4.79,2.03,9.0,13.0,0.0,0.0,0.0,31380320.0,25495040.0,27914548.0,16379900.0,20.0,0,2.024,24.701,1.758,-1.0,-1.0,1.0,2.024,0.0,0.0,49340.0,38580.0,14844.0,0.0,6.0,1.0,30.0,14926.0,1.0,774.0,1.3,0.61,0.0
2.75,0.0,0.25,2.7,3.3,0.2,0.0,0.0,6.5,6.51,16.0,1785.0,0.25,89.56,0.0,0.0,16.0,51.38,0.12,0.85,91.9,1.08,0.05,0.11,1.0,1.0,0.0,0.0,0.0,31380320.0,25481676.0,27912036.0,16379900.0,0.0,0,2.512,15.323,0.821,-1.0,-1.0,1.0,2.512,1.0,0.0,98877.0,40715.0,20135.0,0.0,7.0,4.0,5.0,19742.0,3.0,776.0,1.3,0.61,0.0
2.86,0.0,0.3,2.46,3.41,0.05,0.0,0.0,6.62,6.63,30.0,1787.0,0.47,84.28,0.0,0.0,16.0,48.29,0.07,1.03,93.7,1.32,0.0,0.21,0.0,2.0,0.0,0.0,0.0,31380320.0,25458924.0,27907492.0,16379900.0,28.0,0,2.437,17.402,0.799,-1.0,-1.0,1.0,2.437,0.0,0.0,86296.0,41912.0,17953.0,0.0,7.0,2.0,0.0,17866.0,4.0,776.0,1.3,0.61,0.0
2.95,0.0,0.45,2.8,3.2,0.15,0.0,0.0,6.75,6.78,34.0,2193.0,0.53,102.84,0.0,0.0,16.0,48.02,0.09,0.97,93.6,1.5,0.1,0.21,2.0,2.0,0.0,0.0,0.0,31380320.0,25437584.0,27905952.0,16379900.0,364.0,0,2.537,17.958,0.83,-1.0,-1.0,1.0,2.537,1.0,0.0,105397.0,39777.0,21631.0,0.0,7.0,1.0,24.0,21597.0,1.0,773.0,1.3,0.61,0.0
2.51,0.0,0.4,2.3,3.51,0.05,0.0,0.0,6.47,6.47,20.0,2069.0,0.31,90.67,0.0,0.0,16.0,44.87,0.05,0.65,93.7,0.93,0.1,0.21,2.0,2.0,0.0,0.0,0.0,31380320.0,25418424.0,27907472.0,16379900.0,0.0,0,2.41,23.552,1.155,-1.0,-1.0,1.0,2.41,0.0,0.0,92342.0,40002.0,19827.0,0.0,7.0,1.0,31.0,19840.0,2.0,775.0,1.35,0.63,0.0
2.86,0.0,0.2,2.76,3.41,0.15,0.0,0.0,6.62,6.61,33.0,1930.0,0.52,95.19,0.0,0.0,16.0,50.5,0.06,0.98,92.7,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31380320.0,25397304.0,27904936.0,16379900.0,132.0,0,2.403,16.22,0.753,-1.0,-1.0,1.0,2.403,1.0,0.0,97305.0,41648.0,19863.0,0.0,7.0,2.0,2.0,19834.0,2.0,774.0,1.35,0.63,0.0
2.81,0.0,0.3,2.71,3.41,0.0,0.0,0.0,6.52,6.5,39.0,2143.0,0.61,100.66,0.0,0.0,16.0,48.1,0.08,1.08,91.8,1.8,0.05,0.11,1.0,1.0,0.0,0.0,0.0,31380320.0,25376132.0,27904828.0,16379900.0,12.0,0,2.428,16.477,0.769,-1.0,-1.0,1.0,2.428,0.0,0.0,103025.0,40704.0,19272.0,0.0,7.0,1.0,0.0,19239.0,1.0,774.0,1.35,0.63,0.0
2.9,0.0,0.25,2.8,3.2,0.05,0.0,0.0,6.4,6.4,34.0,1900.0,0.53,93.3,0.0,0.0,16.0,50.28,0.06,0.89,92.4,1.17,0.1,0.21,2.0,2.0,0.0,0.0,0.0,31380320.0,25362856.0,27909616.0,16379900.0,136.0,0,2.557,15.201,0.694,-1.0,-1.0,1.0,2.557,0.0,0.0,95585.0,39506.0,18502.0,0.0,7.0,2.0,0.0,18478.0,1.0,774.0,1.35,0.63,0.0
3.16,0.0,0.3,2.81,3.21,0.05,0.0,0.0,6.72,6.74,338.0,2158.0,5.28,101.71,0.0,0.0,16.0,48.26,0.05,0.71,90.7,1.03,0.05,0.22,1.0,2.0,0.0,0.0,0.0,31380320.0,25340780.0,27908316.0,16379900.0,0.0,0,2.496,18.673,1.094,-1.0,-1.0,1.0,2.496,0.0,0.0,103649.0,41555.0,21959.0,0.0,7.0,1.0,6.0,21918.0,1.0,772.0,1.41,0.66,0.0
2.46,0.0,0.25,2.11,3.36,0.05,0.0,0.0,6.12,6.13,77.0,2065.0,1.2,90.17,0.0,0.0,16.0,44.71,0.1,0.83,92.6,1.23,4.69,0.91,7.0,6.0,0.0,0.0,0.0,31380320.0,25315464.0,27903992.0,16379900.0,0.0,0,2.492,17.95,0.879,-1.0,-1.0,1.0,2.492,1.0,0.0,92377.0,40286.0,17936.0,0.0,6.0,2.0,0.0,17882.0,5.0,777.0,1.41,0.66,0.0
9.86,0.0,0.45,1.5,2.95,0.1,0.0,0.0,13.36,13.36,8189.0,736.0,127.95,28.2,0.0,0.0,16.0,39.23,0.26,0.65,59.5,1.67,0.1,0.35,2.0,3.0,0.0,0.0,0.0,31380320.0,25304316.0,27910156.0,16379900.0,24.0,0,2.197,21.343,0.435,-1.0,-1.0,1.0,2.197,1.0,0.0,28955.0,48914.0,25950.0,0.0,13.0,3.0,28.0,25582.0,1.0,777.0,1.41,0.66,0.0
0.95,0.0,0.4,3.96,3.46,0.2,0.0,0.0,5.01,5.01,96.0,1691.0,1.5,39.92,0.0,0.0,16.0,24.18,0.08,0.76,97.4,0.79,0.05,0.21,1.0,2.0,0.0,0.0,0.0,31380320.0,25294136.0,27900256.0,16379900.0,24.0,0,1.689,25.339,1.68,-1.0,-1.0,1.0,1.689,0.0,0.0,40818.0,39993.0,12538.0,0.0,5.0,1.0,27.0,12510.0,1.0,777.0,1.41,0.66,0.0
3.05,0.0,0.35,2.75,3.3,0.05,0.0,0.0,6.75,6.77,29.0,1833.0,0.45,90.21,0.0,0.0,16.0,50.39,0.07,0.98,93.4,1.27,0.05,0.21,1.0,2.0,0.0,0.0,0.0,31380320.0,25277488.0,27890892.0,16379900.0,0.0,0,2.402,17.884,0.949,-1.0,-1.0,1.0,2.402,0.0,0.0,92876.0,41130.0,18525.0,0.0,7.0,1.0,6.0,18473.0,1.0,777.0,1.37,0.66,0.0
2.5,0.0,0.25,2.25,3.36,0.2,0.0,0.0,6.31,6.28,29.0,2041.0,0.45,91.7,0.0,0.0,16.0,46.01,0.07,0.92,94.0,1.46,0.1,0.32,2.0,3.0,0.0,0.0,0.0,31380320.0,25255824.0,27889868.0,16379900.0,0.0,0,2.442,17.296,0.858,-1.0,-1.0,1.0,2.442,0.0,0.0,96038.0,42439.0,18139.0,0.0,6.0,1.0,0.0,18091.0,3.0,773.0,1.37,0.66,0.0
3.06,0.0,0.3,2.86,3.36,0.05,0.0,0.0,6.77,6.78,24.0,2000.0,0.38,87.83,0.0,0.0,16.0,44.97,0.08,0.99,90.5,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31380320.0,25238704.0,27890808.0,16379900.0,0.0,0,2.212,16.4,0.857,-1.0,-1.0,1.0,2.212,0.0,0.0,89939.0,40798.0,18757.0,0.0,7.0,3.0,1.0,18753.0,6.0,777.0,1.37,0.66,0.0
2.66,0.0,0.35,2.41,3.31,0.0,0.0,0.0,6.32,6.33,12.0,2032.0,0.19,88.05,0.0,0.0,16.0,44.37,0.08,0.86,92.1,1.21,0.2,0.43,4.0,4.0,0.0,0.0,0.0,31380320.0,25230576.0,27901136.0,16379900.0,464.0,0,2.243,18.224,0.864,-1.0,-1.0,1.0,2.243,0.0,0.0,90159.0,43284.0,18114.0,0.0,7.0,1.0,14.0,18081.0,1.0,774.0,1.37,0.66,0.0
2.9,0.0,0.4,2.85,3.3,0.1,0.0,0.0,6.7,6.72,33.0,1912.0,0.52,94.68,0.0,0.0,16.0,50.71,0.06,0.93,92.1,1.28,0.0,0.21,0.0,2.0,0.0,0.0,0.0,31380320.0,25211184.0,27899396.0,16379900.0,224.0,0,2.412,17.068,0.806,-1.0,-1.0,1.0,2.412,0.0,0.0,96853.0,41920.0,19154.0,0.0,7.0,2.0,6.0,19171.0,2.0,774.0,1.42,0.69,0.0
3.01,0.0,0.25,2.81,3.31,0.05,0.0,0.0,6.62,6.64,36.0,2162.0,0.56,101.93,0.0,0.23,16.0,48.28,0.06,0.84,91.8,1.23,4.74,1.7,8.0,10.0,0.0,0.0,0.0,31380320.0,25188932.0,27898728.0,16379900.0,0.0,0,2.512,16.215,0.795,-1.0,-1.0,1.0,2.512,1.0,0.0,104420.0,42781.0,20671.0,0.0,7.0,1.0,0.0,20676.0,2.0,779.0,1.42,0.69,0.0
2.31,0.0,0.25,2.31,3.42,0.1,0.0,0.0,6.08,6.07,32.0,1896.0,0.5,83.9,0.0,0.0,16.0,45.31,0.06,0.9,93.6,1.24,0.05,0.11,1.0,1.0,0.0,0.0,0.0,31380320.0,25172924.0,27904172.0,16379900.0,260.0,0,2.461,17.491,0.884,-1.0,-1.0,1.0,2.461,0.0,0.0,85818.0,42099.0,18291.0,0.0,6.0,3.0,0.0,18254.0,0.0,771.0,1.42,0.69,0.0
3.0,0.0,0.2,2.9,3.3,0.1,0.0,0.0,6.6,6.6,330.0,2136.0,5.16,100.62,0.0,0.05,16.0,48.24,0.06,0.78,92.5,1.17,0.08,0.19,2.0,2.0,0.0,0.0,0.0,31380320.0,25154064.0,27903244.0,16379900.0,0.0,0,2.528,17.576,0.905,-1.0,-1.0,1.0,2.528,0.0,0.0,103029.0,41670.0,21713.0,0.0,7.0,2.0,0.0,21719.0,2.0,777.0,1.42,0.69,0.0
2.45,0.0,0.6,2.25,3.29,0.2,0.0,0.0,6.54,6.5,77.0,2052.0,1.2,90.1,0.0,0.0,16.0,44.96,0.09,0.79,93.2,1.12,0.1,0.21,2.0,2.0,0.0,0.0,0.0,31380320.0,25122608.0,27892768.0,16379900.0,0.0,0,2.308,21.193,1.121,-1.0,-1.0,1.0,2.308,0.0,0.0,92007.0,40485.0,19045.0,0.0,6.0,1.0,6.0,18981.0,2.0,774.0,1.39,0.69,0.0
8.7,0.0,0.3,2.3,3.0,0.1,0.0,0.0,12.1,12.05,9196.0,1461.0,143.69,56.64,0.0,0.0,16.0,39.7,0.59,0.87,57.6,5.02,0.05,0.11,1.0,1.0,0.0,0.0,0.0,31380320.0,25103320.0,27890708.0,16379900.0,676.0,0,2.346,23.827,0.622,-1.0,-1.0,1.0,2.346,0.0,0.0,58004.0,49617.0,32116.0,0.0,12.0,5.0,7.0,32077.0,3.0,779.0,1.39,0.69,0.0
0.7,0.0,0.4,4.55,3.45,0.0,0.0,0.0,4.55,4.54,90.0,1865.0,1.41,23.79,0.0,0.0,16.0,13.06,0.1,0.58,99.5,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31380320.0,25096660.0,27889448.0,16379900.0,20.0,0,1.024,30.219,3.916,-1.0,-1.0,1.0,1.024,1.0,0.0,24364.0,39253.0,10013.0,0.0,5.0,3.0,23.0,10004.0,2.0,778.0,1.39,0.69,0.0
2.61,0.0,0.25,2.56,3.36,0.1,0.0,0.0,6.32,6.32,20.0,1783.0,0.31,87.17,0.0,0.0,16.0,50.06,0.05,0.9,92.0,1.12,0.2,0.32,4.0,3.0,0.0,0.0,0.0,31380320.0,25104532.0,27900056.0,16379900.0,20.0,0,2.483,18.727,0.908,-1.0,-1.0,1.0,2.483,1.0,0.0,88166.0,41202.0,18825.0,0.0,7.0,4.0,0.0,18813.0,2.0,771.0,1.39,0.69,0.0
2.6,0.0,0.35,2.1,3.35,0.15,0.0,0.0,6.45,6.45,29.0,2013.0,0.45,89.27,0.0,0.0,16.0,45.41,0.1,0.96,93.3,1.34,0.05,0.11,1.0,1.0,0.0,0.0,0.0,31380320.0,25086760.0,27902024.0,16379900.0,0.0,0,2.334,19.845,0.937,-1.0,-1.0,1.0,2.334,1.0,0.0,91387.0,40938.0,19050.0,0.0,7.0,2.0,6.0,19005.0,2.0,777.0,1.44,0.71,0.0
2.95,0.0,0.3,2.7,3.46,0.05,0.0,0.0,6.76,6.77,31.0,1905.0,0.48,94.15,0.0,0.0,16.0,50.61,0.06,0.84,92.7,1.16,0.1,0.33,2.0,3.0,0.0,0.0,0.0,31380320.0,25067872.0,27901808.0,16379900.0,0.0,0,2.465,15.244,0.789,-1.0,-1.0,1.0,2.465,0.0,0.0,96403.0,41641.0,19480.0,0.0,7.0,1.0,0.0,19442.0,3.0,775.0,1.44,0.71,0.0
2.96,0.0,0.4,2.61,3.36,0.1,0.0,0.0,6.82,6.79,34.0,2173.0,0.53,101.64,0.0,0.0,16.0,47.9,0.09,0.76,93.5,1.17,4.58,0.9,5.0,6.0,0.0,0.0,0.0,31380320.0,25048768.0,27902992.0,16379900.0,0.0,0,2.52,15.401,0.829,-1.0,-1.0,1.0,2.52,0.0,0.0,104828.0,43276.0,20963.0,0.0,7.0,0.0,23.0,20824.0,0.0,773.0,1.44,0.71,0.0
2.8,0.0,0.4,2.8,3.2,0.25,0.0,0.0,6.65,6.64,34.0,1890.0,0.53,93.73,0.0,0.0,16.0,50.78,0.09,0.81,92.3,1.04,0.1,0.32,2.0,3.0,0.0,0.0,0.0,31380320.0,25029668.0,27901768.0,16379900.0,172.0,0,2.515,16.811,0.768,-1.0,-1.0,1.0,2.515,0.0,0.0,95479.0,41050.0,19396.0,0.0,7.0,2.0,0.0,19349.0,2.0,775.0,1.44,0.71,0.0
3.56,0.0,0.3,2.75,3.3,0.15,0.0,0.0,7.31,7.31,34.0,2154.0,0.53,97.28,0.0,0.0,16.0,46.25,0.06,0.75,93.2,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31380320.0,25006480.0,27900116.0,16379900.0,152.0,0,2.283,22.231,1.434,-1.0,-1.0,1.0,2.283,1.0,0.0,99836.0,44227.0,21868.0,0.0,8.0,2.0,6.0,21837.0,2.0,774.0,1.56,0.75,0.0
2.51,0.0,0.15,2.36,3.42,0.05,0.0,0.0,6.13,6.11,330.0,2057.0,5.16,85.88,0.0,0.0,16.0,42.75,0.06,0.93,94.3,1.32,0.1,0.21,2.0,2.0,0.0,0.0,0.0,31380320.0,24992760.0,27906968.0,16379900.0,20.0,0,2.424,15.96,0.784,-1.0,-1.0,1.0,2.424,1.0,0.0,91363.0,43263.0,19221.0,0.0,6.0,3.0,0.0,19164.0,1.0,776.0,1.56,0.75,0.0
3.46,0.0,0.2,2.81,3.16,0.15,0.0,0.0,6.97,6.95,17.0,1951.0,0.27,85.89,0.0,0.0,16.0,45.08,0.12,0.77,86.2,1.0,0.05,0.11,1.0,1.0,0.0,0.0,0.0,31380320.0,24976812.0,27908984.0,16379900.0,0.0,0,2.123,16.561,0.768,-1.0,-1.0,1.0,2.123,0.0,0.0,88792.0,41882.0,19012.0,0.0,8.0,0.0,1.0,18941.0,1.0,771.0,1.56,0.75,0.0
2.75,0.0,0.3,2.55,3.45,0.15,0.0,0.0,6.65,6.65,92.0,2062.0,1.44,94.86,0.0,0.0,16.0,47.11,0.11,0.83,90.9,1.22,0.05,0.11,1.0,1.0,0.0,0.0,0.0,31380320.0,24960772.0,27911300.0,16379900.0,664.0,0,2.472,13.894,0.665,-1.0,-1.0,1.0,2.472,0.0,0.0,97071.0,43273.0,19910.0,0.0,7.0,2.0,0.0,19956.0,1.0,775.0,1.56,0.75,0.0
8.43,0.0,0.6,2.06,2.96,0.0,0.0,0.0,11.99,11.96,9158.0,1646.0,143.09,71.6,0.0,0.0,16.0,44.55,0.08,0.74,73.3,0.84,0.1,0.21,2.0,2.0,0.0,0.0,0.0,31380320.0,24942444.0,27911092.0,16379900.0,0.0,0,1.845,23.381,0.913,-1.0,-1.0,1.0,1.845,0.0,0.0,73219.0,49524.0,35559.0,0.0,13.0,5.0,13.0,35605.0,6.0,782.0,1.76,0.81,0.0
1.16,0.0,0.15,4.68,3.47,0.05,0.0,0.0,4.83,4.84,0.0,2059.0,0.0,39.54,0.0,0.0,0.0,19.66,0.0,0.67,99.7,0.86,0.15,0.49,3.0,4.0,0.0,0.0,0.0,31380320.0,24921892.0,27901348.0,16379900.0,28.0,0,2.833,35.591,0.711,-1.0,-1.0,1.0,2.833,1.0,0.0,40541.0,41517.0,10450.0,0.0,5.0,2.0,23.0,10342.0,2.0,781.0,1.76,0.81,0.0
2.55,0.0,0.25,2.8,3.4,0.0,0.0,0.0,6.2,6.19,28.0,1770.0,0.44,89.55,0.0,0.0,16.0,51.81,0.04,0.77,92.5,0.99,4.35,1.51,5.0,8.0,0.0,0.0,0.0,31380320.0,24928408.0,27907868.0,16379900.0,0.0,0,2.39,18.627,0.93,-1.0,-1.0,1.0,2.39,0.0,0.0,91664.0,42006.0,18793.0,0.0,6.0,2.0,24.0,18764.0,2.0,774.0,1.76,0.81,0.0
2.35,0.0,0.35,2.15,3.4,0.15,0.0,0.0,6.25,6.27,12.0,1969.0,0.19,88.91,0.0,0.0,16.0,46.24,0.08,0.67,91.2,0.91,0.0,0.11,0.0,1.0,0.0,0.0,0.0,31380320.0,24910884.0,27908668.0,16379900.0,0.0,0,2.289,20.402,1.079,-1.0,-1.0,1.0,2.289,0.0,0.0,90549.0,41670.0,17598.0,0.0,6.0,3.0,5.0,17710.0,2.0,780.0,1.76,0.81,0.0
