TimeStamp,CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.MEMINFO.MemTotal,MEM.MEMINFO.MemFree,MEM.MEMINFO.MemAvailable,MEM.MEMINFO.SwapTotal,MEM.MEMINFO.Dirty,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util
14:58:23,0.4,0.0,0.4,0.1,0.7,0.1,0.0,0.0,1.6,1.6,0.0,17.0,0.0,0.13,0.0,5.56,0.0,8.0,0.0,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6814904.0,336548.0,1673484.0,409596.0,196.0,0.0,1.305,29.714,5.232,-1.0,-1.0,1.0,1.305,0.0,82944.0,80.0,1666.0,1367.0,0.0,1.0,6.0,1.98,1276.24,8.0,1210.0,1.26,0.93,0.0
14:58:25,0.1,0.0,0.79,0.0,0.88,0.2,0.0,0.0,1.97,1.96,0.0,2.94,0.0,0.03,0.0,0.0,0.0,10.83,0.0,0.33,0.2,0.0,0.18,0.54,3.0,4.0,0.0,0.0,0.0,6814904.0,336832.0,1673768.0,409596.0,60.0,0.0,0.255,30.037,50.333,-1.0,-1.0,1.0,0.255,0.0,82944.0,32.0,1346.0,1023.0,0.0,1.0,3.0,1.98,1005.94,10.0,1214.0,1.23,0.93,0.0
14:58:26,0.1,0.0,0.5,0.0,1.01,0.0,0.0,0.0,1.61,1.61,2.0,9.0,0.01,0.08,0.0,0.0,4.0,8.78,1.5,0.33,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6814904.0,320924.0,1657868.0,409596.0,60.0,0.0,0.334,27.15,37.016,-1.0,-1.0,1.0,0.334,0.0,82944.0,79.0,1712.0,1443.0,0.0,2.0,2.0,21.78,1472.28,1.0,1204.0,1.23,0.93,0.0
14:58:28,0.2,0.0,0.3,0.0,1.0,0.0,0.0,0.0,1.5,1.49,0.0,3.0,0.0,0.02,0.0,25.0,0.0,8.0,0.0,2.0,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6814904.0,318852.0,1655804.0,409596.0,76.0,0.0,0.258,30.987,48.858,-1.0,-1.0,1.0,0.258,0.0,82944.0,24.0,1298.0,953.0,0.0,1.0,3.0,0.0,888.12,10.0,1210.0,1.23,0.93,0.0
14:58:29,0.1,0.0,0.5,0.0,0.69,0.1,0.0,0.0,1.39,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.34,3.96,3.96,0.0,0.0,0.0,6814904.0,325788.0,1662740.0,409596.0,52.0,0.0,0.274,30.557,49.333,-1.0,-1.0,1.0,0.274,0.0,82944.0,0.0,1303.0,949.0,0.0,1.0,9.0,0.0,951.0,11.0,1213.0,1.14,0.92,0.0
14:58:31,0.2,0.0,0.5,0.0,0.4,0.0,0.0,0.0,1.1,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6814904.0,336352.0,1673304.0,409596.0,52.0,0.0,0.261,21.067,37.824,-1.0,-1.0,1.0,0.261,0.0,82944.0,0.0,1263.0,975.0,0.0,1.0,3.0,2.0,953.0,0.0,1199.0,1.14,0.92,0.0
14:58:33,0.1,0.0,0.3,0.0,0.6,0.1,0.0,0.0,1.1,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6814904.0,336952.0,1673932.0,409596.0,52.0,0.0,0.255,29.151,52.86,-1.0,-1.0,1.0,0.255,0.0,82944.0,0.0,1346.0,1065.0,0.0,1.0,2.0,2.97,1045.54,5.0,1204.0,1.14,0.92,0.0
14:58:34,0.0,0.0,0.3,0.0,0.7,0.2,0.0,0.0,1.2,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.17,2.97,2.97,0.0,0.0,0.0,6814904.0,339064.0,1676012.0,409596.0,52.0,0.0,0.462,33.094,25.732,-1.0,-1.0,1.0,0.462,0.0,82944.0,0.0,1296.0,957.0,0.0,1.0,7.0,2.0,909.0,1.0,1204.0,1.04,0.9,0.0
14:58:36,0.2,0.0,0.5,0.1,0.6,0.0,0.0,0.0,1.3,1.85,0.99,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.89,0.01,0.06,0.13,0.99,0.99,0.0,0.0,0.0,6814904.0,340608.0,1677560.0,409596.0,52.0,0.0,0.249,31.868,51.186,-1.0,-1.0,1.0,0.249,0.0,82944.0,0.0,1313.0,969.0,4.0,1.0,8.0,0.0,950.5,3.0,1208.0,1.04,0.9,0.0
14:58:37,0.1,0.0,0.69,0.0,0.69,0.0,0.0,0.0,1.48,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.37,3.96,4.95,0.0,0.0,0.0,6814904.0,339996.0,1676948.0,409596.0,172.0,0.0,0.231,29.529,51.817,-1.0,-1.0,1.0,0.231,0.0,82944.0,0.0,1232.0,959.0,0.0,1.0,6.0,0.0,958.0,3.0,1214.0,1.04,0.9,0.0
