CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.MEMINFO.MemTotal,MEM.MEMINFO.MemFree,MEM.MEMINFO.MemAvailable,MEM.MEMINFO.SwapTotal,MEM.MEMINFO.Dirty,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util
79.46,0.0,0.05,0.0,0.75,0.0,0.0,0.0,80.26,80.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06,1.0,1.0,0.0,0.0,0.0,31380324.0,23847116.0,27330148.0,16379900.0,188.0,0.098,0.685,35.703,0.018,-1.0,-1.0,1.0,0.685,0.0,0.0,0.0,40110.0,1605.0,0.0,80.0,16.0,0.0,1598.0,16.0,942.0,11.33,3.57,0.0
79.54,0.0,0.1,0.0,0.7,0.05,0.0,0.0,80.39,80.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13,2.0,2.0,0.0,0.0,0.0,31380324.0,23844792.0,27327824.0,16379900.0,188.0,0.102,0.686,36.362,0.056,-1.0,-1.0,1.0,0.686,0.0,0.0,0.0,39422.0,1500.0,0.0,80.0,16.0,0.0,1490.0,16.0,944.0,11.33,3.57,0.0
79.61,0.0,0.05,0.0,0.7,0.05,0.0,0.0,80.41,80.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.57,5.0,8.0,0.0,0.0,0.0,31380324.0,23845052.0,27328048.0,16379900.0,188.0,0.1,0.685,43.534,0.034,-1.0,-1.0,1.0,0.685,0.0,0.0,0.0,39318.0,1940.0,0.0,81.0,16.0,0.0,1962.0,17.0,946.0,11.33,3.57,0.0
79.69,0.0,0.0,0.0,0.6,0.05,0.0,0.0,80.34,94.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.36,3.24,12.0,15.0,0.04,0.0,0.0,31380324.0,23853724.0,27336720.0,16379900.0,188.0,0.103,0.685,38.935,0.022,-1.0,-1.0,1.0,0.685,0.0,0.0,0.0,39667.0,1838.0,0.0,80.0,16.0,0.0,1807.0,16.0,945.0,11.33,3.57,0.0
79.56,0.0,0.1,0.0,0.65,0.0,0.0,0.0,80.31,80.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13,2.0,2.0,0.0,0.0,0.0,31380324.0,23859548.0,27342544.0,16379900.0,164.0,0.109,0.685,37.694,0.018,-1.0,-1.0,1.0,0.685,0.0,0.0,0.0,39526.0,1586.0,0.0,80.0,16.0,2.0,1589.0,16.0,946.0,11.78,3.79,0.0
79.72,0.0,0.2,0.0,0.7,0.0,0.0,0.0,80.62,80.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13,2.0,2.0,0.0,0.0,0.0,31380324.0,23859888.0,27342884.0,16379900.0,172.0,0.219,0.685,36.822,0.066,-1.0,-1.0,1.0,0.685,0.0,0.0,0.0,39340.0,2310.0,0.0,81.0,16.0,7.0,2280.0,16.0,942.0,11.78,3.79,0.0
79.56,0.0,0.05,0.0,0.7,0.0,0.0,0.0,80.31,80.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.26,1.0,4.0,0.0,0.0,0.0,31380324.0,23858216.0,27341216.0,16379900.0,172.0,0.104,0.681,33.864,0.017,-1.0,-1.0,1.0,0.681,0.0,0.0,0.0,39354.0,1580.0,0.0,80.0,16.0,0.0,1522.0,16.0,945.0,11.78,3.79,0.0
79.76,0.0,0.05,0.0,0.6,0.0,0.0,0.0,80.41,80.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,0.9,0.01,2.51,5.6,21.0,16.0,0.05,0.0,0.0,31380324.0,23859532.0,27342532.0,16379900.0,180.0,0.121,0.681,43.861,0.027,-1.0,-1.0,1.0,0.681,0.0,0.0,4.0,39179.0,1989.0,0.0,80.0,16.0,1.0,1931.0,16.0,942.0,12.12,3.99,0.0
79.68,0.0,0.05,0.0,0.55,0.0,0.0,0.0,80.28,80.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06,1.0,1.0,0.0,0.0,0.0,31380324.0,23863180.0,27346180.0,16379900.0,252.0,0.108,0.681,28.728,0.015,-1.0,-1.0,1.0,0.681,0.0,0.0,0.0,39937.0,1450.0,0.0,80.0,16.0,0.0,1442.0,17.0,945.0,12.12,3.99,0.0
79.59,0.0,0.1,0.0,0.65,0.0,0.0,0.0,80.34,84.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13,2.0,2.0,0.0,0.0,0.0,31380324.0,23858036.0,27341032.0,16379900.0,260.0,0.144,0.681,34.061,0.025,-1.0,-1.0,1.0,0.681,0.0,0.0,0.0,39465.0,1573.0,0.0,80.0,16.0,0.0,1543.0,16.0,939.0,12.12,3.99,0.0
79.52,0.0,0.05,0.0,0.7,0.1,0.0,0.0,80.37,84.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.76,5.0,6.0,0.01,0.0,0.0,31380324.0,23858612.0,27341608.0,16379900.0,264.0,0.113,0.681,31.038,0.014,-1.0,-1.0,1.0,0.681,0.0,0.0,0.0,39736.0,1836.0,0.0,80.0,16.0,0.0,1837.0,17.0,942.0,12.12,3.99,0.0
79.5,0.0,0.05,0.0,0.8,0.0,0.0,0.0,80.35,80.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31380324.0,23860024.0,27343020.0,16379900.0,264.0,0.091,0.681,34.432,0.016,-1.0,-1.0,1.0,0.681,0.0,0.0,0.0,39561.0,1532.0,0.0,80.0,16.0,1.0,1482.0,16.0,939.0,12.59,4.22,0.0
79.75,0.0,0.1,0.0,0.7,0.0,0.0,0.0,80.55,80.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13,2.0,2.0,0.0,0.0,0.0,31380324.0,23862848.0,27345844.0,16379900.0,144.0,0.206,0.682,39.374,0.058,-1.0,-1.0,1.0,0.682,0.0,0.0,0.0,39561.0,1942.0,0.0,81.0,16.0,6.0,1945.0,16.0,944.0,12.59,4.22,0.0
79.47,0.0,0.1,0.0,0.7,0.05,0.0,0.0,80.32,84.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13,2.0,2.0,0.0,0.0,0.0,31380324.0,23856128.0,27339140.0,16379900.0,148.0,0.067,0.681,46.146,0.025,-1.0,-1.0,1.0,0.681,0.0,0.0,0.0,40363.0,1390.0,0.0,80.0,16.0,0.0,1361.0,16.0,939.0,12.59,4.22,0.0
79.55,0.0,0.1,0.0,0.7,0.05,0.0,0.0,80.4,80.35,0.0,8.0,0.0,0.1,0.0,0.0,0.0,12.5,0.0,4.38,0.9,0.03,0.05,0.06,1.0,1.0,0.0,0.0,0.0,31380324.0,23860616.0,27343628.0,16379900.0,148.0,0.09,0.681,28.17,0.015,-1.0,-1.0,1.0,0.681,0.0,0.0,100.0,39470.0,1530.0,0.0,80.0,16.0,4.0,1596.0,16.0,939.0,12.87,4.42,0.0
79.63,0.0,0.0,0.0,0.8,0.0,0.0,0.0,80.43,80.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,1.15,7.0,7.0,0.01,0.0,0.0,31380324.0,23859228.0,27342240.0,16379900.0,48.0,0.117,0.681,37.193,0.02,-1.0,-1.0,1.0,0.681,0.0,0.0,0.0,39459.0,1928.0,0.0,80.0,16.0,0.0,1864.0,18.0,940.0,12.87,4.42,0.0
79.66,0.0,0.1,0.0,0.7,0.0,0.0,0.0,80.46,84.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13,2.0,2.0,0.0,0.0,0.0,31380324.0,23848084.0,27331096.0,16379900.0,52.0,0.192,0.681,34.319,0.032,-1.0,-1.0,1.0,0.681,0.0,0.0,0.0,39421.0,1981.0,0.0,81.0,16.0,0.0,1904.0,17.0,942.0,12.87,4.42,0.0
79.6,0.0,0.1,0.0,0.7,0.0,0.0,0.0,80.4,84.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92,2.67,9.0,9.0,0.04,0.0,0.0,31380324.0,23840200.0,27323216.0,16379900.0,52.0,0.134,0.681,34.397,0.016,-1.0,-1.0,1.0,0.681,0.0,0.0,0.0,39221.0,1776.0,0.0,80.0,16.0,0.0,1760.0,16.0,939.0,12.87,4.42,0.0
79.52,0.0,0.1,0.0,0.8,0.0,0.0,0.0,80.42,80.35,0.0,2.0,0.0,0.01,0.0,33.33,0.0,6.0,0.0,9.0,0.9,0.02,4.61,0.65,8.0,6.0,0.04,0.0,0.0,31380324.0,23845264.0,27328296.0,16379900.0,52.0,0.123,0.682,40.628,0.022,-1.0,-1.0,1.0,0.682,0.0,0.0,12.0,39620.0,1600.0,0.0,80.0,16.0,0.0,1575.0,16.0,942.0,13.2,4.63,0.0
79.61,0.0,0.15,0.0,0.85,0.0,0.0,0.0,80.61,80.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06,1.0,1.0,0.0,0.0,0.0,31380324.0,23856132.0,27339164.0,16379900.0,44.0,0.205,0.682,34.383,0.057,-1.0,-1.0,1.0,0.682,0.0,0.0,0.0,39557.0,2279.0,0.0,81.0,16.0,6.0,2175.0,16.0,939.0,13.2,4.63,0.0
79.68,0.0,0.05,0.0,0.5,0.0,0.0,0.0,80.23,80.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13,2.0,2.0,0.0,0.0,0.0,31380324.0,23853524.0,27336568.0,16379900.0,72.0,0.108,0.681,36.625,0.018,-1.0,-1.0,1.0,0.681,0.0,0.0,0.0,39839.0,1486.0,0.0,80.0,16.0,0.0,1440.0,16.0,942.0,13.2,4.63,0.0
79.58,0.0,0.1,0.0,0.65,0.0,0.0,0.0,80.33,84.63,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,0.9,0.01,0.2,0.26,4.0,4.0,0.0,0.0,0.0,31380324.0,23853044.0,27336108.0,16379900.0,400.0,0.118,0.681,40.016,0.022,-1.0,-1.0,1.0,0.681,0.0,0.0,4.0,39352.0,1794.0,0.0,81.0,16.0,7.0,1772.0,17.0,939.0,13.42,4.82,0.0
79.64,0.0,0.05,0.0,0.7,0.0,0.0,0.0,80.39,80.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.19,4.0,3.0,0.0,0.0,0.0,31380324.0,23858656.0,27341720.0,16379900.0,400.0,0.125,0.681,39.048,0.021,-1.0,-1.0,1.0,0.681,0.0,0.0,0.0,39474.0,1773.0,0.0,81.0,16.0,0.0,1702.0,16.0,939.0,13.42,4.82,0.0
79.8,0.0,0.0,0.0,0.7,0.0,0.0,0.0,80.5,80.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.34,4.0,4.0,0.01,0.0,0.0,31380324.0,23857656.0,27340720.0,16379900.0,404.0,0.151,0.682,39.855,0.043,-1.0,-1.0,1.0,0.682,0.0,0.0,0.0,39214.0,2068.0,0.0,81.0,16.0,0.0,2007.0,17.0,942.0,13.42,4.82,0.0
79.59,0.0,0.1,0.0,0.55,0.05,0.0,0.0,80.29,89.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.26,2.0,4.0,0.0,0.0,0.0,31380324.0,23852624.0,27335688.0,16379900.0,412.0,0.094,0.681,36.738,0.017,-1.0,-1.0,1.0,0.681,0.0,0.0,0.0,39508.0,1549.0,0.0,80.0,16.0,0.0,1483.0,16.0,942.0,13.42,4.82,0.0
79.42,0.0,0.1,0.0,0.8,0.0,0.0,0.0,80.32,80.4,0.0,5.0,0.0,0.03,0.0,0.0,0.0,6.6,0.0,5.4,1.8,0.02,0.05,0.06,1.0,1.0,0.0,0.0,0.0,31380324.0,23857752.0,27340816.0,16379900.0,412.0,0.086,0.681,41.172,0.023,-1.0,-1.0,1.0,0.681,0.0,0.0,33.0,39577.0,1579.0,0.0,80.0,16.0,0.0,1559.0,16.0,939.0,13.63,5.0,0.0
79.62,0.0,0.1,0.0,0.85,0.0,0.0,0.0,80.57,80.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.63,0.57,6.0,5.0,0.04,0.0,0.0,31380324.0,23857508.0,27340576.0,16379900.0,400.0,0.161,0.683,35.777,0.058,-1.0,-1.0,1.0,0.683,0.0,0.0,0.0,40042.0,2268.0,0.0,81.0,16.0,6.0,2186.0,16.0,939.0,13.63,5.0,0.0
79.54,0.0,0.15,0.0,0.7,0.0,0.0,0.0,80.39,80.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13,2.0,2.0,0.0,0.0,0.0,31380324.0,23853484.0,27336536.0,16379900.0,412.0,0.061,0.682,34.901,0.014,-1.0,-1.0,1.0,0.682,0.0,0.0,0.0,39517.0,1372.0,0.0,80.0,16.0,0.0,1333.0,17.0,940.0,13.63,5.0,0.0
79.62,0.0,0.0,0.0,0.7,0.0,0.0,0.0,80.32,84.42,0.0,9.0,0.0,0.02,0.0,0.0,0.0,2.5,0.0,2.44,2.2,0.02,0.36,0.39,7.0,6.0,0.0,0.0,0.0,31380324.0,23852964.0,27336000.0,16379900.0,412.0,0.114,0.681,34.901,0.013,-1.0,-1.0,1.0,0.681,0.0,0.0,23.0,39846.0,1643.0,0.0,80.0,16.0,0.0,1518.0,16.0,939.0,13.82,5.19,0.0
79.43,0.0,0.05,0.0,0.85,0.05,0.0,0.0,80.38,80.35,0.0,2.0,0.0,0.32,0.0,0.0,0.0,162.0,0.0,8.5,0.9,0.02,0.05,0.06,1.0,1.0,0.0,0.0,0.0,31380324.0,23856712.0,27339732.0,16379900.0,412.0,0.103,0.682,36.635,0.02,-1.0,-1.0,1.0,0.682,0.0,0.0,324.0,40010.0,1557.0,0.0,80.0,16.0,0.0,1554.0,16.0,939.0,13.82,5.19,0.0
79.68,0.0,0.15,0.0,0.8,0.0,0.0,0.0,80.63,80.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.13,3.0,2.0,0.0,0.0,0.0,31380324.0,23857508.0,27340528.0,16379900.0,88.0,0.212,0.682,35.608,0.034,-1.0,-1.0,1.0,0.682,0.0,0.0,0.0,39147.0,2169.0,0.0,81.0,16.0,3.0,2120.0,18.0,943.0,13.82,5.19,0.0
79.63,0.0,0.05,0.0,0.65,0.0,0.0,0.0,80.33,84.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.27,4.0,4.0,0.0,0.0,0.0,31380324.0,23851776.0,27334796.0,16379900.0,92.0,0.104,0.681,36.975,0.014,-1.0,-1.0,1.0,0.681,0.0,0.0,0.0,39604.0,1564.0,0.0,80.0,16.0,1.0,1571.0,16.0,939.0,13.82,5.19,0.0
79.51,0.0,0.1,0.0,0.75,0.0,0.0,0.0,80.36,84.47,0.0,2.0,0.0,0.01,0.0,33.33,0.0,6.0,0.0,9.0,0.9,0.02,0.21,0.21,4.0,3.0,0.0,0.0,0.0,31380324.0,23856716.0,27339740.0,16379900.0,96.0,0.116,0.682,40.176,0.019,-1.0,-1.0,1.0,0.682,0.0,0.0,12.0,39666.0,1770.0,0.0,80.0,16.0,0.0,1689.0,16.0,939.0,13.99,5.37,0.0
79.77,0.0,0.1,0.0,0.55,0.05,0.0,0.0,80.47,84.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.57,2.0,3.0,0.0,0.0,0.0,31380324.0,23856848.0,27339868.0,16379900.0,84.0,0.127,0.683,35.998,0.063,-1.0,-1.0,1.0,0.683,0.0,0.0,0.0,39394.0,2148.0,0.0,81.0,16.0,6.0,2147.0,16.0,942.0,13.99,5.37,0.0
79.65,0.0,0.1,0.0,0.55,0.05,0.0,0.0,80.35,80.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.39,0.99,10.0,10.0,0.04,0.0,0.0,31380324.0,23853508.0,27336528.0,16379900.0,92.0,0.084,0.682,43.145,0.024,-1.0,-1.0,1.0,0.682,0.0,0.0,0.0,39538.0,1654.0,0.0,81.0,16.0,0.0,1587.0,16.0,939.0,13.99,5.37,0.0
79.66,0.0,0.05,0.0,0.7,0.0,0.0,0.0,80.41,80.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.34,5.0,5.0,0.0,0.0,0.0,31380324.0,23818200.0,27301648.0,16379900.0,284.0,0.144,0.682,41.466,0.027,-1.0,-1.0,1.0,0.682,0.0,0.0,0.0,39427.0,1890.0,0.0,81.0,17.0,0.0,1855.0,16.0,943.0,14.15,5.54,0.0
79.53,0.0,0.05,0.0,0.75,0.0,0.0,0.0,80.33,80.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06,1.0,1.0,0.0,0.0,0.0,31380324.0,23822508.0,27305972.0,16379900.0,288.0,0.092,0.682,37.423,0.019,-1.0,-1.0,1.0,0.682,0.0,0.0,0.0,39770.0,1755.0,0.0,80.0,16.0,0.0,1704.0,16.0,943.0,14.15,5.54,0.0
79.69,0.0,0.2,0.0,0.7,0.0,0.0,0.0,80.59,80.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31380324.0,23821060.0,27304524.0,16379900.0,292.0,0.302,0.682,34.851,0.049,-1.0,-1.0,1.0,0.682,0.0,0.0,0.0,39283.0,2398.0,0.0,81.0,16.0,6.0,2361.0,16.0,947.0,14.15,5.54,0.0
79.49,0.0,0.1,0.0,0.8,0.0,0.0,0.0,80.39,84.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13,2.0,2.0,0.0,0.0,0.0,31380324.0,23817044.0,27300496.0,16379900.0,292.0,0.075,0.682,31.263,0.014,-1.0,-1.0,1.0,0.682,0.0,0.0,0.0,39139.0,1552.0,0.0,81.0,17.0,1.0,1539.0,17.0,944.0,14.15,5.54,0.0
79.47,0.0,0.05,0.0,0.85,0.0,0.0,0.0,80.37,84.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.37,5.0,6.0,0.0,0.0,0.0,31380324.0,23819912.0,27303364.0,16379900.0,292.0,0.09,0.682,39.625,0.018,-1.0,-1.0,1.0,0.682,0.0,0.0,0.0,39188.0,1720.0,0.0,80.0,16.0,1.0,1680.0,16.0,944.0,14.3,5.72,0.0
79.72,0.0,0.2,0.0,0.5,0.05,0.0,0.0,80.47,80.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06,1.0,1.0,0.0,0.0,0.0,31380324.0,23823716.0,27307168.0,16379900.0,284.0,0.148,0.682,39.116,0.044,-1.0,-1.0,1.0,0.682,0.0,0.0,0.0,39539.0,2011.0,0.0,81.0,16.0,6.0,1970.0,16.0,947.0,14.3,5.72,0.0
79.73,0.0,0.15,0.0,0.55,0.0,0.0,0.0,80.43,80.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,2.0,0.0,0.0,0.0,31380324.0,23818904.0,27302356.0,16379900.0,284.0,0.131,0.682,37.679,0.018,-1.0,-1.0,1.0,0.682,0.0,0.0,0.0,39485.0,1716.0,0.0,81.0,16.0,0.0,1701.0,17.0,947.0,14.3,5.72,0.0
79.53,0.0,0.1,0.0,0.7,0.0,0.0,0.0,80.33,84.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74,1.34,8.0,11.0,0.04,0.0,0.0,31380324.0,23816064.0,27299520.0,16379900.0,292.0,0.084,0.682,33.159,0.016,-1.0,-1.0,1.0,0.682,0.0,0.0,0.0,39235.0,1666.0,0.0,81.0,18.0,0.0,1571.0,17.0,945.0,14.3,5.72,0.0
79.72,0.0,0.05,0.05,0.65,0.0,0.0,0.0,80.42,80.35,0.0,6.0,0.0,0.07,0.0,0.0,0.0,11.33,0.0,5.83,0.9,0.03,0.05,0.06,1.0,1.0,0.0,0.0,0.0,31380324.0,23820344.0,27303800.0,16379900.0,292.0,0.117,0.682,39.989,0.026,-1.0,-1.0,1.0,0.682,0.0,0.0,68.0,39847.0,1497.0,0.0,81.0,16.0,0.0,1496.0,16.0,944.0,14.52,5.91,0.0
80.57,0.0,0.3,0.0,0.8,0.05,0.0,0.0,81.72,81.74,2.0,6.0,0.01,0.03,0.0,0.0,4.0,4.83,8.5,1.83,2.2,0.03,0.32,0.05,1.0,1.0,0.0,0.0,0.0,31380324.0,23823496.0,27306952.0,16379900.0,224.0,0.817,0.689,34.934,0.213,-1.0,-1.0,1.0,0.689,0.0,0.0,29.0,39720.0,3190.0,0.0,82.0,16.0,6.0,3181.0,16.0,944.0,14.52,5.91,0.0
79.49,0.0,0.05,0.0,0.8,0.0,0.0,0.0,80.34,89.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13,2.0,2.0,0.0,0.0,0.0,31380324.0,23807504.0,27290984.0,16379900.0,244.0,0.119,0.682,35.15,0.009,-1.0,-1.0,1.0,0.682,0.0,0.0,0.0,39946.0,1551.0,0.0,81.0,16.0,0.0,1503.0,16.0,947.0,14.52,5.91,0.0
79.7,0.0,0.1,0.05,0.55,0.0,0.0,0.0,80.35,80.35,0.0,35.0,0.0,0.32,0.0,7.89,0.0,9.23,0.0,4.14,1.4,0.13,0.2,0.26,4.0,4.0,0.0,0.0,0.0,31380324.0,23812064.0,27295564.0,16379900.0,244.0,0.113,0.682,45.859,0.024,-1.0,-1.0,1.0,0.682,0.0,0.0,323.0,39182.0,1521.0,0.0,81.0,16.0,1.0,1484.0,16.0,944.0,14.64,6.07,0.0
79.66,0.0,0.15,0.0,0.45,0.0,0.0,0.0,80.26,80.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.9,0.01,0.05,0.06,1.0,1.0,0.0,0.0,0.0,31380324.0,23812696.0,27296200.0,16379900.0,248.0,0.067,0.683,37.012,0.044,-1.0,-1.0,1.0,0.683,0.0,0.0,4.0,39023.0,1552.0,0.0,81.0,16.0,1.0,1545.0,18.0,944.0,14.64,6.07,0.0
79.55,0.0,0.05,0.0,0.75,0.0,0.0,0.0,80.35,80.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31380324.0,23824296.0,27307800.0,16379900.0,244.0,0.152,0.682,44.59,0.029,-1.0,-1.0,1.0,0.682,0.0,0.0,0.0,39074.0,1695.0,0.0,81.0,17.0,0.0,1721.0,17.0,950.0,14.64,6.07,0.0
79.7,0.0,0.1,0.0,0.55,0.0,0.0,0.0,80.35,80.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79,1.27,9.0,10.0,0.04,0.0,0.0,31380324.0,23819604.0,27303108.0,16379900.0,252.0,0.099,0.682,43.203,0.029,-1.0,-1.0,1.0,0.682,0.0,0.0,0.0,39550.0,1531.0,0.0,81.0,16.0,0.0,1520.0,16.0,944.0,14.64,6.07,0.0
79.44,0.0,0.15,0.0,0.7,0.05,0.0,0.0,80.34,84.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.07,3.0,1.0,0.0,0.0,0.0,31380324.0,23823728.0,27307232.0,16379900.0,252.0,0.088,0.682,40.94,0.025,-1.0,-1.0,1.0,0.682,0.0,0.0,0.0,39278.0,1498.0,0.0,81.0,16.0,0.0,1429.0,17.0,945.0,14.83,6.25,0.0
79.68,0.0,0.15,0.0,0.9,0.0,0.0,0.0,80.73,80.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.42,4.0,5.0,0.0,0.0,0.0,31380324.0,23827932.0,27311436.0,16379900.0,240.0,0.208,0.684,35.457,0.068,-1.0,-1.0,1.0,0.684,0.0,0.0,0.0,39438.0,2163.0,0.0,81.0,16.0,6.0,2099.0,17.0,947.0,14.83,6.25,0.0
79.76,0.0,0.0,0.0,0.5,0.0,0.0,0.0,80.26,80.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.13,3.0,2.0,0.0,0.0,0.0,31380324.0,23824692.0,27308196.0,16379900.0,244.0,0.113,0.682,36.746,0.014,-1.0,-1.0,1.0,0.682,0.0,0.0,0.0,39536.0,1634.0,0.0,81.0,16.0,0.0,1598.0,16.0,944.0,14.83,6.25,0.0
79.65,0.0,0.1,0.0,0.55,0.0,0.0,0.0,80.3,80.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.26,4.0,4.0,0.0,0.0,0.0,31380324.0,23826340.0,27309844.0,16379900.0,244.0,0.081,0.682,41.381,0.015,-1.0,-1.0,1.0,0.682,0.0,0.0,0.0,39170.0,1602.0,0.0,81.0,16.0,1.0,1570.0,16.0,946.0,14.92,6.42,0.0
