CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.MEMINFO.MemTotal,MEM.MEMINFO.MemFree,MEM.MEMINFO.MemAvailable,MEM.MEMINFO.SwapTotal,MEM.MEMINFO.Dirty,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util
0.25,0,0.25,0.0,1.2,0.3,0,0,2.0,1.99,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.13,0,2,0.0,0,0,31380316,25868012,27258660,16379900,16,0.404,0.552,29.879,5.375,-1,-1,1,0.552,0,0,0,36645,2163,0,2,0,6.0,2155.0,2,808,0.15,0.14,0
0.1,0,0.1,0.0,1.45,0.1,0,0,1.75,1.74,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.06,0.08,1,1,0.0,0,0,31380316,25863800,27254448,16379900,20,0.152,0.415,15.165,2.493,-1,-1,1,0.415,0,0,0,34288,1210,0,2,3,0.0,1235.0,1,805,0.14,0.14,0
0.05,0,0.1,0.0,1.25,0.15,0,0,1.55,1.63,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.26,0,4,0.0,0,0,31380316,25861604,27252256,16379900,20,0.064,0.473,27.838,3.496,-1,-1,1,0.473,0,0,0,36214,1302,0,2,0,0.0,1224.0,1,803,0.14,0.14,0
0.1,0,0.3,0.0,1.25,0.05,0,0,1.7,1.7,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.06,0.21,1,3,0.0,0,0,31380316,25869520,27260172,16379900,20,0.132,0.436,17.187,2.574,-1,-1,1,0.436,0,0,0,36381,1311,0,2,0,0.0,1252.0,2,805,0.14,0.14,0
0.2,0,0.15,0.0,1.5,0.15,0,0,2.0,2.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.06,0,1,0.0,0,0,31380316,25868748,27259400,16379900,20,0.424,0.566,24.623,4.918,-1,-1,1,0.566,0,0,0,35796,1907,0,2,4,6.0,1824.0,2,811,0.14,0.14,0
0.15,0,0.05,0.0,1.3,0.1,0,0,1.6,1.6,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,31380316,25865928,27256580,16379900,20,0.082,0.436,19.032,3.214,-1,-1,1,0.436,0,0,0,34842,1168,0,2,1,0.0,1148.0,1,804,0.21,0.15,0
0.15,0,0.3,0.0,1.35,0.1,0,0,1.9,1.89,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.26,0,4,0.0,0,0,31380316,25869752,27260416,16379900,20,0.198,0.562,32.824,4.391,-1,-1,1,0.562,0,0,0,36151,1542,0,2,0,2.0,1466.0,0,806,0.21,0.15,0
0.0,0,0.15,0.0,1.35,0.05,0,0,1.55,1.73,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.06,0.37,1,5,0.0,0,0,31380316,25866244,27256920,16379900,24,0.114,0.441,18.967,3.211,-1,-1,1,0.441,0,0,0,35462,1236,0,2,0,0.0,1208.0,0,803,0.21,0.15,0
0.3,0,0.25,0.0,1.35,0.15,0,0,2.05,2.05,0,1,0.0,0.0,0,0.0,0.0,4.0,0,8.0,0.9,0.01,0.05,0.28,1,4,0.0,0,0,31380316,25867876,27258568,16379900,24,0.308,0.716,35.296,6.378,-1,-1,1,0.716,0,0,4,36479,2067,0,2,0,6.0,2012.0,0,803,0.19,0.15,0
0.15,0,0.2,0.0,1.3,0.15,0,0,1.8,1.79,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.07,0,1,0.0,0,0,31380316,25861928,27252620,16379900,20,0.156,0.472,29.277,4.771,-1,-1,1,0.472,0,0,0,35940,1320,0,2,0,1.0,1239.0,0,803,0.19,0.15,0
0.2,0,0.05,0.0,1.25,0.25,0,0,1.75,1.94,0,12,0.0,0.07,0,7.69,0.0,6.04,0,8.58,1.6,0.09,0.0,0.34,0,5,0.0,0,0,31380316,25865472,27256164,16379900,20,0.12,0.479,27.571,4.658,-1,-1,1,0.479,0,0,73,35464,1372,0,2,0,0.0,1289.0,0,804,0.19,0.15,0
0.1,0,0.15,0.0,1.49,0.25,0,0,1.99,1.99,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.06,0,1,0.0,0,0,31380316,25866868,27257540,16379900,20,0.118,0.442,19.918,3.249,-1,-1,1,0.442,0,0,0,36064,1195,0,2,3,2.0,1182.0,0,803,0.19,0.15,0
0.15,0,0.15,0.0,1.3,0.05,0,0,1.65,1.65,0,1,0.0,0.0,0,0.0,0.0,4.0,0,9.0,0.9,0.01,0.0,0.06,0,1,0.0,0,0,31380316,25865608,27256284,16379900,24,0.29,0.435,31.047,3.988,-1,-1,1,0.435,0,0,4,36441,1563,0,2,1,0.0,1513.0,1,803,0.17,0.14,0
0.05,0,0.05,0.0,1.15,0.15,0,0,1.4,1.4,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.34,0,5,0.0,0,0,31380316,25861380,27252056,16379900,20,0.092,0.46,26.497,3.635,-1,-1,1,0.46,0,0,0,35126,1267,0,2,0,1.0,1150.0,0,803,0.17,0.14,0
0.25,0,0.1,0.0,1.4,0.05,0,0,1.8,1.8,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.13,0,2,0.0,0,0,31380316,25866020,27256696,16379900,24,0.124,0.47,18.608,2.374,-1,-1,1,0.47,0,0,0,35795,1192,0,2,0,1.0,1166.0,0,803,0.17,0.14,0
0.25,0,0.2,0.0,1.2,0.2,0,0,1.85,1.85,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.13,0,2,0.0,0,0,31380316,25868024,27258700,16379900,24,0.36,0.697,31.999,4.776,-1,-1,1,0.697,0,0,0,36934,2027,0,2,0,6.0,1988.0,0,803,0.17,0.14,0
0.1,0,0.1,0.0,1.2,0.0,0,0,1.4,1.4,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,31380316,25860096,27250772,16379900,24,0.1,0.439,24.33,3.215,-1,-1,1,0.439,0,0,0,34872,1097,0,2,2,0.0,1095.0,2,809,0.24,0.16,0
0.0,0,0.15,0.0,1.4,0.1,0,0,1.65,1.74,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.19,0,3,0.0,0,0,31380316,25862520,27253196,16379900,24,0.086,0.479,26.94,2.918,-1,-1,1,0.479,0,0,0,34860,1312,0,2,0,0.0,1253.0,0,803,0.24,0.16,0
0.2,0,0.15,0.0,1.3,0.1,0,0,1.75,1.75,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.19,0,3,0.0,0,0,31380316,25863616,27254292,16379900,24,0.166,0.45,27.867,3.884,-1,-1,1,0.45,0,0,0,36944,1223,0,2,1,0.0,1281.0,1,807,0.24,0.16,0
0.3,0,0.15,0.0,1.3,0.2,0,0,1.95,2.05,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.29,0,4,0.0,0,0,31380316,25867128,27257804,16379900,24,0.364,0.63,30.341,5.576,-1,-1,1,0.63,0,0,0,35249,2049,0,2,0,6.0,1972.0,0,803,0.24,0.16,0
0.05,0,0.1,0.0,1.3,0.15,0,0,1.6,1.68,0,2,0.0,0.01,0,0.0,0.0,6.0,0,9.0,0.9,0.02,0.0,0.14,0,2,0.0,0,0,31380316,25859988,27250668,16379900,28,0.16,0.435,18.205,2.41,-1,-1,1,0.435,0,0,12,34339,1241,0,1,2,0.0,1199.0,1,804,0.22,0.16,0
0.05,0,0.2,0.0,1.4,0.1,0,0,1.75,1.75,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.4,0,6,0.0,0,0,31380316,25864896,27255576,16379900,16,0.168,0.448,28.28,3.909,-1,-1,1,0.448,0,0,0,37393,1380,0,2,1,0.0,1335.0,0,803,0.22,0.16,0
0.15,0,0.15,0.0,1.35,0.05,0,0,1.7,1.7,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.14,0,2,0.0,0,0,31380316,25864856,27255536,16379900,20,0.086,0.45,29.454,4.627,-1,-1,1,0.45,0,0,0,35390,1141,0,2,0,0.0,1118.0,0,803,0.22,0.16,0
0.25,0,0.1,0.0,1.25,0.2,0,0,1.8,1.8,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.13,0,2,0.0,0,0,31380316,25863856,27254536,16379900,20,0.278,0.582,34.296,5.302,-1,-1,1,0.582,0,0,0,35736,1819,0,2,0,0.0,1822.0,0,803,0.2,0.15,0
0.0,0,0.1,0.0,1.5,0.15,0,0,1.75,1.75,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.07,0,1,0.0,0,0,31380316,25858804,27249484,16379900,20,0.146,0.433,24.002,3.512,-1,-1,1,0.433,0,0,0,36657,1179,0,2,1,0.0,1137.0,2,806,0.2,0.15,0
0.15,0,0.1,0.0,1.2,0.15,0,0,1.6,1.68,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.26,0,4,0.0,0,0,31380316,25864024,27254704,16379900,12,0.102,0.489,22.815,2.47,-1,-1,1,0.489,0,0,0,34897,1202,0,1,0,0.0,1174.0,0,806,0.2,0.15,0
0.1,0,0.15,0.0,1.4,0.15,0,0,1.8,1.8,0,1,0.0,0.0,0,0.0,0.0,4.0,0,8.0,1.0,0.01,0.0,0.13,0,2,0.0,0,0,31380316,25862008,27252692,16379900,16,0.114,0.637,24.502,4.258,-1,-1,1,0.637,0,0,4,36963,1376,0,2,0,7.0,1369.0,1,804,0.2,0.15,0
0.05,0,0.05,0.0,1.45,0.2,0,0,1.75,1.74,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.07,0.15,1,2,0.0,0,0,31380316,25862680,27253364,16379900,20,0.162,0.585,29.165,3.286,-1,-1,1,0.585,0,0,0,37088,1616,0,2,1,0.0,1524.0,2,806,0.19,0.15,0
0.05,0,0.15,0.0,1.25,0.1,0,0,1.55,1.72,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,31380316,25860316,27251012,16379900,20,0.138,0.458,21.811,2.044,-1,-1,1,0.458,0,0,0,35409,1379,0,2,1,0.0,1374.0,1,809,0.19,0.15,0
0.1,0,0.15,0.0,1.35,0.05,0,0,1.65,1.73,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.26,0,4,0.0,0,0,31380316,25862176,27252872,16379900,20,0.16,0.446,14.307,1.702,-1,-1,1,0.446,0,0,0,35491,1273,0,2,0,1.0,1277.0,0,803,0.19,0.15,0
0.1,0,0.1,0.0,1.15,0.15,0,0,1.5,1.5,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.27,0.71,4,10,0.01,0,0,31380316,25861532,27252228,16379900,20,0.28,0.586,33.978,6.652,-1,-1,1,0.586,0,0,0,36360,1778,0,2,0,6.0,1731.0,0,806,0.19,0.15,0
0.15,0,0.05,0.0,1.3,0.15,0,0,1.65,1.65,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.22,0,3,0.0,0,0,31380316,25859800,27250504,16379900,24,0.15,0.522,27.07,3.773,-1,-1,1,0.522,0,0,0,35113,1319,0,1,0,0.0,1289.0,0,803,0.17,0.15,0
0.1,0,0.05,0.0,1.4,0.05,0,0,1.6,1.6,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.22,0,3,0.0,0,0,31380316,25857432,27248152,16379900,20,0.128,0.466,17.956,1.909,-1,-1,1,0.466,0,0,0,34598,1442,0,2,1,0.0,1440.0,0,803,0.17,0.15,0
0.1,0,0.1,0.0,1.15,0.2,0,0,1.55,1.55,0,3,0.0,0.03,0,0.0,0.0,10.33,0,8.0,1.6,0.02,0.0,0.4,0,6,0.0,0,0,31380316,25861056,27251776,16379900,20,0.132,0.453,29.893,3.791,-1,-1,1,0.453,0,0,31,35781,1482,0,1,3,0.0,1453.0,0,803,0.17,0.15,0
0.3,0,0.15,0.0,1.5,0.15,0,0,2.1,2.09,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.14,0,2,0.0,0,0,31380316,25861324,27252044,16379900,20,0.276,0.691,29.545,5.26,-1,-1,1,0.691,0,0,0,36343,1863,0,2,0,7.0,1849.0,0,803,0.17,0.15,0
0.1,0,0.2,0.0,1.3,0.05,0,0,1.65,1.65,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.2,0,3,0.0,0,0,31380316,25858864,27249584,16379900,20,0.126,0.529,30.281,4.061,-1,-1,1,0.529,0,0,0,36640,1393,0,2,0,0.0,1343.0,0,803,0.16,0.14,0
0.0,0,0.1,0.0,1.35,0.15,0,0,1.6,1.6,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.07,0,1,0.0,0,0,31380316,25857716,27248440,16379900,20,0.074,0.477,30.84,3.457,-1,-1,1,0.477,0,0,0,35656,1298,0,2,1,0.0,1269.0,1,803,0.16,0.14,0
0.1,0,0.1,0.0,1.4,0.05,0,0,1.65,1.65,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.2,0,3,0.0,0,0,31380316,25860332,27251060,16379900,24,0.108,0.445,16.642,2.479,-1,-1,1,0.445,0,0,0,34877,1200,0,2,0,0.0,1181.0,0,806,0.16,0.14,0
0.25,0,0.05,0.0,1.11,0.1,0,0,1.51,1.51,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.2,0,3,0.0,0,0,31380316,25862056,27252792,16379900,24,0.354,0.706,34.79,5.545,-1,-1,1,0.706,0,0,0,35780,2126,0,2,1,6.0,2082.0,1,809,0.16,0.14,0
0.05,0,0.25,0.0,1.54,0.25,0,0,2.09,2.08,0,1,0.0,0.01,0,50.0,0.0,8.0,0,9.0,0.9,0.01,0.0,0.0,0,0,0.0,0,0,31380316,25859172,27249908,16379900,24,0.15,0.442,20.071,2.808,-1,-1,1,0.442,0,0,8,35648,1284,0,2,1,2.0,1283.0,0,803,0.14,0.14,0
0.15,0,0.1,0.0,1.3,0.1,0,0,1.65,1.65,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.19,0,3,0.0,0,0,31380316,25858928,27249668,16379900,20,0.156,0.422,19.236,3.054,-1,-1,1,0.422,0,0,0,34652,1270,0,2,0,0.0,1218.0,0,806,0.14,0.14,0
0.05,0,0.15,0.0,1.16,0.2,0,0,1.56,1.55,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.27,0,4,0.0,0,0,31380316,25861500,27252240,16379900,20,0.08,0.485,27.282,3.436,-1,-1,1,0.485,0,0,0,36093,1534,0,2,1,1.0,1511.0,0,803,0.14,0.14,0
0.4,0,0.3,0.0,1.5,0.1,0,0,2.3,2.29,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.28,0,4,0.0,0,0,31380316,25859152,27249892,16379900,24,0.364,0.583,28.357,7.508,-1,-1,1,0.583,0,0,0,35767,2087,0,2,1,6.0,2103.0,1,805,0.13,0.14,0
0.0,0,0.15,0.0,1.25,0.0,0,0,1.4,1.48,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.22,0,3,0.0,0,0,31380316,25855660,27246400,16379900,24,0.118,0.472,28.838,5.341,-1,-1,1,0.472,0,0,0,34810,1390,0,1,1,0.0,1361.0,0,806,0.13,0.14,0
0.15,0,0.15,0.0,1.25,0.1,0,0,1.65,1.83,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.48,0,7,0.0,0,0,31380316,25857032,27247752,16379900,24,0.12,0.494,26.337,3.877,-1,-1,1,0.494,0,0,0,35270,1429,0,2,0,0.0,1345.0,0,803,0.13,0.14,0
0.75,0,0.2,0.0,1.5,0.1,0,0,2.55,2.55,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.34,0,5,0.0,0,0,31380316,25859984,27250704,16379900,24,0.786,1.04,28.046,4.682,-1,-1,1,1.04,0,0,0,38260,1887,0,3,0,0.0,1888.0,1,806,0.13,0.14,0
0.4,0,0.25,0.0,1.2,0.2,0,0,2.05,2.05,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.2,0,3,0.0,0,0,31380316,25867348,27258068,16379900,24,0.522,0.585,31.745,6.515,-1,-1,1,0.585,0,0,0,38079,2400,0,2,0,6.0,2334.0,0,806,0.12,0.14,0
0.15,0,0.0,0.0,1.35,0.1,0,0,1.6,1.6,0,1,0.0,0.01,0,50.0,0.0,12.0,0,9.0,0.9,0.01,0.0,0.21,0,3,0.0,0,0,31380316,25861104,27251824,16379900,24,0.126,0.475,27.665,3.962,-1,-1,1,0.475,0,0,12,34818,1202,0,1,1,0.0,1141.0,0,803,0.12,0.14,0
0.05,0,0.05,0.0,1.3,0.2,0,0,1.6,1.68,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.27,0,4,0.0,0,0,31380316,25864384,27255104,16379900,12,0.118,0.489,28.828,4.344,-1,-1,1,0.489,0,0,0,35501,1369,0,2,0,1.0,1356.0,0,803,0.12,0.14,0
0.25,0,0.1,0.0,1.3,0.0,0,0,1.65,1.74,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.2,0,3,0.0,0,0,31380316,25868312,27259032,16379900,16,0.136,0.427,20.593,3.647,-1,-1,1,0.427,0,0,0,34711,1376,0,2,0,0.0,1317.0,0,803,0.12,0.14,0
0.1,0,0.15,0.0,1.45,0.1,0,0,1.8,1.89,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.2,0,3,0.0,0,0,31380316,25865876,27256596,16379900,16,0.456,0.476,22.663,3.225,-1,-1,1,0.476,0,0,0,35102,1813,0,2,0,0.0,1754.0,0,803,0.11,0.13,0
0.3,0,0.05,0.0,1.4,0.1,0,0,1.85,1.85,0,1,0.0,0.0,0,0.0,0.0,4.0,0,8.0,0.9,0.01,0.0,0.0,0,0,0.0,0,0,31380316,25863936,27254656,16379900,16,0.124,0.455,19.124,3.204,-1,-1,1,0.455,0,0,4,34871,1422,0,2,1,1.0,1271.0,0,801,0.11,0.13,0
0.2,0,0.15,0.0,1.15,0.3,0,0,1.8,1.89,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.19,0,3,0.0,0,0,31380316,25867172,27257892,16379900,12,0.142,0.465,28.819,5.228,-1,-1,1,0.465,0,0,0,35978,1458,0,2,0,2.0,1381.0,1,803,0.11,0.13,0
0.1,0,0.2,0.0,1.3,0.15,0,0,1.75,1.75,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.18,0.38,4,6,0.0,0,0,31380316,25869628,27260348,16379900,20,0.256,0.601,23.761,3.765,-1,-1,1,0.601,0,0,0,34818,1775,0,2,2,6.0,1738.0,0,802,0.11,0.13,0
0.15,0,0.05,0.0,1.1,0.0,0,0,1.3,1.37,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.21,0,3,0.0,0,0,31380316,25858888,27249612,16379900,28,0.134,0.574,27.474,3.565,-1,-1,1,0.574,0,0,0,34659,1594,0,2,0,0.0,1462.0,3,805,0.1,0.13,0
0.1,0,0.15,0.0,1.4,0.1,0,0,1.75,1.75,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.22,0,3,0.0,0,0,31380316,25864852,27255584,16379900,28,0.084,0.492,27.959,4.738,-1,-1,1,0.492,0,0,0,34723,1414,0,2,0,0.0,1307.0,1,803,0.1,0.13,0
0.15,0,0.05,0.0,1.35,0.15,0,0,1.7,1.7,0,7,0.0,0.05,0,12.5,0.0,7.07,0,8.57,1.6,0.05,0.0,0.48,0,7,0.0,0,0,31380316,25869084,27259816,16379900,28,0.14,0.472,17.694,1.999,-1,-1,1,0.472,0,0,49,35338,1446,0,2,1,0.0,1360.0,0,802,0.1,0.13,0
0.1,0,0.35,0.0,1.25,0.1,0,0,1.8,1.89,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.27,0,4,0.0,0,0,31380316,25868564,27259296,16379900,28,0.426,0.613,33.177,4.149,-1,-1,1,0.613,0,0,0,35380,2229,0,2,1,7.0,2199.0,2,804,0.1,0.13,0
0.05,0,0.1,0.0,1.2,0.25,0,0,1.6,1.78,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.2,0,3,0.0,0,0,31380316,25864660,27255392,16379900,28,0.136,0.442,20.06,1.992,-1,-1,1,0.442,0,0,0,34514,1358,0,1,1,3.0,1435.0,1,802,0.18,0.15,0
0.15,0,0.05,0.0,1.2,0.05,0,0,1.45,1.45,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.07,0,1,0.0,0,0,31380316,25866340,27257072,16379900,28,0.11,0.467,21.693,2.271,-1,-1,1,0.467,0,0,0,34526,1181,0,1,0,1.0,1197.0,0,804,0.18,0.15,0
0.1,0,0.1,0.0,1.35,0.05,0,0,1.6,1.68,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.27,0,4,0.0,0,0,31380316,25870932,27261664,16379900,28,0.092,0.461,29.292,3.745,-1,-1,1,0.461,0,0,0,35053,1237,0,1,1,1.0,1209.0,0,802,0.18,0.15,0
0.2,0,0.25,0.0,1.2,0.05,0,0,1.7,1.7,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.2,0,3,0.0,0,0,31380316,25867756,27258488,16379900,28,0.324,0.667,30.829,4.211,-1,-1,1,0.667,0,0,0,38597,1990,0,2,0,6.0,1971.0,1,806,0.18,0.15,0
0.1,0,0.1,0.05,1.25,0.1,0,0,1.55,1.55,0,3,0.0,0.01,0,0.0,0.0,2.0,0,5.0,1.6,0.01,0.64,0.47,2,3,0.01,0,0,31380316,25864560,27255292,16379900,28,0.236,0.584,26.645,3.412,-1,-1,1,0.584,0,0,6,36539,1612,0,2,0,16.0,1563.0,0,806,0.16,0.14,0
0.1,0,0.1,0.0,1.25,0.2,0,0,1.65,1.73,0,1,0.0,0.0,0,0.0,0.0,4.0,0,1.0,0.2,0.0,0.0,0.0,0,0,0.0,0,0,31380316,25863812,27254544,16379900,36,0.138,0.485,23.055,2.537,-1,-1,1,0.485,0,0,4,35437,1427,0,1,1,0.0,1427.0,2,807,0.16,0.14,0
0.15,0,0.2,0.0,1.2,0.15,0,0,1.7,1.79,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.4,0,6,0.0,0,0,31380316,25865252,27255992,16379900,32,0.052,0.471,22.85,3.156,-1,-1,1,0.471,0,0,0,34368,1316,0,2,2,0.0,1309.0,0,806,0.16,0.14,0
0.2,0,0.2,0.0,1.6,0.15,0,0,2.15,2.15,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.35,0,5,0.0,0,0,31380316,25867600,27258340,16379900,32,0.294,0.67,32.28,6.345,-1,-1,1,0.67,0,0,0,37311,2186,0,2,0,6.0,2159.0,1,807,0.15,0.14,0
0.1,0,0.1,0.0,1.15,0.05,0,0,1.4,1.47,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.14,0,2,0.0,0,0,31380316,25860988,27251732,16379900,36,0.11,0.456,30.783,4.161,-1,-1,1,0.456,0,0,0,35470,1274,0,1,0,0.0,1270.0,1,807,0.15,0.14,0
0.1,0,0.1,0.0,1.3,0.15,0,0,1.65,1.65,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.14,0,2,0.0,0,0,31380316,25864808,27255588,16379900,40,0.11,0.436,18.848,2.111,-1,-1,1,0.436,0,0,0,38332,1189,0,2,1,0.0,1172.0,0,806,0.15,0.14,0
0.1,0,0.05,0.0,1.4,0.05,0,0,1.6,1.68,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.47,0,7,0.0,0,0,31380316,25863416,27254196,16379900,40,0.136,0.434,24.746,2.77,-1,-1,1,0.434,0,0,0,35537,1205,0,2,1,0.0,1261.0,0,809,0.15,0.14,0
0.15,0,0.25,0.0,1.4,0.3,0,0,2.1,2.08,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.14,0,2,0.0,0,0,31380316,25862884,27253668,16379900,44,0.264,0.474,18.994,3.048,-1,-1,1,0.474,0,0,0,35450,1470,0,2,0,0.0,1466.0,0,811,0.14,0.14,0
0.1,0,0.1,0.0,1.2,0.1,0,0,1.5,1.5,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.27,0,4,0.0,0,0,31380316,25861872,27252656,16379900,44,0.214,0.442,21.596,3.107,-1,-1,1,0.442,0,0,0,37432,1384,0,2,2,4.0,1377.0,0,805,0.14,0.14,0
0.1,0,0.05,0.0,1.5,0.05,0,0,1.7,1.7,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.07,0,1,0.0,0,0,31380316,25863676,27254460,16379900,48,0.118,0.445,22.155,3.836,-1,-1,1,0.445,0,0,0,35671,1233,0,2,0,0.0,1174.0,1,806,0.14,0.14,0
