sent_bytes,recv_bytes,sent_count,recv_count,disk_read_bytes,disk_write_bytes,disk_read_count,disk_write_count,cpu_usage,disk_read_wait,disk_write_wait,mem_usage,task_nvcsw,task_nivcsw,procs
97096182.0,105545868.0,3993.0,7194.0,20830208.0,20830720.0,489.0,490.0,528081669.0,0.0,542105382.0,9624809480.0,5749983576.0,19019694687.0,14
92178160.0,100099206.0,3786.0,6810.0,32461312.0,32625152.0,454.0,455.0,476496305.0,0.0,496341164.0,8746528197.0,6665492978.0,19397777801.0,14
93350719.0,101541808.0,3838.0,6906.0,26571776.0,26849280.0,486.0,487.0,508837881.0,0.0,528003180.0,15289402053.0,7955808468.0,22529544555.0,14
97020835.0,105627246.0,3986.0,7148.0,26854912.0,27501056.0,495.0,497.0,484752358.0,0.0,534370848.0,14399912295.0,6547518398.0,18330589334.0,14
97054738.0,105572004.0,3988.0,7169.0,27258368.0,27262464.0,447.0,448.0,455129335.0,0.0,486543362.0,8739249176.0,5727506080.0,16926039552.0,14
94750482.0,102741806.0,3899.0,6967.0,26998784.0,27010048.0,449.0,451.0,460528294.0,0.0,487779926.0,11118618470.0,7123348642.0,19346302886.0,14
97265062.0,105652331.0,4001.0,7183.0,27542528.0,27538432.0,473.0,474.0,518024637.0,0.0,505605270.0,9331638348.0,7048751078.0,18964062029.0,14
88766411.0,97082361.0,3646.0,6559.0,25737216.0,25742336.0,445.0,447.0,462991307.0,0.0,473571947.0,8440062522.0,6628691720.0,20280937680.0,14
89451292.0,95839515.0,3643.0,6547.0,45288448.0,45288448.0,480.0,480.0,431973187.0,0.0,600035808.0,9031277066.0,5435560028.0,15986766931.0,14
85825490.0,92972620.0,3533.0,6299.0,70025728.0,70036480.0,488.0,490.0,422604600.0,0.0,593948305.0,9332319343.0,7069498380.0,19022646438.0,14
97358305.0,106073373.0,4002.0,7205.0,27382272.0,27390464.0,496.0,499.0,547757737.0,0.0,545163999.0,9624174641.0,6149263998.0,20006227663.0,14
98326640.0,106411295.0,4046.0,7253.0,27768832.0,27780096.0,493.0,496.0,516550254.0,0.0,527834750.0,9031667098.0,6584153558.0,19870075713.0,14
97058972.0,104930603.0,3992.0,7140.0,27772416.0,27779072.0,471.0,471.0,536024243.0,0.0,515658003.0,9330245437.0,8079679970.0,23065008446.0,14
97355727.0,106286753.0,4005.0,7211.0,27738112.0,27742208.0,469.0,469.0,481635104.0,0.0,524696393.0,8748999291.0,6294346838.0,19878961585.0,14
96026826.0,103875147.0,3956.0,7082.0,27663872.0,27656192.0,514.0,514.0,513763904.0,0.0,553699906.0,9924035499.0,6296310080.0,21040826637.0,14
96461580.0,105198382.0,3966.0,7133.0,27127296.0,27617792.0,472.0,473.0,514031628.0,0.0,511996832.0,10219842970.0,7119100819.0,22058379142.0,14
90375644.0,97310634.0,3710.0,6604.0,26143232.0,26159104.0,431.0,434.0,423337801.0,0.0,467077472.0,9034946429.0,6724330920.0,18553280976.0,14
87602708.0,95303812.0,3603.0,6454.0,44866048.0,44872192.0,478.0,479.0,393469340.0,0.0,592579466.0,9041386311.0,6393316394.0,15955345468.0,14
90670524.0,98351454.0,3732.0,6681.0,65427968.0,65318400.0,508.0,509.0,490019133.0,0.0,594410835.0,8747261988.0,8597146944.0,24575233351.0,14
90408569.0,98580227.0,3713.0,6675.0,51563008.0,51568640.0,499.0,500.0,448253640.0,0.0,620571380.0,9326117391.0,6926115628.0,18971874276.0,14
86829606.0,94132754.0,3569.0,6395.0,71320576.0,71324672.0,545.0,546.0,462064324.0,0.0,695586702.0,9328079323.0,6807247026.0,18116133749.0,14
83647693.0,89791470.0,3438.0,6102.0,56116736.0,56116736.0,488.0,487.0,383597656.0,0.0,763942373.0,9928381386.0,7647647804.0,19590025660.0,14
87964189.0,94836915.0,3620.0,6440.0,71396352.0,71404544.0,487.0,489.0,400876740.0,0.0,677209084.0,9330445411.0,5857587512.0,14344997178.0,14
84217242.0,90305132.0,3467.0,6154.0,56833024.0,56844800.0,472.0,473.0,403889506.0,0.0,543590395.0,8739649197.0,8137240040.0,21663182523.0,14
88121159.0,96493897.0,3624.0,6529.0,78188032.0,78189056.0,510.0,511.0,420452493.0,0.0,714737419.0,9027545305.0,6764271414.0,16807649984.0,14
91401344.0,99453686.0,3763.0,6767.0,32803328.0,32885248.0,499.0,507.0,480999696.0,0.0,508967796.0,9635546681.0,6628018798.0,20180254390.0,14
98155883.0,106929778.0,4029.0,7264.0,27259904.0,27272192.0,507.0,510.0,496168161.0,0.0,550316002.0,9627826162.0,7228340250.0,20699416427.0,14
97329513.0,106307700.0,3995.0,7241.0,27590144.0,27590144.0,472.0,472.0,481594317.0,0.0,514339331.0,9034983170.0,6672429200.0,20816285376.0,14
87972196.0,95509067.0,3630.0,6474.0,52030464.0,52042240.0,534.0,536.0,467814272.0,0.0,640435684.0,9034670680.0,8043548072.0,21246908478.0,14
82853995.0,90221527.0,3406.0,6123.0,44093952.0,44098560.0,445.0,447.0,413744174.0,0.0,529966631.0,9331424925.0,6048494542.0,16102312786.0,14
91974555.0,99835166.0,3733.0,6727.0,61514240.0,61518336.0,497.0,498.0,454323613.0,0.0,578550559.0,9330214448.0,8454417150.0,22036190718.0,14
98700303.0,107788005.0,4057.0,7316.0,27953152.0,27508224.0,503.0,504.0,488486843.0,0.0,542469699.0,9331232490.0,7259691534.0,21131534177.0,14
95457227.0,103693140.0,3926.0,7048.0,27707392.0,27551232.0,480.0,482.0,493391265.0,0.0,518867913.0,9040493628.0,6268996266.0,18968912590.0,14
95717563.0,104338732.0,3935.0,7072.0,27368448.0,27368448.0,472.0,472.0,502074356.0,0.0,506421634.0,9936661456.0,8460699658.0,25151243514.0,14
94622810.0,103413710.0,3890.0,7030.0,27141632.0,27139072.0,479.0,480.0,504442442.0,0.0,528154749.0,14984036780.0,7537245984.0,21821170140.0,14
97852875.0,106369007.0,4020.0,7228.0,27621376.0,27568128.0,472.0,473.0,459664851.0,0.0,517093844.0,14994852148.0,8197859418.0,22335298621.0,14
91880905.0,100235665.0,3783.0,6814.0,26147328.0,26320384.0,446.0,451.0,496277429.0,0.0,494060596.0,9933220275.0,7121256156.0,21006884972.0,14
88803858.0,96477028.0,3652.0,6557.0,45351424.0,45355520.0,491.0,492.0,441490477.0,0.0,608139855.0,9630509837.0,6809018596.0,18059304898.0,14
85533516.0,93468121.0,3532.0,6315.0,63984640.0,63981056.0,484.0,482.0,417863482.0,0.0,580048787.0,8740073259.0,6799453098.0,18386102626.0,14
18997464.0,21911694.0,803.0,1499.0,4493824.0,4820480.0,101.0,101.0,877174864.0,0.0,115557274.0,9310592605.0,1561731354.0,5015379513.0,14
Concurrency: 14
Virtual Hosts: 5
Measurements: 5
Tag cardinalities: [100 20]
Points per series: 10000
Total series: 10000
Total points: 100000000
Total fields per point: 1
