sent_bytes,recv_bytes,sent_count,recv_count,disk_read_bytes,disk_write_bytes,disk_read_count,disk_write_count,cpu_usage,disk_read_wait,disk_write_wait,mem_usage,task_nvcsw,task_nivcsw,procs
91944722.0,100288804.0,3599.0,6815.0,48654336.0,48658432.0,472.0,473.0,546261157.0,0.0,580170584.0,7537752947.0,1333984794.0,4381161981.0,14
88980794.0,95586159.0,3482.0,6528.0,73869824.0,74394112.0,599.0,599.0,544791587.0,0.0,743899519.0,7545787623.0,1647860560.0,5576449629.0,14
95833469.0,104627488.0,3748.0,7105.0,45687808.0,45675008.0,515.0,514.0,518025768.0,0.0,634077934.0,7833886317.0,1460810408.0,5355399669.0,14
90710465.0,98896377.0,3547.0,6712.0,48192000.0,48712192.0,511.0,512.0,437008982.0,0.0,611606226.0,7247246944.0,1585046988.0,5176450793.0,14
85173783.0,91022001.0,3336.0,6204.0,47720960.0,47729152.0,515.0,516.0,397322984.0,0.0,643679791.0,7539460265.0,1824594262.0,5576367393.0,14
76144365.0,82703101.0,2975.0,5615.0,81739776.0,81739776.0,464.0,463.0,451879382.0,0.0,624925940.0,6934046311.0,1370701706.0,4141439190.0,14
90775959.0,98249942.0,3552.0,6701.0,53201408.0,53209600.0,497.0,499.0,789790688.0,0.0,584405111.0,7536499680.0,1796400784.0,5573365582.0,14
85480613.0,92017450.0,3331.0,6240.0,41925632.0,41925632.0,434.0,434.0,1927958877.0,0.0,508907264.0,7547762153.0,1575052952.0,4321305261.0,14
91842279.0,100232613.0,3591.0,6819.0,53247488.0,53246976.0,470.0,470.0,715059729.0,0.0,612414060.0,7239058945.0,1956976574.0,6319626364.0,14
81520989.0,87933205.0,3183.0,6006.0,77469696.0,77471232.0,492.0,492.0,602661887.0,0.0,673259440.0,6056294832.0,1332914260.0,3864876950.0,14
91804587.0,99434752.0,3587.0,6792.0,43404800.0,43593216.0,492.0,495.0,1684156267.0,0.0,605273503.0,6936783833.0,1801415438.0,6088978265.0,14
83845598.0,90793908.0,3279.0,6209.0,52003840.0,51998208.0,460.0,460.0,932738753.0,0.0,559438287.0,7543200971.0,1430225216.0,4156409803.0,14
92641350.0,101103239.0,3631.0,6893.0,69292544.0,69816320.0,536.0,538.0,470167330.0,0.0,691607820.0,8129205117.0,1871483308.0,6025493393.0,14
4234142.0,4883801.0,184.0,365.0,60405760.0,60401664.0,165.0,165.0,830031981.0,0.0,494112550.0,7526745884.0,337666504.0,1121753332.0,14
Concurrency: 14
Virtual Hosts: 5
Measurements: 5
Tag cardinalities: [100 14]
Points per series: 10000
Total series: 7000
Total points: 70000000
Total fields per point: 1
