CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.MEMINFO.MemTotal,MEM.MEMINFO.MemFree,MEM.MEMINFO.MemAvailable,MEM.MEMINFO.SwapTotal,MEM.MEMINFO.Dirty,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util,workload.type,workload.appname
0.45,0,0.3,4.36,3.81,0.2,0,0,4.76,4.76,0,1732,0,6.5,0,0,0,3.84,0,0.56,100,0.39,0.41,0.52,8,8,0,0,0,31380316,8508444,22652512,16379900,680,0,1.359,25.898,2.178,-1,-1,1,1.359,1,0,6644,40365,22625,0,5,2,1,22833,0,1656,1.41,0.91,0,throughput_performance,fileio stress
0.4,0,0.4,4.38,3.72,0.05,0,0,4.57,4.57,0,1689,0,6.31,0,0,0,3.83,0,0.58,99.9,0.4,0.05,0.06,1,1,0,0,0,31380316,8505592,22649664,16379900,0,0,1.422,26.368,1.977,-1,-1,1,1.422,1,0,6494,39408,22174,0,5,1,0,22129,3,1657,1.38,0.92,0,throughput_performance,fileio stress
0.5,0,0.55,4.3,3.95,0.25,0,0,5.25,5.25,0,1687,0,6.39,0,0,0,3.88,0,0.58,100,0.39,4.69,1.14,7,8,0.04,0,0,31380316,8491644,22635716,16379900,400,0,1.285,25.913,2.115,-1,-1,1,1.285,1,0,6562,39434,22702,0,5,0,0,22693,0,1654,1.38,0.92,0,throughput_performance,fileio stress
0.85,0,0.35,4.39,3.94,0.2,0,0,5.34,5.33,0,1691,0,6.39,0,0,0,3.87,0,0.58,99.8,0.4,0.25,0.32,5,5,0,0,0,31380316,8490676,22634748,16379900,1244,0,1.47,27.022,2.39,-1,-1,1,1.47,0,0,6543,40334,23081,0,5,1,0,22809,2,1655,1.38,0.92,0,throughput_performance,fileio stress
0.65,0,0.25,4.37,3.86,0.05,0,0,4.81,4.81,0,1695,0,6.41,0,0,0,3.87,0,0.58,100,0.39,7.15,3.68,16,18,0.06,0,0,31380316,8489580,22633652,16379900,808,0,1.381,24.383,2.293,-1,-1,1,1.381,1,0,6562,39142,22246,0,5,0,0,22231,1,1657,1.38,0.92,0,throughput_performance,fileio stress
0.35,0,0.3,4.36,3.86,0.15,0,0,4.66,4.66,0,1731,0,6.57,0,0,0,3.89,0,0.58,100.1,0.41,0.2,0.32,4,5,0,0,0,31380316,8489920,22633992,16379900,1288,0,1.441,24.114,1.934,-1,-1,1,1.441,1,0,6742,39278,22224,0,4,1,0,22231,1,1654,1.35,0.92,0,throughput_performance,fileio stress
0.5,0,0.4,4.31,3.91,0.2,0,0,5.01,5,0,1719,0,6.44,0,0,0,3.84,0,0.57,100,0.38,0.05,0.06,1,1,0,0,0,31380316,8491684,22635748,16379900,1340,0,1.412,24.061,1.932,-1,-1,1,1.412,1,0,6597,39607,22276,0,5,1,0,22258,0,1654,1.35,0.92,0,throughput_performance,fileio stress
0.65,0,0.3,4.41,3.76,0.15,0,0,4.86,4.85,0,1721,0,6.53,0,0,0,3.89,0,0.58,100.1,0.41,0.05,0.06,1,1,0,0,0,31380316,8491188,22635252,16379900,1536,0,1.377,23.959,1.89,-1,-1,1,1.377,1,0,6654,38892,22502,0,5,1,0,22518,0,1654,1.35,0.92,0,throughput_performance,fileio stress
0.5,0,0.35,4.37,3.76,0.2,0,0,4.81,4.81,0,1714,0,6.51,0,0,0,3.89,0,0.57,100.1,0.39,0.2,0.26,4,4,0,0,0,31380316,8500860,22644924,16379900,1172,0,1.331,24.543,1.857,-1,-1,1,1.331,1,0,6661,39837,24155,0,5,0,0,24145,0,1654,1.35,0.92,0,throughput_performance,fileio stress
0.45,0,0.55,4.37,3.77,0.05,0,0,4.82,4.81,0,1695,0,6.37,0,0,0,3.85,0,0.58,100.1,0.39,0.1,0.13,2,2,0,0,0,31380316,8499380,22643444,16379900,1024,0,1.371,26.261,2.136,-1,-1,1,1.371,1,0,6521,39837,23972,0,5,0,0,23935,0,1654,1.32,0.92,0,throughput_performance,fileio stress
1.71,0,0.3,4.31,3.71,0.2,0,0,5.92,5.91,0,1746,0,6.62,0,0,0,3.88,0,0.56,100,0.38,0.14,0.24,3,4,0,0,0,31380316,8497616,22641680,16379900,1392,0,1.508,27.852,3.447,-1,-1,1,1.508,1,0,6775,43420,23054,0,6,6,2,23047,6,1654,1.32,0.92,0,throughput_performance,fileio stress
3.1,0,2.4,2.75,3.25,0.2,0,0,8.95,8.95,0,1110,0,3.73,0,0,0,3.44,0,0.55,62,0.22,0.26,0.7,5,5,0.01,0,0,31380316,8521320,22665376,16379900,1440,0,2.273,31.282,1.537,-1,-1,1,2.273,0,0,3815,40115,86957,0,9,2,2,86925,3,1655,1.32,0.92,0,throughput_performance,fileio stress
