CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.MEMINFO.MemTotal,MEM.MEMINFO.MemFree,MEM.MEMINFO.MemAvailable,MEM.MEMINFO.SwapTotal,MEM.MEMINFO.Dirty,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util,workload.type,workload.appname
84.66,0,2.15,0,2.25,0.2,0,0,89.26,89.27,0,223,0,41.56,0,0,0,190.86,0,1.32,34.8,0.23,55657.26,55657.26,2901,2901,0,0,0,31380316,19739216,23068584,16379900,6572,0,1.01,31.412,3.953,-1,-1,1,1.01,0,0,42093,64423,31065,0,89,18,21,31395,18,1505,10.36,5.21,0,throughput_performance,distributed databases
85.35,0,2.41,0.05,2.46,0.1,0,0,90.32,90.32,0,208,0,37.98,0,0,0,186.99,0,1.31,32.7,0.21,49086.23,49086.23,2581,2581,0,0,0,31380316,19677072,23031392,16379900,9716,0,1.004,32.093,3.912,-1,-1,1,1.004,0,0,38894,102831,49238,0,90,17,0,48942,17,1507,10.36,5.21,0,throughput_performance,distributed databases
85.14,0,2.14,0,2.54,0.2,0,0,90.02,90.05,0,189,0,36.51,0,0,0,197.82,0,1.29,28,0.18,48445.32,48445.32,2638,2638,0,0,0,31380316,19586584,22934336,16379900,13868,0,0.991,30.594,3.875,-1,-1,1,0.991,0,0,36440,116826,46099,0,90,23,0,46042,26,1509,10.36,5.21,0,throughput_performance,distributed databases
76.57,0,2.6,0.1,2.35,0.1,0,0,81.62,81.63,0,264.36,0,60.49,0,0,0,234.31,0,1.33,35.15,0.26,57033.11,57033.11,3051.49,3051.49,0,0,0,31380316,19815432,23156464,16379900,13884,0,1.063,31.478,3.952,-1,-1,1,1.063,0,0,60698,91410,43422,0,82,25,12,42972,24,1507,11.37,5.51,0,throughput_performance,distributed databases
75.95,0,1.81,0.05,2.21,0.1,0,0,80.07,80.07,0,241,0,46.59,0,0,0,197.95,0,1.24,35,0.23,60716.18,60716.18,3288.12,3288.12,0,0,0,31380316,19770016,23090600,16379900,912,0,1.059,31.326,4.017,-1,-1,1,1.059,0,0,47725,93708,22453,0,80,23,1,22428,26,1516,11.37,5.51,0,throughput_performance,distributed databases
79.8,0,2.21,0,2.06,0.15,0,0,84.22,84.18,0,271,0,42.32,0,0,0,159.89,0,1.26,41.2,0.27,54239.64,54239.64,2733,2733,0,0,0,31380316,19764308,23069328,16379900,820,0,1.058,31.264,3.894,-1,-1,1,1.058,0,0,43325,76767,52815,0,84,17,2,52716,11,1505,11.37,5.51,0,throughput_performance,distributed databases
80.96,0,1.8,0.05,2.05,0.2,0,0,85.01,85.02,0,244,0,43.49,0,0,0,182.52,0,1.32,38.4,0.25,56820.63,56820.63,2863,2863,0,0,0,31380316,19791256,23118580,16379900,1612,0,1.033,30.749,3.937,-1,-1,1,1.033,0,0,43586,62659,23655,0,85,28,27,23416,30,1516,11.26,5.58,0,throughput_performance,distributed databases
76.98,0,2.05,0,2.5,0.3,0,0,81.83,81.82,0,244,0,47.82,0,0,0,200.68,0,1.23,33.7,0.22,55516.72,55516.72,3047,3047,0,0,0,31380316,19815524,23124828,16379900,3936,0,1.076,32.599,3.9,-1,-1,1,1.076,0,0,48963,110795,46190,0,82,12,25,46229,10,1503,11.26,5.58,0,throughput_performance,distributed databases
76.86,0,2.14,0.05,2.29,0.2,0,0,81.49,81.52,0,242,0,46.2,0,0,0,195.48,0,1.29,36.5,0.23,60094.59,60094.59,3257,3257,0,0,0,31380316,19899648,23209376,16379900,608,0,1.082,31.329,3.941,-1,-1,1,1.082,0,0,46834,85201,31360,0,81,15,2,31646,15,1505,11.26,5.58,0,throughput_performance,distributed databases
77.05,0,1.56,0,2.06,0.05,0,0,80.72,80.75,0,260.4,0,52.67,0,0,0,207.12,0,1.25,37.33,0.24,68433.97,68433.97,3847,3847,0,0,0,31380316,19899196,23184196,16379900,608,0,1.07,32.158,4.056,-1,-1,1,1.07,0,0,53069,80057,22001,0,81,17,0,21956,23,1512,11.26,5.58,0,throughput_performance,distributed databases
