CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.MEMINFO.MemTotal,MEM.MEMINFO.MemFree,MEM.MEMINFO.MemAvailable,MEM.MEMINFO.SwapTotal,MEM.MEMINFO.Dirty,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util,workload.type,workload.appname
0.5,0,0.45,4.36,4.06,0.05,0,0,5.06,5.05,0,1716,0,6.59,0,0,0,3.93,0,0.57,100.1,0.39,0,0,0,0,0,0,0,31380316,7911984,22052328,16379900,1328,0,1.421,26.52,1.932,-1,-1,1,1.421,1,0,6729,40077,22828,0,5,1,1,22794,0,1639,0.72,0.34,0,throughput_performance,fileio stress
0.6,0,0.4,4.41,3.81,0.15,0,0,4.96,4.95,0,1696,0,6.37,0,0,0,3.84,0,0.57,100,0.39,0.15,0.06,3,1,0,0,0,31380316,7908244,22048592,16379900,1328,0,1.355,25.626,1.993,-1,-1,1,1.355,1,0,6553,40085,23092,0,5,1,0,23104,1,1641,0.82,0.37,0,throughput_performance,fileio stress
0.5,0,0.3,4.35,3.75,0.35,0,0,4.9,4.88,0,1734,0,6.5,0,0,0,3.84,0,0.57,100,0.39,0.31,0.83,6,7,0.01,0,0,31380316,7909644,22050040,16379900,960,0,1.442,19.72,1.525,-1,-1,1,1.442,0,0,6676,38656,24047,0,4,1,0,24011,0,1639,0.82,0.37,0,throughput_performance,fileio stress
2.76,0,0.55,4.26,3.71,0.15,0,0,7.17,7.16,0,1695,0,6.44,0,0,0,3.89,0,0.57,99.4,0.38,0.2,0.26,4,4,0,0,0,31380316,7906896,22047292,16379900,976,0,1.212,38.655,5.618,-1,-1,1,1.212,1,0,6599,39972,23449,0,7,1,0,23522,0,1642,0.82,0.37,0,throughput_performance,fileio stress
0.6,0,0.45,4.2,3.85,0.15,0,0,5.05,5.04,0,1618,0,6.17,0,0,0,3.91,0,0.6,99.6,0.44,0.12,0.22,1,2,0,0,0,31380316,7912440,22052836,16379900,1376,0,1.399,23.743,1.708,-1,-1,1,1.399,1,0,6337,39362,21099,0,5,1,0,21054,1,1640,0.82,0.37,0,throughput_performance,fileio stress
0.55,0,0.25,4.41,3.91,0.15,0,0,4.86,4.85,0,1719,0,6.57,0,0,0,3.91,0,0.57,100.1,0.39,0,0.06,0,1,0,0,0,31380316,7910904,22051300,16379900,1024,0,1.466,23.903,1.685,-1,-1,1,1.466,1,0,6697,39242,23601,0,5,1,0,23583,1,1642,0.92,0.4,0,throughput_performance,fileio stress
0.55,0,0.55,4.36,3.81,0,0,0,4.91,4.9,0,1700,0,6.4,0,0,0,3.85,0,0.57,100,0.4,0.46,0.52,9,8,0,0,0,31380316,7911936,22052364,16379900,1472,0,1.35,25.961,2.179,-1,-1,1,1.35,1,0,6585,39399,22143,0,6,3,0,22101,1,1639,0.92,0.4,0,throughput_performance,fileio stress
0.6,0,0.5,4.41,3.76,0.2,0,0,5.06,5.05,0,1797,0,7.19,0,0.44,0,4.1,0,0.55,99.9,0.4,7.87,4.04,20,12,0.06,0,0,31380316,7910476,22050936,16379900,948,0,1.388,26.139,2.244,-1,-1,1,1.388,0,0,7364,39896,26145,0,5,4,1,26139,0,1639,0.92,0.4,0,throughput_performance,fileio stress
0.5,0,0.3,4.31,4.01,0,0,0,4.81,4.81,0,1731,0,6.55,0,0,0,3.88,0,0.57,100,0.39,0,0,0,0,0,0,0,31380316,7910456,22050916,16379900,1332,0,1.437,19.79,1.553,-1,-1,1,1.437,0,0,6708,40295,23287,0,5,1,0,23214,3,1642,0.92,0.4,0,throughput_performance,fileio stress
0.6,0,0.4,4.34,3.84,0.25,0,0,5.09,5.09,0,1714,0,6.45,0,0,0,3.85,0,0.57,100.1,0.39,0.1,0.13,2,2,0,0,0,31380316,7907284,22047768,16379900,1096,0,1.406,22.822,1.8,-1,-1,1,1.406,1,0,6601,39912,22779,0,5,2,0,22801,5,1643,1,0.42,0,throughput_performance,fileio stress
0.45,0,0.45,4.36,3.96,0.15,0,0,5.01,5,0,1694,0,6.43,0,0,0,3.89,0,0.58,99.9,0.39,0.3,0.39,6,6,0,0,0,31380316,7913568,22054052,16379900,1320,0,1.372,25.988,2.2,-1,-1,1,1.372,1,0,6584,39866,23378,0,5,1,1,23321,0,1639,1,0.42,0,throughput_performance,fileio stress
2.86,0,0.84,4.34,3.89,0.2,0,0,7.79,7.74,0,1731,0,6.56,0,0,0,3.88,0,0.56,99.9,0.4,4.78,0.84,9,9,0.04,0,0,31380316,7911968,22052452,16379900,1472,0,1.232,27.31,4.378,-1,-1,1,1.232,1,0,6718,41202,34347,0,8,4,2,34294,3,1646,1,0.42,0,throughput_performance,fileio stress
4.12,0,1.18,4.22,3.73,0.2,0,0,9.23,9.05,0,1714,0,6.6,0,0,0,3.94,0,0.58,100,0.41,0.22,0.35,3,4,0,0,0,31380316,7893636,22034156,16379900,1016,0,1.231,26.602,3.404,-1,-1,1,1.231,1,0,6787,41595,34692,0,9,0,0,34639,1,1643,1,0.42,0,throughput_performance,fileio stress
2.53,0,0.89,4.27,3.92,0.15,0,0,7.49,7.5,0,1728,0,6.43,0,0,0,3.81,0,0.57,100,0.39,0.27,2.67,4,4,0.02,0,0,31380316,7882248,22022832,16379900,1420,0,1.275,30.719,4.978,-1,-1,1,1.275,1,0,6581,40665,33262,0,8,1,0,33163,2,1641,1.16,0.47,0,throughput_performance,fileio stress
0.6,0,0.5,4.35,3.85,0.15,0,0,5.1,5.1,0,1764,0,6.7,0,0.06,0,3.89,0,0.55,99.9,0.38,0.34,0.52,4,6,0,0,0,31380316,7874916,22015520,16379900,1248,0,1.413,29.779,2.584,-1,-1,1,1.413,1,0,6840,39565,24014,0,5,0,1,23975,0,1640,1.16,0.47,0,throughput_performance,fileio stress
0.65,0,0.45,4.36,3.81,0.1,0,0,5.01,5,0,1731,0,6.56,0,0,0,3.88,0,0.57,100.1,0.4,0.3,0.39,6,6,0,0,0,31380316,7885216,22025852,16379900,1324,0,1.458,26.526,2.377,-1,-1,1,1.458,1,0,6715,39207,22365,0,5,1,0,22344,0,1640,1.16,0.47,0,throughput_performance,fileio stress
0.6,0,0.45,4.45,3.75,0.2,0,0,5,5,0,1721,0,6.56,0,0,0,3.9,0,0.58,100,0.41,0,0,0,0,0,0,0,31380316,7888460,22029168,16379900,1232,0,1.497,26.988,2.111,-1,-1,1,1.497,1,0,6718,40132,22454,0,5,1,0,22465,3,1646,1.15,0.48,0,throughput_performance,fileio stress
0.65,0,0.4,4.4,3.95,0.2,0,0,5.2,5.19,0,1695,0,6.31,0,0,0,3.81,0,0.58,100,0.39,0.26,0.25,4,3,0,0,0,31380316,7889868,22030616,16379900,1392,0,1.327,30.698,2.867,-1,-1,1,1.327,1,0,6474,39721,22593,0,6,1,1,22548,0,1640,1.15,0.48,0,throughput_performance,fileio stress
0.55,0,0.3,4.36,3.81,0.2,0,0,4.86,4.85,0,1703,0,6.47,0,0,0,3.89,0,0.57,99.9,0.4,0.15,0.26,3,4,0,0,0,31380316,7877496,22018244,16379900,912,0,1.359,25.828,2.187,-1,-1,1,1.359,1,0,6623,39680,22775,0,5,0,0,22754,1,1643,1.15,0.48,0,throughput_performance,fileio stress
0.5,0,0.45,4.4,3.85,0.2,0,0,5,4.99,0,1738,0,6.48,0,0,0,3.82,0,0.56,100,0.39,5.25,1.25,11,10,0.04,0,0,31380316,7876972,22017752,16379900,968,0,1.482,28.387,2.241,-1,-1,1,1.482,1,0,6666,40301,22767,0,5,0,0,22717,0,1643,1.15,0.48,0,throughput_performance,fileio stress
0.75,0,0.35,4.4,4,0.15,0,0,5.25,5.24,0,1731,0,6.5,0,0,0,3.84,0,0.57,100.2,0.4,0,0,0,0,0,0,0,31380316,7886576,22027356,16379900,1224,0,1.257,31.325,2.682,-1,-1,1,1.257,1,0,6669,39536,22250,0,5,0,0,22232,0,1643,1.14,0.49,0,throughput_performance,fileio stress
0.5,0,0.4,4.35,3.95,0.1,0,0,4.95,4.94,0,1755,0,6.58,0,0,0,3.84,0,0.56,100.1,0.38,0.05,0.06,1,1,0,0,0,31380316,7895048,22035828,16379900,968,0,1.421,26.641,2.294,-1,-1,1,1.421,0,0,6725,40090,23658,0,5,1,0,23604,0,1643,1.14,0.49,0,throughput_performance,fileio stress
0.45,0,0.5,4.31,3.81,0.2,0,0,4.96,4.96,0,1706,0,7.2,0,0,0,4.32,0,0.58,99.9,0.4,0.05,0.32,1,5,0,0,0,31380316,7898644,22039424,16379900,1012,0,1.418,26.828,2.283,-1,-1,1,1.418,1,0,7338,40274,23776,0,5,1,1,23760,0,1640,1.14,0.49,0,throughput_performance,fileio stress
0.75,0,0.45,4.34,4.04,0.15,0,0,5.39,5.38,0,1759,0,6.6,0,0,0,3.84,0,0.56,100,0.39,0.2,0.26,4,4,0,0,0,31380316,7897100,22037920,16379900,428,0,1.393,27.842,2.449,-1,-1,1,1.393,1,0,6761,40336,22683,0,5,1,0,22633,0,1643,1.14,0.49,0,throughput_performance,fileio stress
0.55,0,0.5,4.29,3.89,0.2,0,0,5.14,5.13,0,1692,0,6.43,0,0,0,3.89,0,0.58,99.9,0.4,0,0,0,0,0,0,0,31380316,7894984,22035812,16379900,912,0,1.398,27.822,2.211,-1,-1,1,1.398,1,0,6556,39840,23096,0,5,2,0,23129,3,1643,1.13,0.49,0,throughput_performance,fileio stress
0.65,0,0.4,4.35,3.8,0.2,0,0,5.05,5.04,0,1703,0,6.37,0,0,0,3.83,0,0.57,100.1,0.39,0.1,0.13,2,2,0,0,0,31380316,7898716,22039544,16379900,652,0,1.337,29.123,2.419,-1,-1,1,1.337,1,0,6511,39710,22735,0,6,1,0,22753,2,1643,1.13,0.49,0,throughput_performance,fileio stress
0.65,0,0.3,4.35,3.9,0.25,0,0,5.1,5.1,0,1692,0,6.37,0,0,0,3.86,0,0.58,100,0.4,0.2,0.45,4,7,0,0,0,31380316,7896196,22037024,16379900,140,0,1.397,25.915,2.185,-1,-1,1,1.397,1,0,6542,39608,23574,0,5,0,0,23556,3,1645,1.13,0.49,0,throughput_performance,fileio stress
0.6,0,0.4,4.35,3.9,0.25,0,0,5.15,5.15,0,1737,0,6.56,0,0,0,3.87,0,0.56,100.1,0.39,4.68,1.8,10,15,0.04,0,0,31380316,7897432,22038268,16379900,352,0,1.347,28.583,2.354,-1,-1,1,1.347,1,0,6715,40205,22813,0,5,1,0,22780,0,1640,1.13,0.49,0,throughput_performance,fileio stress
0.7,0,0.5,4.31,3.71,0,0,0,4.91,4.9,0,1690,0,6.31,0,0,0,3.82,0,0.58,100.2,0.39,0.34,0.13,2,2,0,0,0,31380316,7896212,22037060,16379900,424,0,1.359,29.153,2.375,-1,-1,1,1.359,1,0,6462,38907,23092,0,5,1,4,23080,1,1646,1.12,0.5,0,throughput_performance,fileio stress
0.65,0,0.4,4.35,3.8,0.15,0,0,5,5,0,1767,0,6.67,0,0,0,3.86,0,0.56,100.1,0.4,8.8,12.27,26,26,0.1,0,0,31380316,7893384,22034256,16379900,108,0,1.369,28.51,2.556,-1,-1,1,1.369,1,0,6812,39492,24082,0,5,0,0,23716,0,1643,1.12,0.5,0,throughput_performance,fileio stress
0.6,0,0.35,4.3,3.95,0.25,0,0,5.15,5.14,0,1707,0,6.45,0,0,0,3.87,0,0.57,99.8,0.39,0.1,0.13,2,2,0,0,0,31380316,7886392,22027312,16379900,168,0,1.377,26.116,2.261,-1,-1,1,1.377,1,0,6586,39851,23629,0,5,2,0,23599,0,1643,1.12,0.5,0,throughput_performance,fileio stress
3.05,0,0.5,4.36,3.86,0.05,0,0,7.46,7.45,0,1727,0,6.48,0,0,0,3.84,0,0.56,99.8,0.39,0.69,0.44,7,7,0.01,0,0,31380316,7885744,22026664,16379900,184,0,1.203,44.435,5.188,-1,-1,1,1.203,1,0,6632,41136,25095,0,7,0,0,25096,2,1643,1.12,0.5,0,throughput_performance,fileio stress
0.85,0,0.4,4.4,3.85,0.1,0,0,5.2,5.2,0,1677,0,6.43,0,0,0,3.93,0,0.59,100,0.41,0.05,0.06,1,1,0,0,0,31380316,7903216,22044120,16379900,380,0,1.284,26.79,3.194,-1,-1,1,1.284,1,0,6573,40095,26474,0,5,1,2,26455,0,1641,1.11,0.51,0,throughput_performance,fileio stress
0.75,0,0.55,4.4,4,0.3,0,0,5.6,5.59,0,1761,0,6.7,0,0,0,3.89,0,0.56,100.2,0.39,0.2,0.19,2,3,0,0,0,31380316,7902456,22043368,16379900,1068,0,1.354,23.911,2.593,-1,-1,1,1.354,1,0,6856,41173,30758,0,6,1,0,30828,0,1641,1.11,0.51,0,throughput_performance,fileio stress
1.55,0,0.35,4.31,3.91,0.1,0,0,5.91,5.91,0,1719,0,6.44,0,0,0,3.83,0,0.57,100,0.4,0.27,0.32,5,5,0,0,0,31380316,7899760,22040688,16379900,428,0,1.342,26.224,2.753,-1,-1,1,1.342,1,0,6638,40275,33203,0,6,0,0,32952,0,1641,1.11,0.51,0,throughput_performance,fileio stress
0.75,0,0.5,4.35,3.8,0.25,0,0,5.3,5.3,0,1703,0,6.45,0,0,0,3.88,0,0.57,100,0.4,0.15,0.19,3,3,0,0,0,31380316,7901432,22042320,16379900,472,0,1.263,23.628,2.46,-1,-1,1,1.263,0,0,6585,40446,25277,0,6,3,0,25517,4,1644,1.11,0.51,0,throughput_performance,fileio stress
0.7,0,0.35,4.32,3.71,0.25,0,0,5.01,5.02,0,1693,0,6.4,0,0,0,3.87,0,0.58,100,0.4,4.58,1.14,5,8,0.04,0,0,31380316,7902856,22043744,16379900,700,0,1.433,31.595,2.56,-1,-1,1,1.433,1,0,6558,40529,25066,0,5,0,0,25035,0,1644,1.1,0.52,0,throughput_performance,fileio stress
0.65,0,0.45,4.35,3.95,0.1,0,0,5.15,5.14,0,1692,0,6.38,0,0,0,3.86,0,0.58,100,0.39,0.05,0.06,1,1,0,0,0,31380316,7885836,22026724,16379900,1052,0,1.371,29.63,2.363,-1,-1,1,1.371,1,0,6538,39829,22288,0,5,1,0,22251,4,1644,1.1,0.52,0,throughput_performance,fileio stress
0.45,0,0.55,4.4,3.65,0.15,0,0,4.8,4.8,0,1745,0,6.84,0,0,0,4.01,0,0.56,99.6,0.39,0.99,7.19,13,12,0.06,0,0,31380316,7885764,22026652,16379900,716,0,1.371,26.829,2.469,-1,-1,1,1.371,1,0,7018,39148,23982,0,5,0,0,23979,0,1641,1.1,0.52,0,throughput_performance,fileio stress
0.8,0,0.95,4.35,3.95,0.1,0,0,5.8,5.79,0,1696,0,6.39,0,0,0,3.86,0,0.58,100,0.39,0.32,0.48,5,6,0,0,0,31380316,7888080,22028972,16379900,400,0,1.205,29.986,3.031,-1,-1,1,1.205,1,0,6557,40205,25333,0,6,0,0,25321,2,1642,1.1,0.52,0,throughput_performance,fileio stress
1.2,0,0.8,4.36,3.86,0.05,0,0,5.91,5.91,0,1749,0,6.67,0,0,0,3.9,0,0.56,100.1,0.4,0.05,0.06,1,1,0,0,0,31380316,7893972,22034868,16379900,544,0,1.228,28.735,3.656,-1,-1,1,1.228,1,0,6856,41196,27580,0,6,0,0,27565,1,1643,1.17,0.54,0,throughput_performance,fileio stress
3.05,0,0.4,4.3,3.8,0.3,0,0,7.55,7.53,0,1704,0,6.39,0,0,0,3.84,0,0.56,98.9,0.38,0.2,0.25,4,4,0,0,0,31380316,7892712,22033612,16379900,560,0,1.196,41.042,5.978,-1,-1,1,1.196,1,0,6555,40511,23910,0,7,2,0,23894,2,1643,1.17,0.54,0,throughput_performance,fileio stress
0.55,0,0.5,4.35,3.75,0.2,0,0,5,5,0,1716,0,6.5,0,0.06,0,3.88,0,0.57,99.7,0.4,0.2,0.19,4,3,0,0,0,31380316,7895444,22036344,16379900,288,0,1.435,26.327,2.281,-1,-1,1,1.435,1,0,6666,40146,23890,0,5,1,1,23870,0,1641,1.17,0.54,0,throughput_performance,fileio stress
0.9,0,0.75,4.35,3.85,0.3,0,0,5.8,5.79,0,1731,0,6.51,0,0,0,3.85,0,0.56,100,0.39,0.54,0.31,4,5,0,0,0,31380316,7887000,22027900,16379900,412,0,1.2,27.167,3.268,-1,-1,1,1.2,0,0,6665,40545,29655,0,6,1,0,29730,1,1644,1.17,0.54,0,throughput_performance,fileio stress
0.85,0,0.55,4.26,3.96,0.1,0,0,5.46,5.46,0,1683,0,6.29,0,0,0,3.83,0,0.58,100.1,0.39,0.16,0.7,3,5,0.01,0,0,31380316,7885160,22026048,16379900,560,0,1.406,30.667,3.17,-1,-1,1,1.406,1,0,6441,40996,24311,0,6,0,1,24206,0,1640,1.16,0.55,0,throughput_performance,fileio stress
0.6,0,0.25,4.36,3.91,0.2,0,0,4.96,4.95,0,1707,0,6.45,0,0,0,3.87,0,0.57,100.2,0.39,0,0.21,0,1,0,0,0,31380316,7872640,22013544,16379900,752,0,1.335,29.092,2.728,-1,-1,1,1.335,1,0,6592,40284,23506,0,5,1,0,23495,3,1643,1.16,0.55,0,throughput_performance,fileio stress
0.65,0,0.35,4.32,3.71,0.1,0,0,4.81,4.82,0,1707,0,6.52,0,0,0,3.91,0,0.57,100,0.39,0,0.21,0,1,0,0,0,31380316,7869552,22010456,16379900,1080,0,1.325,26.988,2.302,-1,-1,1,1.325,1,0,6659,38861,24341,0,5,0,0,24310,1,1643,1.16,0.55,0,throughput_performance,fileio stress
0.45,0,0.4,4.34,3.89,0.35,0,0,5.09,5.09,0,1721,0,6.54,0,0,0,3.89,0,0.57,100.1,0.4,0.2,0.53,4,6,0,0,0,31380316,7878832,22019736,16379900,1496,0,1.474,27.772,2.104,-1,-1,1,1.474,1,0,6682,40248,22100,0,5,0,0,22088,0,1640,1.16,0.55,0,throughput_performance,fileio stress
5.17,0,0.6,4.32,3.61,0.15,0,0,9.53,9.52,0,1666,0,6.32,0,0,0,3.89,0,0.58,99.3,0.39,0.05,0.06,1,1,0,0,0,31380316,7879872,22020784,16379900,1248,0,1.266,41.19,6.618,-1,-1,1,1.266,1,0,6457,42752,23481,0,9,0,1,23456,0,1640,1.14,0.56,0,throughput_performance,fileio stress
0.5,0,0.4,4.41,3.86,0.1,0,0,4.86,4.85,0,1716,0,6.49,0,0,0,3.88,0,0.57,100.1,0.39,0.05,0.06,1,1,0,0,0,31380316,7938248,22079200,16379900,976,0,1.384,27.248,2.445,-1,-1,1,1.384,1,0,6650,39656,22168,0,5,1,1,22128,0,1640,1.14,0.56,0,throughput_performance,fileio stress
0.75,0,0.45,4.35,3.8,0.15,0,0,5.15,5.14,0,1699,0,6.35,0,0,0,3.83,0,0.58,100,0.39,0,0.06,0,1,0,0,0,31380316,7942540,22083508,16379900,960,0,1.392,28.569,2.745,-1,-1,1,1.392,1,0,6506,39183,22274,0,5,0,0,22229,0,1640,1.14,0.56,0,throughput_performance,fileio stress
0.5,0,0.4,4.31,3.91,0.2,0,0,5.01,5.01,0,1709,0,6.48,0,0,0,3.88,0,0.57,100,0.39,0.32,0.54,5,7,0,0,0,31380316,7938784,22079752,16379900,1056,0,1.43,28.969,2.5,-1,-1,1,1.43,1,0,6615,39368,22771,0,5,0,0,22754,1,1641,1.14,0.56,0,throughput_performance,fileio stress
0.65,0,0.25,4.4,3.75,0.05,0,0,4.7,4.7,0,1713,0,6.46,0,0,0,3.86,0,0.57,100,0.4,0.2,0.06,4,1,0,0,0,31380316,7936844,22077836,16379900,1220,0,1.391,25.706,2.113,-1,-1,1,1.391,1,0,6616,39567,22955,0,5,1,0,22956,2,1643,1.13,0.57,0,throughput_performance,fileio stress
0.6,0,0.55,4.36,3.71,0.1,0,0,4.96,4.95,0,1706,0,6.46,0,0,0,3.88,0,0.57,100,0.38,4.67,0.77,7,8,0.04,0,0,31380316,7935468,22076464,16379900,868,0,1.349,27.919,2.56,-1,-1,1,1.349,0,0,6626,39049,22931,0,5,3,0,23042,3,1644,1.13,0.57,0,throughput_performance,fileio stress
0.55,0,0.45,4.4,3.75,0.25,0,0,5,5,0,1784,0,7.02,0,0.5,0,4.03,0,0.55,99.9,0.39,0.05,0.06,1,1,0,0,0,31380316,7936784,22077820,16379900,1208,0,1.469,26.213,2.06,-1,-1,1,1.469,1,0,7205,39391,22518,0,5,1,0,22509,0,1645,1.13,0.57,0,throughput_performance,fileio stress
0.7,0,0.35,4.36,3.71,0.15,0,0,4.91,4.91,0,1702,0,6.45,0,0,0,3.88,0,0.57,100,0.39,0.45,0.31,5,5,0,0,0,31380316,7934924,22075992,16379900,1328,0,1.361,28.622,2.383,-1,-1,1,1.361,0,0,6617,39355,22434,0,6,1,0,22406,2,1642,1.13,0.57,0,throughput_performance,fileio stress
2.95,0,0.5,4.25,3.65,0.3,0,0,7.4,7.39,0,1694,0,6.38,0,0,0,3.86,0,0.57,99.2,0.39,0.1,0.19,2,3,0,0,0,31380316,7931072,22072140,16379900,1384,0,1.245,39.413,5.764,-1,-1,1,1.245,0,0,6539,39326,22834,0,7,0,0,22800,2,1643,1.12,0.58,0,throughput_performance,fileio stress
