CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.MEMINFO.MemTotal,MEM.MEMINFO.MemFree,MEM.MEMINFO.MemAvailable,MEM.MEMINFO.SwapTotal,MEM.MEMINFO.Dirty,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util,workload.type,workload.appname
1.57,0,0.56,0.05,3.35,0.41,0,0,5.89,5.89,0,18,0,0.23,0,0,0,13.33,0,2.17,4.2,0.03,1222725.22,1222725.22,41679,41679,0,0,0,31380316,18471068,22106420,16379900,16,0,0.921,15.629,4.745,-1,-1,1,0.921,0,0,240,41436,33943,0,6,1,0,33915,0,1690,0.34,0.54,0,throughput_performance,net stress
2.69,0,0.46,0.1,3.14,0.41,0,0,6.7,6.69,0,33,0,0.14,0,0,0,4.41,0,2.06,6.1,0.06,1222690.28,1222690.28,38390,38390,0,0,0,31380316,18454752,22090088,16379900,20,0,0.852,13.495,5.428,-1,-1,1,0.852,0,0,145,41714,29290,0,7,0,3,29276,0,1690,0.34,0.54,0,throughput_performance,net stress
1.06,0,0.3,0.05,3.28,0.3,0,0,4.94,4.95,0,11,0,0.05,0,0,0,4.23,0,1.36,1.7,0.01,1222915.57,1222915.57,42880,42880,0,0,0,31380316,18462136,22097492,16379900,32,0,0.873,11.23,4.392,-1,-1,1,0.873,0,0,47,40647,25319,0,5,2,6,25262,0,1693,0.34,0.54,0,throughput_performance,net stress
1.21,0,0.45,0,3.28,0.3,0,0,5.24,5.26,0,3,0,0.1,0,0,0,33.5,0,5,1.6,0.01,1222882.03,1222882.03,42252,42252,0,0,0,31380316,18454888,22090264,16379900,352,0,0.86,13.799,4.539,-1,-1,1,0.86,0,0,100,39898,25346,0,5,0,10,25371,2,1690,0.34,0.54,0,throughput_performance,net stress
1.97,0,0.3,0,3.19,0.51,0,0,5.97,5.98,0,0,0,0,0,0,0,0,0,0,0,0,1223027.48,1223027.48,45117,45117,0,0,0,31380316,18455160,22090536,16379900,356,0,0.96,16.435,5.433,-1,-1,1,0.96,0,0,0,40742,29589,0,6,0,1,29532,2,1690,0.39,0.55,0,throughput_performance,net stress
1.06,0,0.25,0,3.44,0.35,0,0,5.1,5.11,0,0,0,0,0,0,0,0,0,0,0,0,1222686.85,1222686.85,40930,40930,0,0,0,31380316,18459232,22094608,16379900,356,0,0.88,10.426,4.158,-1,-1,1,0.88,0,0,0,40516,26952,0,5,2,0,26990,0,1693,0.39,0.55,0,throughput_performance,net stress
1.11,0,0.66,0.05,3.24,0.15,0,0,5.16,5.17,0,25,0,0.6,0,7.41,0,24.62,0,1.76,3.7,0.03,1222637.05,1222637.05,39941,39941,0,0,0,31380316,18459596,22094972,16379900,368,0,0.903,11.574,4.039,-1,-1,1,0.903,0,0,615,40352,23731,0,5,0,6,23705,0,1690,0.39,0.55,0,throughput_performance,net stress
1.07,0,0.3,0,3.3,0.41,0,0,5.08,5.08,0,17,0,0.24,0,0,0,14.29,0,1.88,3.6,0.03,1223782.06,1223782.06,42202,42202,0,0,0,31380316,18459948,22095248,16379900,0,0,0.909,14.153,4.826,-1,-1,1,0.909,0,0,243,39915,27733,0,5,1,10,27729,0,1690,0.39,0.55,0,throughput_performance,net stress
0.76,0,0.25,0,3.59,0.35,0,0,4.95,4.96,0,0,0,0,0,0,0,0,0,0,0,0,1222681.27,1222681.27,40820,40820,0,0,0,31380316,18451844,22087224,16379900,32,0,0.826,7.869,2.625,-1,-1,1,0.826,0,0,0,40656,27312,0,5,0,1,27316,0,1690,0.52,0.57,0,throughput_performance,net stress
0.61,0,0.25,0,3.3,0.46,0,0,4.62,4.61,0,0,0,0,0,0,0,0,0,0,0,0,1223506.15,1223506.15,45722,45722,0,0,0,31380316,18459244,22094624,16379900,36,0,0.868,8.401,3.157,-1,-1,1,0.868,0,0,0,40091,35049,0,5,2,2,34959,0,1689,0.52,0.57,0,throughput_performance,net stress
