CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.MEMINFO.MemTotal,MEM.MEMINFO.MemFree,MEM.MEMINFO.MemAvailable,MEM.MEMINFO.SwapTotal,MEM.MEMINFO.Dirty,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util,workload.type,workload.appname
9.86,0,0.6,0,3.24,0.3,0,0,14,13.93,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.06,1,1,0,0,0,31380316,17595920,21197004,16379900,120,0,4.641,59.232,0.721,-1,-1,1,4.641,0,0,0,39650,2926,0,14,3,1,2897,2,1634,0.99,0.79,0,throughput_performance,memory stress
9.16,0,1.15,0,3.1,0.1,0,0,13.51,15,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.06,1,1,0,0,0,31380316,18223844,21824928,16379900,120,0,2.033,43.122,8.396,-1,-1,1,2.033,0,0,0,38906,2520,0,14,4,0,2563,3,1637,0.99,0.79,0,throughput_performance,memory stress
10.18,0,0.3,0,3.15,0.2,0,0,13.83,13.79,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.13,2,2,0,0,0,31380316,18646380,22247464,16379900,120,0,0.074,74.612,27.354,-1,-1,1,0.074,0,0,0,38571,2732,0,13,3,6,2729,4,1638,0.99,0.79,0,throughput_performance,memory stress
10.18,0,0.15,0,2.96,0.1,0,0,13.39,14.89,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.32,6,5,0,0,0,31380316,18642392,22243476,16379900,124,0,0.053,81.116,34.256,-1,-1,1,0.053,0,0,0,38936,2357,0,13,4,0,2335,3,1639,0.99,0.79,0,throughput_performance,memory stress
10.16,0,0.15,0.05,3.15,0.1,0,0,13.56,13.5,0,3,0,0.02,0,0,0,5.83,0,5,1.6,0.01,1.66,2.23,12,10,0.02,0,0,31380316,18638760,22239844,16379900,128,0,0.056,80.261,32.845,-1,-1,1,0.056,0,0,17,39020,2807,0,13,3,0,2811,2,1634,1.23,0.84,0,throughput_performance,memory stress
9.96,0,0.2,0,2.95,0.2,0,0,13.31,14.89,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.19,3,3,0,0,0,31380316,18638996,22240080,16379900,132,0,0.057,82.399,32.416,-1,-1,1,0.057,0,0,0,38909,2127,0,13,3,2,2140,3,1639,1.23,0.84,0,throughput_performance,memory stress
10.33,0,0.05,0,3.06,0.05,0,0,13.49,14.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,1,0,0,0,31380316,18634704,22235788,16379900,136,0,0.061,77.81,31.765,-1,-1,1,0.061,0,0,0,39454,3148,0,13,2,0,3098,2,1639,1.23,0.84,0,throughput_performance,memory stress
10.09,0,0.2,0,3.1,0.25,0,0,13.64,13.55,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.13,2,2,0,0,0,31380316,18629184,22230284,16379900,140,0,0.053,81.711,34.128,-1,-1,1,0.053,0,0,0,38534,2275,0,13,3,0,2332,4,1643,1.3,0.86,0,throughput_performance,memory stress
10.15,0,0.05,0,2.96,0.15,0,0,13.31,14.74,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.27,2,4,0,0,0,31380316,18628240,22229340,16379900,140,0,0.051,84.328,35.617,-1,-1,1,0.051,0,0,0,38687,1968,0,13,4,0,1973,2,1636,1.3,0.86,0,throughput_performance,memory stress
10.26,0,0.1,0,3.1,0.1,0,0,13.56,13.46,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.42,4,5,0,0,0,31380316,18627572,22228672,16379900,140,0,0.055,79.444,33.509,-1,-1,1,0.055,0,0,0,38783,2522,0,13,2,0,2416,2,1636,1.3,0.86,0,throughput_performance,memory stress
10.29,0,0.15,0,3.1,0.25,0,0,13.79,15.27,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.88,6,6,0.01,0,0,31380316,18617312,22218412,16379900,152,0,0.078,74.022,24.759,-1,-1,1,0.078,0,0,0,38967,2997,0,13,2,0,2976,2,1636,1.3,0.86,0,throughput_performance,memory stress
10.1,0,0.2,0.05,3.3,0.05,0,0,13.65,13.7,0,17,0,0.19,0,0,0,11.41,0,2,3.6,0.03,0.79,1.19,5,5,0.01,0,0,31380316,18620628,22221732,16379900,156,0,0.071,76.182,27.36,-1,-1,1,0.071,0,0,194,38950,2827,0,13,3,16,2823,3,1642,1.35,0.88,0,throughput_performance,memory stress
10.16,0,0.2,0,2.95,0.15,0,0,13.46,14.94,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.13,1,2,0,0,0,31380316,18613956,22215100,16379900,164,0,0.055,80.767,33.323,-1,-1,1,0.055,0,0,0,38033,2385,0,13,2,0,2368,3,1643,1.35,0.88,0,throughput_performance,memory stress
10.29,0,0.25,0.05,3,0.25,0,0,13.79,13.79,0,5,0,0.03,0,0,0,6.9,0,3.8,2.1,0.02,0.31,0.12,2,2,0,0,0,31380316,18616500,22217676,16379900,164,0,0.064,76.882,30.352,-1,-1,1,0.064,0,0,35,38017,2569,0,13,3,6,2541,4,1643,1.35,0.88,0,throughput_performance,memory stress
10.24,0,0.2,0,2.81,0.1,0,0,13.35,14.84,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.06,1,1,0,0,0,31380316,18594908,22196148,16379900,200,0,0.074,73.721,25.633,-1,-1,1,0.074,0,0,0,38821,5177,0,13,2,2,5123,3,1642,1.35,0.88,0,throughput_performance,memory stress
10.15,0,0.1,0,3.2,0.1,0,0,13.55,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.13,2,2,0,0,0,31380316,18591700,22192956,16379900,200,0,0.058,76.191,31.445,-1,-1,1,0.058,0,0,0,39357,3144,0,13,2,2,3049,2,1640,1.41,0.9,0,throughput_performance,memory stress
10.12,0,0,0.05,3.06,0.2,0,0,13.38,14.06,0,55,0,0.48,0,6.78,0,9.02,0,2.65,1.5,0.13,0.2,0.26,4,4,0,0,0,31380316,18601624,22202880,16379900,204,0,0.052,83.641,35.343,-1,-1,1,0.052,0,0,496,39280,2293,0,13,3,0,2257,2,1640,1.41,0.9,0,throughput_performance,memory stress
10.73,0,0.4,0,2.36,0.05,0,0,13.54,15.01,0,0,0,0,0,0,0,0,0,0,0,0,4.84,1.34,10,11,0.04,0,0,31380316,18603396,22204652,16379900,204,0,0.131,64.94,19.756,-1,-1,1,0.131,0,0,0,39895,7977,0,14,2,6,7965,2,1643,1.41,0.9,0,throughput_performance,memory stress
10.78,0,0.2,0,2.45,0.3,0,0,13.73,13.73,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.19,2,3,0,0,0,31380316,18589124,22190396,16379900,240,0,0.133,64.302,19.896,-1,-1,1,0.133,0,0,0,39001,9001,0,14,2,0,9003,2,1640,1.41,0.9,0,throughput_performance,memory stress
10.71,0,0.15,0.05,2.56,0.05,0,0,13.47,13.47,0,11,0,0.04,0,0,0,3.82,0,2.09,2.4,0.02,0.1,0.06,2,1,0,0,0,31380316,18585556,22186828,16379900,240,0,0.106,61.174,23.022,-1,-1,1,0.106,0,0,42,39656,8125,0,14,2,2,8084,3,1639,1.53,0.94,0,throughput_performance,memory stress
10.58,0,0.25,0.1,3.05,0.1,0,0,13.98,15.48,0,33,0,0.2,0,0,0,6.06,0,1.12,2.6,0.03,0.27,0.35,4,4,0,0,0,31380316,18590708,22191964,16379900,264,0,0.093,63.121,29.711,-1,-1,1,0.093,0,0,200,38879,5189,0,14,3,0,5213,3,1641,1.53,0.94,0,throughput_performance,memory stress
13.11,0,0.15,0,2.85,0.1,0,0,16.21,16.17,0,0,0,0,0,0,0,0,0,0,0,0,0.79,1.95,7,7,0.02,0,0,31380316,18567656,22168904,16379900,116,0,0.656,60.486,4.272,-1,-1,1,0.656,0,0,0,39895,7296,0,16,4,8,7346,2,1640,1.53,0.94,0,throughput_performance,memory stress
10.73,0,0.3,0,3.01,0,0,0,14.04,14.06,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0.06,6,1,0.01,0,0,31380316,18539640,22140892,16379900,124,0,0.094,58.453,32.312,-1,-1,1,0.094,0,0,0,39306,6436,0,14,2,0,6405,3,1641,1.53,0.94,0,throughput_performance,memory stress
10.19,0,0.15,0,2.9,0.35,0,0,13.59,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.06,1,1,0,0,0,31380316,18537568,22138836,16379900,124,0,0.061,78.242,30.235,-1,-1,1,0.061,0,0,0,39398,3756,0,13,3,0,3752,4,1637,1.65,0.97,0,throughput_performance,memory stress
10.23,0,0.1,0,2.96,0.1,0,0,13.39,13.31,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.06,1,1,0,0,0,31380316,18548684,22149956,16379900,136,0,0.061,72.972,30.723,-1,-1,1,0.061,0,0,0,38716,3564,0,13,2,0,3576,4,1640,1.65,0.97,0,throughput_performance,memory stress
10.57,0,0.2,0,2.7,0.25,0,0,13.72,14.48,0,0,0,0,0,0,0,0,0,0,0,0,4.45,1.14,7,8,0.04,0,0,31380316,18553120,22154392,16379900,140,0,0.101,59.625,21.606,-1,-1,1,0.101,0,0,0,39583,8886,0,13,2,7,8886,2,1635,1.65,0.97,0,throughput_performance,memory stress
10.07,0,0.2,0,2.95,0.1,0,0,13.32,14.83,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.06,1,1,0,0,0,31380316,18544408,22145684,16379900,128,0,0.056,77.246,33.116,-1,-1,1,0.056,0,0,0,39283,2840,0,13,3,0,2806,2,1635,1.65,0.97,0,throughput_performance,memory stress
10.2,0,0.1,0,3.2,0.15,0,0,13.65,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.13,2,2,0,0,0,31380316,18548668,22149944,16379900,140,0,0.058,77.3,32.29,-1,-1,1,0.058,0,0,0,38692,2313,0,13,4,0,2300,5,1638,1.76,1,0,throughput_performance,memory stress
10.33,0,0.1,0,2.91,0.15,0,0,13.49,15.01,0,4,0,0.02,0,20,0,6,0,8.75,0.9,0.03,0.22,0.35,3,4,0,0,0,31380316,18545556,22146832,16379900,140,0,0.087,63.545,26.047,-1,-1,1,0.087,0,0,24,38411,7251,0,13,2,0,7181,4,1635,1.76,1,0,throughput_performance,memory stress
10.95,0,0.35,0.05,2.91,0.2,0,0,14.41,14.43,0,3,0,0.09,0,0,0,30.5,0,5,1.7,0.01,0.15,0.26,3,4,0,0,0,31380316,18543292,22144568,16379900,160,0,0.134,56.391,25.806,-1,-1,1,0.134,0,0,91,39286,7859,0,14,2,6,7826,2,1635,1.76,1,0,throughput_performance,memory stress
10.88,0,0.3,0,3.06,0,0,0,14.24,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,1,0,0,0,31380316,18531272,22132532,16379900,456,0,0.107,56.697,26.451,-1,-1,1,0.107,0,0,0,39277,6100,0,15,3,0,6099,2,1635,1.78,1.02,0,throughput_performance,memory stress
10.98,0,0.25,0,2.86,0.2,0,0,14.29,15.9,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.06,1,1,0,0,0,31380316,18533724,22134948,16379900,456,0,0.104,59.006,31.123,-1,-1,1,0.104,0,0,0,39413,5475,0,14,3,0,5487,3,1641,1.78,1.02,0,throughput_performance,memory stress
