TCP_sent,TCP_recv,DISK_read,DISK_write,DISK_read_cnt,DISK_write_cnt,CPU_usage
0,0,16384,1232896,2,228,0.532163832
0,0,131072,1474560,8,252,0.513839033
0,0,77824,958464,5,266,0.5082777
0,0,3964928,14602240,242,706,0.507778259
0,0,0,913408,0,263,0.522532358
0,0,122880,1437696,9,265,0.529506033
0,0,16384,802816,4,272,0.505257519
0,0,3284992,13250560,204,696,0.507858655
0,0,8192,860160,2,270,0.506581317
0,0,221184,1589248,15,320,0.510957525
0,0,8192,888832,4,302,0.504759654
0,0,300544,1564672,21,334,0.503290589
0,0,17920,905216,6,270,0.505526753
0,0,271872,1638400,20,290,0.509262987
0,0,0,847872,0,277,0.511826513
0,0,280064,1593344,18,314,0.50923365
0,0,0,888832,0,259,0.510701085
0,0,352256,1765376,21,299,0.511040573
0,0,16384,868352,1,270,0.538799258
0,0,311296,1634304,20,299,0.524695095

SYSBENCH OUTPUT:
sysbench 1.0.20 (using bundled LuaJIT 2.1.0-beta2)

Running the test with following options:
Number of threads: 1
Initializing random number generator from current time


Initializing worker threads...

Threads started!

SQL statistics:
queries performed:
read:                            11620
write:                           3320
other:                           1660
total:                           16600
transactions:                        830    (82.91 per sec.)
queries:                             16600  (1658.17 per sec.)
ignored errors:                      0      (0.00 per sec.)
reconnects:                          0      (0.00 per sec.)

General statistics:
total time:                          10.0102s
total number of events:              830

Latency (ms):
min:                                    6.55
avg:                                   12.06
max:                                   32.29
95th percentile:                       17.63
sum:                                10005.67

Threads fairness:
events (avg/stddev):           830.0000/0.00
execution time (avg/stddev):   10.0057/0.00


TEST_INFO: --table-size=4000 --tables=10 /usr/share/sysbench/oltp_read_write.lua run interval = 0.5s
